"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
12,1,19,0,3,42,159,4,1,14,11,3.5,14,0,3.5,0,1,0,"YES"
2,2,5,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,"NO"
12,1,12,0,4,66,12,0,0,0,0,0,0,0,0,0,0,0,"NO"
12,1,25,0,2,0,253,1,1,32,32,32,33,0,33,-1,0,-1,"NO"
5,3,18,2,16,0,388,2,1,2,1,1,2,0,1,0,0,0,"NO"
153,1,250,0,68,8092,8270,12,2,889,386,74.0833333333333,810,0,67.5,79,46,6.58333333333333,"YES"
1,1,1,0,2,0,352,2,1,82,80,41,2,0,1,80,80,40,"YES"
89,1,123,0,5,492,13175,6,2,1292,502,215.333333333333,1053,0,175.5,239,174,39.8333333333333,"YES"
1,1,1,0,2,0,211,3,2,4,2,1.33333333333333,4,0,1.33333333333333,0,0,0,"YES"
9,4,19,0,5,8,263,2,1,4,3,2,12,0,6,-8,1,-4,"NO"
3,1,4,0,25,3,23,0,0,0,0,0,0,0,0,0,0,0,"NO"
6,3,19,0,2,15,184,0,0,0,0,0,0,0,0,0,0,0,"NO"
24,1,36,0,2,0,1008,4,3,57,43,14.25,23,0,5.75,34,32,8.5,"NO"
4,3,11,0,8,6,46,3,2,22,12,7.33333333333333,82,0,27.3333333333333,-60,8,-20,"NO"
5,2,10,0,9,10,53,3,2,5,2,1.66666666666667,10,0,3.33333333333333,-5,1,-1.66666666666667,"NO"
3,2,6,0,5,3,17,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
4,2,10,0,10,6,37,1,1,3,3,3,5,0,5,-2,0,-2,"NO"
6,2,15,0,9,11,73,1,1,1,1,1,2,0,2,-1,0,-1,"YES"
8,2,41,0,18,0,218,6,2,30,12,5,20,0,3.33333333333333,10,9,1.66666666666667,"YES"
3,3,14,0,9,3,48,2,2,14,13,7,74,0,37,-60,0,-30,"NO"
6,2,24,0,11,15,197,3,2,43,42,14.3333333333333,51,0,17,-8,0,-2.66666666666667,"NO"
5,2,11,0,10,10,32,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
4,2,7,0,6,6,20,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
5,2,11,0,6,8,37,1,1,2,2,2,3,0,3,-1,0,-1,"YES"
4,2,10,0,7,6,28,1,1,2,2,2,3,0,3,-1,0,-1,"YES"
5,2,11,0,10,10,31,1,1,2,2,2,4,0,4,-2,0,-2,"NO"
6,2,9,0,6,13,28,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
5,2,12,0,8,0,54,2,2,2,1,1,2,0,1,0,1,0,"NO"
5,2,18,0,11,10,129,2,2,5,3,2.5,9,0,4.5,-4,0,-2,"YES"
5,2,18,0,11,10,130,2,2,5,3,2.5,8,0,4,-3,0,-1.5,"YES"
5,2,38,0,17,0,310,4,2,29,17,7.25,11,0,2.75,18,17,4.5,"NO"
5,2,12,0,11,10,62,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
3,2,6,0,3,3,17,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
5,2,13,0,8,0,62,2,2,4,3,2,4,0,2,0,1,0,"NO"
4,2,19,0,9,6,133,4,3,12,6,3,15,0,3.75,-3,0,-0.75,"NO"
5,2,18,0,11,10,129,2,2,5,3,2.5,9,0,4.5,-4,0,-2,"YES"
5,2,18,0,11,10,130,2,2,5,3,2.5,9,0,4.5,-4,0,-2,"YES"
4,2,12,0,8,6,67,2,2,6,5,3,7,0,3.5,-1,1,-0.5,"NO"
7,2,23,5,16,9,163,1,1,156,156,156,0,0,0,156,156,156,"NO"
7,2,44,0,21,0,427,6,2,68,28,11.3333333333333,29,0,4.83333333333333,39,25,6.5,"YES"
3,3,14,0,9,3,48,2,2,17,16,8.5,80,0,40,-63,0,-31.5,"NO"
3,3,6,0,7,3,16,2,2,4,3,2,71,0,35.5,-67,0,-33.5,"NO"
6,2,24,0,11,15,207,3,2,43,41,14.3333333333333,50,0,16.6666666666667,-7,2,-2.33333333333333,"NO"
5,2,10,0,9,10,39,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
4,2,12,0,8,6,43,2,2,3,2,1.5,3,0,1.5,0,1,0,"NO"
5,2,10,0,9,10,53,2,2,4,2,2,5,0,2.5,-1,1,-0.5,"NO"
3,2,6,0,3,3,17,1,1,2,2,2,2,0,2,0,0,0,"NO"
15,2,83,0,28,25,1221,13,3,186,93,14.3076923076923,75,0,5.76923076923077,111,90,8.53846153846154,"YES"
7,2,36,0,16,9,271,8,3,41,14,5.125,18,0,2.25,23,10,2.875,"NO"
4,2,8,0,9,6,23,2,2,4,3,2,5,0,2.5,-1,1,-0.5,"YES"
8,2,43,0,14,8,376,9,2,152,57,16.8888888888889,86,0,9.55555555555556,66,34,7.33333333333333,"NO"
3,3,6,0,7,3,16,2,2,4,3,2,69,0,34.5,-65,0,-32.5,"NO"
5,2,13,0,9,8,41,1,1,2,2,2,3,0,3,-1,0,-1,"YES"
6,2,9,0,6,13,28,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
3,2,6,0,3,3,17,1,1,2,2,2,2,0,2,0,0,0,"NO"
3,2,6,0,5,3,17,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
3,2,6,0,5,3,17,1,1,1,1,1,2,0,2,-1,0,-1,"NO"
5,1,6,3,6,0,30,1,1,1,1,1,0,0,0,1,1,1,"NO"
4,3,26,0,7,6,132,3,1,8,4,2.66666666666667,3,0,1,5,3,1.66666666666667,"NO"
4,2,17,0,7,0,94,2,1,8,4,4,2,0,1,6,4,3,"NO"
4,2,18,0,4,0,116,2,1,5,4,2.5,2,0,1,3,2,1.5,"YES"
4,2,18,0,4,0,128,2,1,5,4,2.5,2,0,1,3,2,1.5,"YES"
16,1,52,0,11,112,854,1,1,1,1,1,1,0,1,0,0,0,"NO"
25,1,25,0,54,300,25,3,2,9,5,3,3,0,1,6,5,2,"YES"
5,1,19,0,6,10,247,5,2,65,26,13,48,0,9.6,17,14,3.4,"NO"
41,1,41,0,48,820,41,3,2,6,4,2,43,0,14.3333333333333,-37,4,-12.3333333333333,"YES"
5,2,24,1,9,4,124,2,1,6,4,3,1,0,0.5,5,3,2.5,"NO"
3,2,15,0,5,0,116,2,1,5,4,2.5,2,0,1,3,2,1.5,"NO"
5,1,6,3,6,0,30,1,1,1,1,1,0,0,0,1,1,1,"NO"
4,2,24,0,7,0,126,3,1,7,4,2.33333333333333,2,0,0.666666666666667,5,3,1.66666666666667,"NO"
32,1,56,39,65,418,405,6,2,40,11,6.66666666666667,14,0,2.33333333333333,26,11,4.33333333333333,"YES"
2,2,16,0,11,1,87,2,1,7,4,3.5,3,0,1.5,4,3,2,"NO"
19,1,22,2,25,129,130,4,1,44,21,11,21,0,5.25,23,21,5.75,"YES"
5,1,5,0,4,10,5,0,0,0,0,0,0,0,0,0,0,0,"NO"
6,1,24,0,7,0,91,1,1,6,6,6,2,0,2,4,4,4,"NO"
2,1,5,0,4,1,20,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,1,3,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,"YES"
10,1,81,0,15,9,659,9,1,146,43,16.2222222222222,146,0,16.2222222222222,0,21,0,"YES"
6,2,20,0,8,15,88,0,0,0,0,0,0,0,0,0,0,0,"NO"
11,2,44,0,9,27,559,5,2,41,17,8.2,34,0,6.8,7,11,1.4,"NO"
9,2,55,0,9,2,476,4,1,42,33,10.5,4,0,1,38,33,9.5,"YES"
6,1,34,0,5,0,211,1,1,8,8,8,3,0,3,5,5,5,"NO"
8,2,39,0,9,8,288,3,1,8,6,2.66666666666667,5,0,1.66666666666667,3,3,1,"NO"
13,1,33,6,17,48,255,3,1,58,47,19.3333333333333,6,0,2,52,47,17.3333333333333,"YES"
2,1,13,0,6,1,53,1,1,5,5,5,6,0,6,-1,0,-1,"YES"
14,2,52,0,11,43,467,8,1,281,228,35.125,153,0,19.125,128,97,16,"YES"
8,2,41,0,7,2,425,7,1,73,45,10.4285714285714,20,0,2.85714285714286,53,35,7.57142857142857,"NO"
7,1,9,0,3,11,43,1,1,1,1,1,0,0,0,1,1,1,"NO"
6,1,6,0,3,15,6,3,1,12,10,4,3,0,1,9,7,3,"NO"
7,1,14,0,2,0,63,3,1,11,9,3.66666666666667,3,0,1,8,6,2.66666666666667,"NO"
44,1,86,1,44,946,344,2,2,48,42,24,42,0,21,6,6,3,"YES"
43,2,52,0,44,897,340,1,1,5,5,5,0,0,0,5,5,5,"YES"
18,3,62,0,10,149,417,0,0,0,0,0,0,0,0,0,0,0,"NO"
25,1,78,0,7,194,530,0,0,0,0,0,0,0,0,0,0,0,"NO"
22,3,84,0,12,177,565,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,12,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,25,0,1,6,145,1,1,0,0,0,0,0,0,0,0,0,"NO"
4,1,16,0,1,0,77,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,3,8,0,1,0,31,2,1,58,57,29,0,0,0,58,57,29,"NO"
4,1,14,0,9,6,66,1,1,1,1,1,0,0,0,1,1,1,"YES"
1,1,1,0,5,0,1,1,1,1,1,1,0,0,0,1,1,1,"NO"
4,1,7,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,"NO"
6,1,20,0,7,9,185,1,1,1,1,1,0,0,0,1,1,1,"NO"
3,1,13,0,2,1,95,5,1,118,113,23.6,3,0,0.6,115,113,23,"YES"
1,1,1,0,8,0,1,1,1,1,1,1,0,0,0,1,1,1,"NO"
5,1,6,0,2,0,103,0,0,0,0,0,0,0,0,0,0,0,"NO"
24,1,74,0,11,274,731,1,1,2,2,2,0,0,0,2,2,2,"NO"
1,1,1,0,7,0,1,1,1,1,1,1,0,0,0,1,1,1,"NO"
7,2,13,1,8,0,71,1,1,109,109,109,0,0,0,109,109,109,"YES"
1,1,1,0,3,0,1,1,1,37,37,37,0,0,0,37,37,37,"NO"
6,1,27,0,7,5,151,9,1,158,56,17.5555555555556,163,0,18.1111111111111,-5,16,-0.555555555555556,"YES"
6,1,8,1,21,9,41,2,1,4,3,2,2,0,1,2,1,1,"NO"
1,1,2,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,12,0,2,6,437,3,1,193,192,64.3333333333333,8,0,2.66666666666667,185,192,61.6666666666667,"NO"
3,2,13,1,16,3,74,4,1,3,1,0.75,18,0,4.5,-15,1,-3.75,"NO"
3,1,9,1,6,1,52,3,1,2,1,0.666666666666667,69,0,23,-67,1,-22.3333333333333,"NO"
3,1,3,0,3,3,3,2,1,1,1,0.5,14,0,7,-13,1,-6.5,"NO"
4,1,17,0,4,0,120,3,1,24,21,8,50,0,16.6666666666667,-26,1,-8.66666666666667,"NO"
6,3,12,0,7,0,98,3,2,121,101,40.3333333333333,1,0,0.333333333333333,120,101,40,"YES"
9,1,29,0,3,30,465,7,1,308,92,44,380,0,54.2857142857143,-72,25,-10.2857142857143,"YES"
1,1,1,0,2,0,1,1,1,1,1,1,0,0,0,1,1,1,"NO"
4,3,21,0,4,4,206,3,2,16,12,5.33333333333333,24,0,8,-8,1,-2.66666666666667,"NO"
4,2,16,0,9,2,67,2,1,10,9,5,9,0,4.5,1,1,0.5,"YES"
5,1,5,0,15,10,5,0,0,0,0,0,0,0,0,0,0,0,"YES"
9,1,45,2,26,10,374,15,2,202,98,13.4666666666667,23,0,1.53333333333333,179,95,11.9333333333333,"YES"
2,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,4,0,6,6,4,1,1,1,1,1,1,0,1,0,0,0,"NO"
3,1,3,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,1,3,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,"NO"
