"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
4,4,7,0,3,0,161,7,5,24,11,3.42857142857143,12,0,1.71428571428571,12,9,1.71428571428571,"NO"
7,5,17,0,5,0,107,5,4,4,2,0.8,4,0,0.8,0,1,0,"NO"
8,5,26,0,6,0,172,6,4,18,14,3,9,0,1.5,9,9,1.5,"NO"
7,5,18,0,5,0,126,4,4,2,1,0.5,3,0,0.75,-1,0,-0.25,"NO"
10,5,30,0,6,0,328,11,6,139,69,12.6363636363636,96,0,8.72727272727273,43,51,3.90909090909091,"NO"
19,4,40,0,18,23,386,12,5,1280,918,106.666666666667,346,0,28.8333333333333,934,918,77.8333333333333,"NO"
10,1,39,0,15,19,344,15,5,72,19,4.8,36,0,2.4,36,12,2.4,"NO"
3,1,19,0,5,1,89,4,4,7,5,1.75,4,0,1,3,4,0.75,"NO"
26,1,47,0,10,241,279,5,5,387,242,77.4,5,0,1,382,242,76.4,"YES"
9,2,73,0,17,14,432,34,7,1494,899,43.9411764705882,425,0,12.5,1069,899,31.4411764705882,"YES"
14,2,63,0,18,65,322,16,6,162,97,10.125,248,0,15.5,-86,5,-5.375,"YES"
4,1,22,0,7,6,121,11,5,30,14,2.72727272727273,16,0,1.45454545454545,14,13,1.27272727272727,"NO"
1,1,1,0,8,0,1,4,3,4,2,1,2,0,0.5,2,2,0.5,"NO"
5,1,7,1,5,6,32,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
3,2,8,0,3,0,32,2,1,2,1,1,2,0,1,0,0,0,"NO"
3,1,19,0,3,0,104,4,3,3,1,0.75,4,0,1,-1,0,-0.25,"NO"
3,2,18,0,1,0,258,5,4,20,17,4,21,0,4.2,-1,0,-0.2,"NO"
7,2,69,0,10,15,453,12,5,125,58,10.4166666666667,42,0,3.5,83,52,6.91666666666667,"NO"
7,3,53,0,5,19,404,7,2,346,186,49.4285714285714,22,0,3.14285714285714,324,186,46.2857142857143,"YES"
41,3,105,2,17,700,988,15,6,271,132,18.0666666666667,44,0,2.93333333333333,227,111,15.1333333333333,"NO"
24,3,118,0,17,72,1066,37,8,367,43,9.91891891891892,214,0,5.78378378378378,153,30,4.13513513513514,"YES"
9,3,61,0,7,28,749,12,5,50,10,4.16666666666667,50,0,4.16666666666667,0,5,0,"YES"
8,3,45,0,11,16,216,10,2,244,190,24.4,42,0,4.2,202,190,20.2,"NO"
5,3,12,3,8,2,49,2,2,47,42,23.5,9,0,4.5,38,37,19,"NO"
20,3,69,0,14,130,819,13,5,44,11,3.38461538461538,42,0,3.23076923076923,2,2,0.153846153846154,"YES"
3,4,25,0,5,3,191,4,4,17,12,4.25,9,0,2.25,8,8,2,"NO"
2,4,15,0,5,1,67,5,4,7,3,1.4,5,0,1,2,2,0.4,"NO"
5,3,15,0,5,4,90,8,6,33,10,4.125,16,0,2,17,6,2.125,"NO"
6,3,35,0,5,0,300,7,5,27,21,3.85714285714286,23,0,3.28571428571429,4,3,0.571428571428571,"NO"
6,3,30,0,3,0,1270,7,5,26,9,3.71428571428571,18,0,2.57142857142857,8,8,1.14285714285714,"NO"
14,3,44,0,10,0,199,15,5,89,26,5.93333333333333,39,0,2.6,50,25,3.33333333333333,"NO"
20,4,91,0,11,108,962,13,7,232,170,17.8461538461538,63,0,4.84615384615385,169,147,13,"YES"
18,5,58,0,15,39,316,12,4,61,29,5.08333333333333,32,0,2.66666666666667,29,25,2.41666666666667,"NO"
28,3,94,0,18,220,769,24,9,681,377,28.375,335,0,13.9583333333333,346,156,14.4166666666667,"NO"
4,3,16,0,5,0,95,6,4,22,6,3.66666666666667,10,0,1.66666666666667,12,6,2,"NO"
31,3,97,2,20,307,1137,23,6,193,58,8.39130434782609,65,0,2.82608695652174,128,45,5.56521739130435,"YES"
8,4,39,0,7,4,277,8,4,23,11,2.875,13,0,1.625,10,10,1.25,"NO"
6,3,24,0,5,1,137,5,3,7,3,1.4,8,0,1.6,-1,0,-0.2,"NO"
1,4,2,0,1,0,4,3,3,3,2,1,1,0,0.333333333333333,2,2,0.666666666666667,"NO"
12,4,27,1,11,0,90,6,2,242,234,40.3333333333333,49,0,8.16666666666667,193,234,32.1666666666667,"NO"
6,3,18,0,3,0,128,7,4,164,139,23.4285714285714,15,0,2.14285714285714,149,139,21.2857142857143,"NO"
22,5,73,1,17,151,618,30,9,684,219,22.8,406,0,13.5333333333333,278,153,9.26666666666667,"YES"
41,4,98,0,28,0,890,16,7,252,149,15.75,28,0,1.75,224,149,14,"YES"
4,3,18,0,3,4,152,4,3,6,3,1.5,6,0,1.5,0,0,0,"NO"
6,4,33,0,10,0,511,8,4,29,8,3.625,24,0,3,5,5,0.625,"YES"
4,3,10,0,5,2,48,5,3,13,9,2.6,7,0,1.4,6,7,1.2,"NO"
8,6,31,0,10,18,149,10,5,24,6,2.4,15,0,1.5,9,5,0.9,"NO"
7,3,23,0,7,0,145,10,6,26,10,2.6,15,0,1.5,11,10,1.1,"NO"
10,3,44,0,6,21,367,7,3,30,10,4.28571428571429,29,0,4.14285714285714,1,6,0.142857142857143,"NO"
36,3,106,1,19,272,712,26,6,448,102,17.2307692307692,232,0,8.92307692307692,216,86,8.30769230769231,"NO"
30,1,111,0,34,363,1004,26,8,432,86,16.6153846153846,81,0,3.11538461538462,351,83,13.5,"YES"
11,1,54,0,11,17,437,13,6,46,18,3.53846153846154,18,0,1.38461538461538,28,18,2.15384615384615,"YES"
23,4,77,2,22,149,1164,16,5,255,148,15.9375,51,0,3.1875,204,141,12.75,"NO"
5,1,5,0,13,10,5,2,2,2,1,1,2,0,1,0,0,0,"NO"
9,1,23,0,8,0,148,8,4,16,10,2,7,0,0.875,9,9,1.125,"NO"
8,3,18,0,4,10,172,9,6,73,46,8.11111111111111,15,0,1.66666666666667,58,40,6.44444444444444,"NO"
10,3,61,1,14,19,543,19,5,140,40,7.36842105263158,95,0,5,45,33,2.36842105263158,"YES"
6,3,18,0,6,5,95,7,4,24,15,3.42857142857143,11,0,1.57142857142857,13,14,1.85714285714286,"NO"
18,4,84,0,12,83,1202,18,7,77,18,4.27777777777778,94,0,5.22222222222222,-17,6,-0.944444444444444,"YES"
3,4,21,0,4,3,144,6,4,14,9,2.33333333333333,9,0,1.5,5,6,0.833333333333333,"NO"
2,4,13,0,4,1,56,5,4,8,3,1.6,6,0,1.2,2,3,0.4,"NO"
14,3,34,0,8,65,404,6,4,72,64,12,12,0,2,60,63,10,"NO"
10,3,57,0,7,19,518,13,5,37,7,2.84615384615385,24,0,1.84615384615385,13,6,1,"YES"
6,3,32,0,8,9,194,17,6,298,152,17.5294117647059,100,0,5.88235294117647,198,152,11.6470588235294,"YES"
7,3,25,0,8,0,141,13,7,37,18,2.84615384615385,14,0,1.07692307692308,23,17,1.76923076923077,"NO"
26,3,56,1,9,225,537,10,4,56,16,5.6,54,0,5.4,2,6,0.2,"YES"
23,5,99,2,15,165,1007,30,5,477,59,15.9,262,0,8.73333333333333,215,39,7.16666666666667,"YES"
48,3,151,0,22,498,1000,33,8,461,97,13.969696969697,136,0,4.12121212121212,325,97,9.84848484848485,"YES"
75,4,121,0,27,2541,918,13,5,246,120,18.9230769230769,85,0,6.53846153846154,161,104,12.3846153846154,"YES"
85,3,227,0,35,2766,2412,29,7,355,84,12.2413793103448,101,0,3.48275862068966,254,77,8.75862068965517,"YES"
2,1,30,0,5,0,189,6,4,15,5,2.5,10,0,1.66666666666667,5,4,0.833333333333333,"NO"
12,1,22,0,3,44,156,5,4,15,6,3,13,0,2.6,2,3,0.4,"NO"
8,3,39,0,2,10,308,6,4,14,6,2.33333333333333,10,0,1.66666666666667,4,4,0.666666666666667,"NO"
7,3,38,0,7,0,262,9,4,24,8,2.66666666666667,19,0,2.11111111111111,5,5,0.555555555555556,"NO"
5,3,41,0,8,0,230,11,5,65,34,5.90909090909091,35,0,3.18181818181818,30,30,2.72727272727273,"NO"
9,2,18,2,10,8,160,9,4,61,30,6.77777777777778,11,0,1.22222222222222,50,29,5.55555555555556,"NO"
2,2,9,0,7,1,31,3,3,6,4,2,4,0,1.33333333333333,2,3,0.666666666666667,"NO"
17,4,62,0,15,78,416,8,3,676,319,84.5,111,0,13.875,565,319,70.625,"NO"
8,3,77,0,15,6,585,6,2,447,267,74.5,98,0,16.3333333333333,349,267,58.1666666666667,"YES"
17,1,74,0,8,14,599,16,6,101,29,6.3125,167,0,10.4375,-66,18,-4.125,"YES"
1,3,2,0,6,0,5,1,1,1,1,1,1,0,1,0,0,0,"NO"
7,3,36,0,9,1,250,11,4,276,226,25.0909090909091,23,0,2.09090909090909,253,226,23,"YES"
42,3,96,11,39,0,328,17,7,277,149,16.2941176470588,25,0,1.47058823529412,252,148,14.8235294117647,"NO"
4,3,17,0,3,4,99,7,5,39,19,5.57142857142857,8,0,1.14285714285714,31,17,4.42857142857143,"NO"
7,4,50,0,9,21,686,16,5,216,97,13.5,148,0,9.25,68,59,4.25,"NO"
9,3,24,2,5,26,169,7,4,60,33,8.57142857142857,17,0,2.42857142857143,43,32,6.14285714285714,"NO"
19,3,52,0,8,119,523,14,6,470,189,33.5714285714286,174,0,12.4285714285714,296,182,21.1428571428571,"YES"
11,3,38,0,11,0,250,11,5,54,15,4.90909090909091,26,0,2.36363636363636,28,13,2.54545454545455,"NO"
16,3,48,0,13,58,485,9,5,127,87,14.1111111111111,45,0,5,82,58,9.11111111111111,"NO"
4,4,19,0,11,2,102,8,3,378,267,47.25,41,0,5.125,337,267,42.125,"NO"
8,1,33,0,2,4,269,8,3,138,117,17.25,20,0,2.5,118,105,14.75,"NO"
35,3,90,0,14,519,815,19,6,299,129,15.7368421052632,65,0,3.42105263157895,234,126,12.3157894736842,"NO"
15,1,23,2,8,67,170,8,3,88,63,11,41,0,5.125,47,49,5.875,"YES"
9,3,34,0,9,10,214,4,3,20,13,5,16,0,4,4,9,1,"YES"
16,1,36,0,6,58,366,5,5,9,3,1.8,9,0,1.8,0,1,0,"YES"
21,1,52,0,13,90,522,11,3,523,344,47.5454545454545,42,0,3.81818181818182,481,344,43.7272727272727,"YES"
5,3,19,0,5,0,100,5,3,17,10,3.4,16,0,3.2,1,2,0.2,"NO"
22,4,90,0,9,129,826,18,8,164,90,9.11111111111111,83,0,4.61111111111111,81,76,4.5,"YES"
48,4,109,0,25,964,819,15,6,153,111,10.2,82,0,5.46666666666667,71,71,4.73333333333333,"NO"
20,4,97,0,13,116,895,20,9,236,61,11.8,158,0,7.9,78,27,3.9,"YES"
2,4,5,0,1,1,10,4,3,7,5,1.75,47,0,11.75,-40,0,-10,"NO"
3,3,10,0,3,0,32,8,4,32,24,4,24,0,3,8,23,1,"NO"
19,3,61,0,10,135,504,10,4,105,56,10.5,26,0,2.6,79,54,7.9,"NO"
10,3,20,0,2,21,132,5,4,32,21,6.4,19,0,3.8,13,12,2.6,"NO"
5,1,11,0,1,6,153,9,3,33,20,3.66666666666667,14,0,1.55555555555556,19,18,2.11111111111111,"YES"
23,3,88,0,15,201,541,10,6,543,388,54.3,48,0,4.8,495,388,49.5,"NO"
15,3,49,0,8,33,463,7,3,394,382,56.2857142857143,21,0,3,373,382,53.2857142857143,"YES"
12,4,87,0,17,20,687,14,5,152,72,10.8571428571429,69,0,4.92857142857143,83,50,5.92857142857143,"YES"
3,2,10,0,1,0,67,4,4,9,4,2.25,7,0,1.75,2,2,0.5,"NO"
2,7,8,0,2,1,37,9,5,35,16,3.88888888888889,16,0,1.77777777777778,19,14,2.11111111111111,"NO"
6,3,15,0,5,1,75,7,6,34,14,4.85714285714286,26,0,3.71428571428571,8,11,1.14285714285714,"YES"
8,3,39,0,10,0,330,10,4,49,26,4.9,26,0,2.6,23,21,2.3,"YES"
1,5,2,0,1,0,4,5,3,5,2,1,3,0,0.6,2,1,0.4,"NO"
6,3,26,0,6,3,134,10,5,119,86,11.9,36,0,3.6,83,79,8.3,"NO"
1,6,2,1,3,0,4,6,5,26,20,4.33333333333333,13,0,2.16666666666667,13,19,2.16666666666667,"NO"
10,3,26,2,7,29,162,5,3,17,10,3.4,7,0,1.4,10,10,2,"NO"
4,4,26,0,8,0,125,11,5,45,16,4.09090909090909,20,0,1.81818181818182,25,12,2.27272727272727,"YES"
11,3,39,0,14,19,332,13,6,31,5,2.38461538461538,26,0,2,5,4,0.384615384615385,"NO"
7,3,18,0,6,1,139,8,5,27,12,3.375,21,0,2.625,6,5,0.75,"NO"
10,6,33,0,10,35,165,12,5,59,38,4.91666666666667,19,0,1.58333333333333,40,36,3.33333333333333,"NO"
8,3,28,0,6,8,221,6,4,221,209,36.8333333333333,6,0,1,215,209,35.8333333333333,"NO"
3,1,3,0,2,3,4,3,3,2,1,0.666666666666667,10,0,3.33333333333333,-8,1,-2.66666666666667,"NO"
1,1,1,0,2,0,1,3,3,71,69,23.6666666666667,2,0,0.666666666666667,69,69,23,"NO"
1,1,1,0,2,0,1,1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,1,0,2,0,1,1,1,1,1,1,1,0,1,0,0,0,"NO"
30,4,93,0,19,317,949,35,11,531,124,15.1714285714286,262,0,7.48571428571429,269,103,7.68571428571429,"YES"
28,3,80,0,6,272,777,16,5,534,428,33.375,99,0,6.1875,435,391,27.1875,"YES"
38,4,169,1,31,453,2236,39,7,807,209,20.6923076923077,477,0,12.2307692307692,330,77,8.46153846153846,"YES"
2,1,2,0,4,1,2,3,3,4,3,1.33333333333333,4,0,1.33333333333333,0,0,0,"NO"
5,1,28,0,13,10,225,7,6,29,10,4.14285714285714,22,0,3.14285714285714,7,5,1,"YES"
21,1,98,8,23,112,951,14,7,107,23,7.64285714285714,48,0,3.42857142857143,59,23,4.21428571428571,"YES"
3,2,28,0,9,3,155,4,3,8,4,2,3,0,0.75,5,4,1.25,"YES"
3,2,20,0,8,3,151,4,3,8,4,2,9,0,2.25,-1,0,-0.25,"NO"
2,2,13,0,7,1,66,4,3,3,1,0.75,5,0,1.25,-2,0,-0.5,"NO"
2,2,14,0,6,1,45,5,4,8,5,1.6,6,0,1.2,2,3,0.4,"YES"
2,2,28,0,9,1,268,10,5,18,6,1.8,7,0,0.7,11,6,1.1,"YES"
2,2,24,0,9,1,147,8,4,21,11,2.625,14,0,1.75,7,10,0.875,"NO"
4,2,26,0,10,6,195,5,5,8,4,1.6,8,0,1.6,0,4,0,"NO"
2,2,11,0,6,1,41,3,2,4,3,1.33333333333333,3,0,1,1,1,0.333333333333333,"NO"
2,3,7,0,3,1,23,6,4,10,5,1.66666666666667,7,0,1.16666666666667,3,4,0.5,"NO"
1,1,1,0,20,0,1,3,2,5,3,1.66666666666667,3,0,1,2,2,0.666666666666667,"NO"
20,2,25,5,20,0,122,8,4,87,51,10.875,25,0,3.125,62,33,7.75,"NO"
5,1,9,0,3,0,64,4,3,16,14,4,14,0,3.5,2,2,0.5,"NO"
6,1,11,0,3,1,74,5,3,23,20,4.6,8,0,1.6,15,15,3,"NO"
4,1,13,0,4,0,60,4,4,6,3,1.5,6,0,1.5,0,0,0,"NO"
4,2,15,0,4,0,109,6,5,30,16,5,11,0,1.83333333333333,19,15,3.16666666666667,"NO"
3,2,6,0,4,0,34,3,3,5,4,1.66666666666667,4,0,1.33333333333333,1,1,0.333333333333333,"NO"
4,2,14,0,6,2,68,5,3,130,112,26,3,0,0.6,127,112,25.4,"NO"
3,2,7,0,5,1,29,4,3,15,10,3.75,4,0,1,11,9,2.75,"NO"
3,2,6,0,4,0,30,3,3,5,4,1.66666666666667,4,0,1.33333333333333,1,1,0.333333333333333,"NO"
2,3,8,0,3,1,33,3,2,10,8,3.33333333333333,3,0,1,7,7,2.33333333333333,"NO"
2,3,7,0,3,1,23,6,4,10,5,1.66666666666667,7,0,1.16666666666667,3,4,0.5,"NO"
13,1,23,0,14,68,357,15,5,85,42,5.66666666666667,52,0,3.46666666666667,33,17,2.2,"NO"
4,2,13,0,4,0,89,7,5,33,16,4.71428571428571,11,0,1.57142857142857,22,14,3.14285714285714,"NO"
9,1,18,0,4,14,88,3,3,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
12,1,37,0,4,0,340,8,5,34,16,4.25,12,0,1.5,22,16,2.75,"NO"
15,3,78,0,16,69,502,11,5,109,88,9.90909090909091,109,0,9.90909090909091,0,85,0,"YES"
4,1,25,0,3,4,183,4,4,12,7,3,6,0,1.5,6,6,1.5,"NO"
12,4,60,0,5,16,720,11,5,184,59,16.7272727272727,196,0,17.8181818181818,-12,39,-1.09090909090909,"NO"
7,1,11,0,1,7,105,2,2,5,4,2.5,2,0,1,3,3,1.5,"NO"
6,1,11,0,2,3,56,3,3,4,3,1.33333333333333,4,0,1.33333333333333,0,0,0,"NO"
5,1,7,0,2,4,39,2,2,3,2,1.5,3,0,1.5,0,0,0,"NO"
2,4,4,0,4,0,16,2,2,4,3,2,4,0,2,0,0,0,"NO"
3,2,12,0,5,3,40,3,3,3,2,1,3,0,1,0,0,0,"NO"
8,1,15,0,4,6,286,2,2,106,105,53,6,0,3,100,100,50,"NO"
30,3,89,1,14,301,844,13,5,131,38,10.0769230769231,22,0,1.69230769230769,109,36,8.38461538461539,"NO"
18,1,20,1,8,129,134,9,4,104,37,11.5555555555556,48,0,5.33333333333333,56,37,6.22222222222222,"NO"
11,2,26,0,6,0,181,7,5,43,29,6.14285714285714,16,0,2.28571428571429,27,26,3.85714285714286,"NO"
3,2,40,1,7,3,237,6,5,18,8,3,13,0,2.16666666666667,5,5,0.833333333333333,"NO"
2,3,15,0,4,1,59,1,1,1,1,1,1,0,1,0,0,0,"NO"
16,1,56,3,15,86,372,7,4,21,7,3,23,0,3.28571428571429,-2,3,-0.285714285714286,"NO"
3,2,19,0,7,3,93,3,3,3,2,1,5,0,1.66666666666667,-2,0,-0.666666666666667,"NO"
4,1,4,0,6,6,4,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
3,1,14,0,7,3,88,2,2,1,1,0.5,1,0,0.5,0,0,0,"YES"
3,2,22,0,8,3,152,4,3,8,4,2,9,0,2.25,-1,1,-0.25,"NO"
5,2,23,0,11,10,130,6,3,6,2,1,9,0,1.5,-3,0,-0.5,"NO"
50,3,123,2,55,919,918,25,9,415,159,16.6,41,0,1.64,374,158,14.96,"YES"
10,3,31,0,9,15,166,4,4,3,1,0.75,3,0,0.75,0,0,0,"NO"
12,3,38,0,11,2,224,7,4,379,313,54.1428571428571,7,0,1,372,313,53.1428571428571,"YES"
30,1,65,0,31,303,634,11,6,127,92,11.5454545454545,38,0,3.45454545454545,89,68,8.09090909090909,"YES"
35,1,79,0,12,333,487,13,7,336,181,25.8461538461538,70,0,5.38461538461539,266,139,20.4615384615385,"YES"
1,2,2,0,1,0,4,3,1,15,14,5,39,0,13,-24,0,-8,"NO"
15,2,29,15,24,59,169,9,4,70,37,7.77777777777778,17,0,1.88888888888889,53,28,5.88888888888889,"NO"
5,3,24,0,9,10,137,8,5,86,56,10.75,16,0,2,70,56,8.75,"NO"
3,4,9,0,9,3,23,3,2,4,3,1.33333333333333,4,0,1.33333333333333,0,0,0,"NO"
8,1,14,33,59,20,87,3,2,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
3,1,9,1,7,0,47,6,5,69,60,11.5,5,0,0.833333333333333,64,59,10.6666666666667,"YES"
8,3,33,0,11,0,181,3,2,7,3,2.33333333333333,10,0,3.33333333333333,-3,0,-1,"NO"
3,4,9,3,32,3,23,5,3,6,3,1.2,6,0,1.2,0,0,0,"NO"
25,3,38,0,32,0,189,8,5,131,110,16.375,51,0,6.375,80,109,10,"NO"
20,3,71,0,11,124,698,10,4,112,53,11.2,19,0,1.9,93,53,9.3,"YES"
5,1,13,0,6,0,69,3,3,1,1,0.333333333333333,3,0,1,-2,0,-0.666666666666667,"NO"
3,1,7,0,0,0,19,1,1,1,1,1,1,0,1,0,0,0,"NO"
11,3,42,0,16,17,291,12,5,18,4,1.5,15,0,1.25,3,3,0.25,"YES"
7,1,8,0,24,3,43,2,2,2,1,1,2,0,1,0,0,0,"NO"
1,1,1,0,5,0,1,3,3,8,6,2.66666666666667,3,0,1,5,5,1.66666666666667,"NO"
30,3,102,0,51,301,1238,19,6,107,23,5.63157894736842,43,0,2.26315789473684,64,18,3.36842105263158,"NO"
22,3,68,0,12,133,677,7,4,37,22,5.28571428571429,15,0,2.14285714285714,22,20,3.14285714285714,"YES"
12,1,34,0,6,4,367,3,1,371,324,123.666666666667,4,0,1.33333333333333,367,324,122.333333333333,"NO"
17,3,67,0,19,112,468,8,3,386,315,48.25,24,0,3,362,315,45.25,"YES"
5,1,11,1,35,4,54,4,3,3,1,0.75,3,0,0.75,0,0,0,"NO"
6,3,23,0,11,1,95,3,3,4,3,1.33333333333333,4,0,1.33333333333333,0,0,0,"NO"
14,1,19,0,8,45,138,5,1,197,165,39.4,2,0,0.4,195,165,39,"NO"
1,1,1,0,5,0,1,5,2,78,73,15.6,3,0,0.6,75,73,15,"NO"
7,1,8,1,5,3,47,6,2,86,76,14.3333333333333,31,0,5.16666666666667,55,68,9.16666666666667,"NO"
4,3,17,0,6,0,70,3,3,4,3,1.33333333333333,4,0,1.33333333333333,0,0,0,"NO"
30,3,109,0,15,395,929,24,6,1335,467,55.625,510,0,21.25,825,434,34.375,"NO"
19,5,45,0,14,25,458,14,5,200,63,14.2857142857143,61,0,4.35714285714286,139,51,9.92857142857143,"YES"
9,2,50,0,7,14,348,17,4,324,231,19.0588235294118,180,0,10.5882352941176,144,215,8.47058823529412,"NO"
4,2,14,0,6,0,96,9,2,166,155,18.4444444444444,11,0,1.22222222222222,155,155,17.2222222222222,"NO"
7,2,32,0,7,9,128,13,4,231,207,17.7692307692308,20,0,1.53846153846154,211,207,16.2307692307692,"NO"
3,5,14,0,6,3,52,4,4,116,111,29,2,0,0.5,114,111,28.5,"NO"
4,4,5,8,12,0,18,6,5,130,121,21.6666666666667,10,0,1.66666666666667,120,121,20,"NO"
6,3,8,5,18,3,39,6,5,148,143,24.6666666666667,4,0,0.666666666666667,144,143,24,"NO"
28,4,45,5,23,348,204,12,8,395,312,32.9166666666667,45,0,3.75,350,312,29.1666666666667,"NO"
6,5,29,0,14,0,224,5,4,200,184,40,7,0,1.4,193,184,38.6,"NO"
8,5,30,0,11,0,299,10,6,272,197,27.2,31,0,3.1,241,197,24.1,"NO"
11,5,38,0,12,1,394,8,6,329,250,41.125,39,0,4.875,290,250,36.25,"NO"
3,5,11,0,9,3,76,11,7,235,186,21.3636363636364,120,0,10.9090909090909,115,186,10.4545454545455,"NO"
7,5,26,0,9,0,263,8,6,254,209,31.75,39,0,4.875,215,209,26.875,"NO"
3,5,14,0,7,0,92,8,6,157,130,19.625,21,0,2.625,136,130,17,"NO"
0,1,0,0,4,0,0,6,5,83,78,13.8333333333333,7,0,1.16666666666667,76,78,12.6666666666667,"NO"
