"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
3,5,13,0,5,0,47,1,1,4,4,4,8,0,8,-4,0,-4,"NO"
4,1,15,0,2,0,54,2,2,3,2,1.5,6,0,3,-3,0,-1.5,"NO"
5,2,11,0,4,10,44,1,1,5,5,5,6,0,6,-1,0,-1,"NO"
5,1,32,0,3,8,300,2,2,4,2,2,5,0,2.5,-1,0,-0.5,"NO"
11,1,17,0,3,0,514,1,1,1,1,1,1,0,1,0,0,0,"NO"
5,1,5,0,2,10,5,1,1,1,1,1,1,0,1,0,0,0,"NO"
23,1,57,0,6,41,1257,2,2,4,3,2,4,0,2,0,0,0,"NO"
17,1,17,0,5,136,17,1,1,1,1,1,1,0,1,0,0,0,"NO"
32,1,53,0,6,0,2884,1,1,1,1,1,1,0,1,0,0,0,"NO"
0,1,0,0,1,0,179,1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,2,0,2,0,8,1,1,1,1,1,1,0,1,0,0,0,"NO"
8,1,11,0,2,0,256,1,1,1,1,1,1,0,1,0,0,0,"NO"
4,1,8,0,5,2,239,1,1,1,1,1,1,0,1,0,0,0,"NO"
24,1,41,0,1,198,749,2,2,7,6,3.5,7,0,3.5,0,0,0,"NO"
2,2,4,0,1,1,16,1,1,2,2,2,2,0,2,0,0,0,"NO"
9,1,10,1,3,36,20,3,2,50,36,16.6666666666667,44,0,14.6666666666667,6,14,2,"NO"
8,1,9,0,2,28,18,1,1,10,10,10,0,0,0,10,10,10,"NO"
7,1,7,0,3,21,7,3,2,146,122,48.6666666666667,0,0,0,146,122,48.6666666666667,"NO"
8,1,8,0,8,28,8,4,2,41,26,10.25,23,0,5.75,18,14,4.5,"NO"
8,1,14,0,1,8,178,7,2,139,106,19.8571428571429,25,0,3.57142857142857,114,106,16.2857142857143,"NO"
4,1,4,0,1,6,4,2,1,78,56,39,6,0,3,72,56,36,"NO"
13,1,23,0,2,0,498,4,3,64,42,16,11,0,2.75,53,42,13.25,"NO"
4,1,12,0,3,0,37,5,2,70,36,14,1,0,0.2,69,36,13.8,"NO"
2,2,3,0,4,1,8,2,1,1,1,0.5,2,0,1,-1,0,-0.5,"NO"
2,2,5,0,3,1,74,2,1,1,1,0.5,2,0,1,-1,0,-0.5,"NO"
9,1,14,3,16,28,50,7,3,36,21,5.14285714285714,95,0,13.5714285714286,-59,21,-8.42857142857143,"NO"
2,1,2,0,5,1,2,3,2,49,48,16.3333333333333,1,0,0.333333333333333,48,48,16,"NO"
4,2,12,0,6,6,140,4,2,83,65,20.75,37,0,9.25,46,43,11.5,"NO"
119,1,279,1,90,5913,4045,46,7,2064,1285,44.8695652173913,3265,0,70.9782608695652,-1201,78,-26.1086956521739,"YES"
18,1,32,1,6,75,453,13,4,206,89,15.8461538461538,312,0,24,-106,32,-8.15384615384615,"NO"
17,1,27,0,5,10,709,2,2,13,13,6.5,71,0,35.5,-58,0,-29,"NO"
6,1,20,0,3,0,120,7,2,96,41,13.7142857142857,64,0,9.14285714285714,32,33,4.57142857142857,"NO"
21,1,36,0,10,96,559,10,5,103,31,10.3,45,0,4.5,58,29,5.8,"NO"
2,3,16,0,9,1,113,6,3,29,18,4.83333333333333,8,0,1.33333333333333,21,18,3.5,"NO"
9,2,56,4,16,24,601,15,5,312,73,20.8,258,0,17.2,54,69,3.6,"NO"
2,3,21,0,12,1,336,4,3,8,6,2,12,0,3,-4,0,-1,"NO"
7,3,73,0,16,1,828,7,4,286,223,40.8571428571429,96,0,13.7142857142857,190,160,27.1428571428571,"NO"
4,3,43,0,10,4,405,15,4,99,34,6.6,69,0,4.6,30,13,2,"NO"
3,2,28,0,9,0,177,6,3,9,5,1.5,18,0,3,-9,1,-1.5,"NO"
18,1,55,0,16,0,687,23,5,641,262,27.8695652173913,255,0,11.0869565217391,386,262,16.7826086956522,"YES"
5,1,6,1,3,10,12,3,3,54,49,18,6,0,2,48,49,16,"NO"
4,1,4,0,5,6,4,3,3,71,65,23.6666666666667,5,0,1.66666666666667,66,65,22,"NO"
15,1,63,0,20,105,397,38,5,873,372,22.9736842105263,497,0,13.0789473684211,376,372,9.89473684210526,"NO"
8,5,33,0,5,0,419,1,1,2,2,2,2,0,2,0,0,0,"NO"
4,6,34,0,5,6,150,11,5,263,158,23.9090909090909,176,0,16,87,32,7.90909090909091,"NO"
17,6,59,1,9,92,417,7,5,140,67,20,214,0,30.5714285714286,-74,45,-10.5714285714286,"NO"
17,5,77,0,23,76,498,6,3,44,25,7.33333333333333,34,0,5.66666666666667,10,11,1.66666666666667,"NO"
5,6,34,0,7,2,203,0,0,0,0,0,0,0,0,0,0,0,"NO"
13,2,20,0,1,30,115,0,0,0,0,0,0,0,0,0,0,0,"NO"
2,8,3,0,4,1,13,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,7,30,0,9,4,156,8,6,333,326,41.625,538,0,67.25,-205,320,-25.625,"NO"
4,5,23,0,9,0,82,10,3,84,36,8.4,56,0,5.6,28,31,2.8,"NO"
10,2,21,0,3,15,148,0,0,0,0,0,0,0,0,0,0,0,"NO"
15,7,62,0,8,81,368,7,3,48,29,6.85714285714286,30,0,4.28571428571429,18,18,2.57142857142857,"NO"
3,6,14,0,8,3,46,0,0,0,0,0,0,0,0,0,0,0,"NO"
13,6,86,0,16,50,638,14,6,225,100,16.0714285714286,315,0,22.5,-90,13,-6.42857142857143,"NO"
20,5,75,1,14,104,391,6,2,509,450,84.8333333333333,19,0,3.16666666666667,490,450,81.6666666666667,"NO"
11,7,71,0,9,29,408,2,2,235,192,117.5,7,0,3.5,228,192,114,"NO"
1,1,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,"NO"
8,3,29,0,9,10,216,10,4,168,77,16.8,396,0,39.6,-228,21,-22.8,"NO"
15,1,30,0,3,79,923,6,5,528,507,88,58,0,9.66666666666667,470,507,78.3333333333333,"NO"
8,5,25,0,6,6,173,7,4,333,286,47.5714285714286,16,0,2.28571428571429,317,286,45.2857142857143,"NO"
1,1,1,0,3,0,1,1,1,21,21,21,0,0,0,21,21,21,"NO"
5,1,5,0,7,10,5,2,2,6,5,3,6,0,3,0,0,0,"NO"
10,1,37,0,13,3,222,14,6,727,554,51.9285714285714,157,0,11.2142857142857,570,554,40.7142857142857,"NO"
44,5,88,1,35,884,658,65,6,1631,201,25.0923076923077,2784,0,42.8307692307692,-1153,121,-17.7384615384615,"NO"
31,6,121,0,35,283,1546,20,3,164,46,8.2,462,0,23.1,-298,34,-14.9,"NO"
3,1,6,0,8,3,17,7,3,44,21,6.28571428571429,17,0,2.42857142857143,27,21,3.85714285714286,"NO"
2,1,2,0,8,1,2,1,1,21,21,21,0,0,0,21,21,21,"NO"
19,1,56,0,17,157,401,11,3,422,152,38.3636363636364,150,0,13.6363636363636,272,152,24.7272727272727,"NO"
2,1,3,0,2,1,5,8,1,46,23,5.75,14,0,1.75,32,23,4,"NO"
10,6,47,0,7,19,254,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,7,14,0,5,1,64,1,1,14,14,14,0,0,0,14,14,14,"NO"
7,6,18,19,22,15,69,2,1,17,15,8.5,5,0,2.5,12,13,6,"NO"
5,7,64,0,9,6,312,7,5,46,23,6.57142857142857,12,0,1.71428571428571,34,20,4.85714285714286,"NO"
17,1,82,0,3,106,2224,8,4,1408,1141,176,184,0,23,1224,1141,153,"NO"
19,1,32,0,1,35,443,5,4,482,475,96.4,6,0,1.2,476,475,95.2,"NO"
13,7,75,0,12,40,814,3,2,376,306,125.333333333333,44,0,14.6666666666667,332,306,110.666666666667,"NO"
16,7,91,0,8,82,780,3,2,33,24,11,13,0,4.33333333333333,20,16,6.66666666666667,"NO"
23,2,51,1,3,195,300,7,3,291,249,41.5714285714286,13,0,1.85714285714286,278,249,39.7142857142857,"NO"
20,2,55,1,5,60,320,5,2,309,175,61.8,11,0,2.2,298,175,59.6,"NO"
14,6,57,0,11,57,260,13,4,83,20,6.38461538461539,33,0,2.53846153846154,50,17,3.84615384615385,"NO"
8,6,26,0,9,16,105,2,1,15,13,7.5,14,0,7,1,1,0.5,"NO"
22,7,85,0,8,187,695,0,0,0,0,0,0,0,0,0,0,0,"NO"
22,6,75,0,10,195,532,13,5,108,26,8.30769230769231,100,0,7.69230769230769,8,23,0.615384615384615,"NO"
13,3,28,0,17,52,135,3,3,44,28,14.6666666666667,199,0,66.3333333333333,-155,0,-51.6666666666667,"NO"
2,1,2,0,3,1,2,2,2,35,35,17.5,0,0,0,35,35,17.5,"NO"
25,1,60,1,9,62,496,8,4,388,321,48.5,18,0,2.25,370,321,46.25,"NO"
9,6,40,0,7,0,162,4,2,215,175,53.75,14,0,3.5,201,175,50.25,"NO"
18,6,60,3,26,69,252,5,3,37,28,7.4,231,0,46.2,-194,4,-38.8,"NO"
6,5,29,0,9,5,141,1,1,19,19,19,4,0,4,15,15,15,"NO"
16,2,87,1,27,14,718,12,5,299,255,24.9166666666667,186,0,15.5,113,250,9.41666666666667,"NO"
10,5,44,0,8,43,218,3,2,37,22,12.3333333333333,21,0,7,16,8,5.33333333333333,"NO"
4,1,54,0,7,4,318,4,2,97,68,24.25,200,0,50,-103,34,-25.75,"NO"
11,1,47,0,10,41,551,24,6,307,54,12.7916666666667,233,0,9.70833333333333,74,50,3.08333333333333,"NO"
7,1,23,0,10,19,216,14,5,249,153,17.7857142857143,141,0,10.0714285714286,108,109,7.71428571428571,"NO"
4,1,22,0,3,6,105,1,1,108,108,108,0,0,0,108,108,108,"NO"
18,5,76,0,16,89,348,9,3,199,51,22.1111111111111,68,0,7.55555555555556,131,49,14.5555555555556,"NO"
12,5,73,0,16,6,445,3,1,285,275,95,3,0,1,282,275,94,"NO"
2,1,2,0,3,1,2,1,1,29,29,29,0,0,0,29,29,29,"NO"
3,6,9,0,2,1,37,1,1,59,59,59,0,0,0,59,59,59,"NO"
17,7,117,2,15,100,878,14,3,103,28,7.35714285714286,67,0,4.78571428571429,36,15,2.57142857142857,"NO"
23,1,98,0,25,95,734,17,4,242,81,14.2352941176471,419,0,24.6470588235294,-177,42,-10.4117647058824,"NO"
10,7,69,0,10,19,403,3,2,20,15,6.66666666666667,5,0,1.66666666666667,15,13,5,"NO"
18,5,78,0,19,119,424,12,5,484,284,40.3333333333333,79,0,6.58333333333333,405,284,33.75,"NO"
8,6,25,8,26,24,100,5,4,15,9,3,63,0,12.6,-48,2,-9.6,"NO"
5,7,52,0,8,2,372,0,0,0,0,0,0,0,0,0,0,0,"NO"
7,3,19,0,4,5,100,6,5,155,147,25.8333333333333,11,0,1.83333333333333,144,147,24,"NO"
7,4,64,0,3,5,427,6,4,131,52,21.8333333333333,58,0,9.66666666666667,73,35,12.1666666666667,"NO"
19,5,108,0,39,111,790,20,4,311,86,15.55,663,0,33.15,-352,31,-17.6,"NO"
7,7,48,0,7,13,401,4,3,184,183,46,2,0,0.5,182,183,45.5,"NO"
7,7,41,1,7,21,220,0,0,0,0,0,0,0,0,0,0,0,"NO"
8,7,60,0,6,20,295,2,2,3,2,1.5,2,0,1,1,1,0.5,"NO"
5,1,17,0,2,4,133,1,1,9,9,9,7,0,7,2,2,2,"NO"
19,1,48,0,5,151,1417,7,4,443,399,63.2857142857143,132,0,18.8571428571429,311,294,44.4285714285714,"NO"
2,1,4,0,4,1,12,6,2,187,167,31.1666666666667,24,0,4,163,167,27.1666666666667,"NO"
2,1,4,0,4,1,11,3,1,159,153,53,6,0,2,153,153,51,"NO"
2,1,4,0,4,1,12,1,1,89,89,89,0,0,0,89,89,89,"NO"
2,1,4,0,4,1,12,7,2,340,215,48.5714285714286,35,0,5,305,215,43.5714285714286,"NO"
2,1,4,0,4,1,12,2,1,91,89,45.5,2,0,1,89,89,44.5,"NO"
2,1,4,0,4,1,12,3,1,119,114,39.6666666666667,4,0,1.33333333333333,115,114,38.3333333333333,"NO"
2,1,4,0,4,1,12,3,2,265,251,88.3333333333333,14,0,4.66666666666667,251,251,83.6666666666667,"NO"
2,1,4,0,4,1,12,1,1,90,90,90,0,0,0,90,90,90,"NO"
2,1,4,0,4,1,12,3,1,113,99,37.6666666666667,7,0,2.33333333333333,106,99,35.3333333333333,"YES"
2,1,4,0,4,1,12,2,1,115,105,57.5,5,0,2.5,110,105,55,"YES"
2,1,4,0,4,1,12,2,1,112,100,56,5,0,2.5,107,100,53.5,"YES"
2,1,4,0,4,1,12,4,2,154,131,38.5,3,0,0.75,151,131,37.75,"NO"
1,1,1,0,16,0,1,2,1,41,38,20.5,0,0,0,41,38,20.5,"NO"
2,5,5,1,11,1,12,1,1,41,41,41,0,0,0,41,41,41,"NO"
3,1,3,0,28,3,3,1,1,47,47,47,0,0,0,47,47,47,"NO"
2,1,4,0,4,1,12,3,2,110,107,36.6666666666667,3,0,1,107,107,35.6666666666667,"YES"
14,1,29,0,8,0,378,6,4,296,182,49.3333333333333,49,0,8.16666666666667,247,182,41.1666666666667,"NO"
1,1,1,0,2,0,1,3,2,34,28,11.3333333333333,1,0,0.333333333333333,33,28,11,"NO"
11,1,57,0,11,23,515,5,3,11,7,2.2,11,0,2.2,0,0,0,"NO"
6,5,30,0,11,5,139,4,2,13,8,3.25,15,0,3.75,-2,0,-0.5,"NO"
