"wmc","dit","rfc","noc","cbo","lcom","loc","revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
13,1,40,0,16,72,583,1,1,447,447,447,0,0,0,447,447,447,"NO"
4,3,12,3,46,6,50,2,1,43,40,21.5,48,0,24,-5,3,-2.5,"NO"
3,4,9,0,10,1,44,1,1,24,24,24,15,0,15,9,9,9,"NO"
12,1,24,0,9,26,182,1,1,109,109,109,0,0,0,109,109,109,"NO"
5,2,21,0,4,8,106,3,1,78,39,26,71,0,23.6666666666667,7,17,2.33333333333333,"NO"
4,1,15,0,2,0,54,1,1,89,89,89,0,0,0,89,89,89,"NO"
5,2,11,0,4,10,44,1,1,35,35,35,11,0,11,24,24,24,"NO"
5,1,32,0,3,8,300,1,1,12,12,12,30,0,30,-18,0,-18,"NO"
2,2,4,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,"NO"
14,1,16,12,14,91,38,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,3,6,0,11,2,36,0,0,0,0,0,0,0,0,0,0,0,"NO"
13,1,13,0,13,78,13,0,0,0,0,0,0,0,0,0,0,0,"NO"
118,1,180,0,13,6075,5189,2,1,7,5,3.5,7,0,3.5,0,0,0,"NO"
3,1,3,0,29,3,4,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,5,0,2,0,59,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,1,12,0,3,0,254,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,1,12,0,3,0,272,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,7,0,2,0,62,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,7,0,2,0,59,0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,"NO"
47,2,109,1,41,1019,2547,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,3,13,0,9,0,71,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,3,18,0,4,8,176,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,3,18,0,4,8,176,0,0,0,0,0,0,0,0,0,0,0,"NO"
14,1,27,0,20,0,386,1,1,0,0,0,0,0,0,0,0,0,"NO"
6,1,11,0,3,9,135,0,0,0,0,0,0,0,0,0,0,0,"NO"
9,1,18,0,6,0,368,0,0,0,0,0,0,0,0,0,0,0,"NO"
8,1,9,13,15,12,65,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,2,8,0,4,4,55,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,8,0,4,0,77,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,2,12,0,5,0,127,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,9,0,4,1,71,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,5,0,4,3,20,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,11,0,5,0,87,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,2,22,0,5,0,206,0,0,0,0,0,0,0,0,0,0,0,"NO"
6,2,22,0,4,3,283,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,2,9,0,4,0,80,0,0,0,0,0,0,0,0,0,0,0,"NO"
7,2,21,0,4,0,299,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,9,0,4,1,106,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,8,0,4,0,151,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,3,7,0,3,3,33,0,0,0,0,0,0,0,0,0,0,0,"NO"
19,1,99,0,13,61,777,5,1,52,24,10.4,43,0,8.6,9,22,1.8,"NO"
15,5,33,21,24,71,437,4,1,29,23,7.25,6,0,1.5,23,23,5.75,"NO"
8,1,27,2,18,0,155,4,1,165,149,41.25,11,0,2.75,154,149,38.5,"NO"
11,2,28,0,5,31,240,1,1,6,6,6,2,0,2,4,4,4,"NO"
21,1,67,0,17,4,492,23,1,462,155,20.0869565217391,172,0,7.47826086956522,290,142,12.6086956521739,"NO"
4,1,16,0,4,4,67,6,1,27,16,4.5,11,0,1.83333333333333,16,10,2.66666666666667,"NO"
27,1,96,0,37,219,927,13,1,238,78,18.3076923076923,132,0,10.1538461538462,106,73,8.15384615384615,"NO"
7,3,23,0,12,5,191,7,1,92,31,13.1428571428571,45,0,6.42857142857143,47,28,6.71428571428571,"NO"
164,1,378,0,138,12328,5866,92,1,1465,117,15.9239130434783,1088,0,11.8260869565217,377,84,4.09782608695652,"YES"
15,1,81,0,16,47,651,9,1,188,68,20.8888888888889,54,0,6,134,39,14.8888888888889,"NO"
2,1,4,0,19,1,72,28,1,180,40,6.42857142857143,30,0,1.07142857142857,150,40,5.35714285714286,"NO"
1,1,1,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,"NO"
7,1,16,13,42,9,62,3,1,19,11,6.33333333333333,4,0,1.33333333333333,15,11,5,"NO"
2,2,9,0,6,1,32,1,1,7,7,7,1,0,1,6,6,6,"NO"
13,1,20,5,26,48,71,7,1,71,20,10.1428571428571,45,0,6.42857142857143,26,15,3.71428571428571,"NO"
7,1,25,0,30,9,182,2,1,15,10,7.5,33,0,16.5,-18,2,-9,"NO"
25,5,156,0,39,134,936,17,1,105,38,6.17647058823529,45,0,2.64705882352941,60,37,3.52941176470588,"NO"
10,1,22,3,20,43,164,18,1,781,259,43.3888888888889,653,0,36.2777777777778,128,224,7.11111111111111,"NO"
8,2,56,0,9,12,386,11,1,127,31,11.5454545454545,66,0,6,61,28,5.54545454545455,"NO"
58,1,174,0,123,1621,1911,24,1,529,143,22.0416666666667,300,0,12.5,229,126,9.54166666666667,"YES"
15,2,59,0,9,7,519,12,1,151,40,12.5833333333333,517,0,43.0833333333333,-366,36,-30.5,"YES"
6,1,35,0,16,9,162,20,1,424,164,21.2,92,0,4.6,332,159,16.6,"NO"
26,1,101,0,19,271,787,11,1,126,65,11.4545454545455,80,0,7.27272727272727,46,51,4.18181818181818,"NO"
7,1,10,0,7,0,64,0,0,0,0,0,0,0,0,0,0,0,"NO"
53,1,145,0,100,1370,2291,42,1,531,65,12.6428571428571,141,0,3.35714285714286,390,65,9.28571428571429,"YES"
13,1,30,0,17,26,278,1,1,3,3,3,0,0,0,3,3,3,"YES"
6,2,25,0,5,3,215,0,0,0,0,0,0,0,0,0,0,0,"NO"
18,1,51,0,32,75,491,8,1,175,97,21.875,14,0,1.75,161,97,20.125,"YES"
13,1,33,0,7,26,261,6,1,126,59,21,54,0,9,72,38,12,"NO"
4,1,4,0,5,6,4,1,1,2,2,2,6,0,6,-4,0,-4,"NO"
6,1,45,0,13,11,545,12,1,389,242,32.4166666666667,35,0,2.91666666666667,354,242,29.5,"YES"
32,1,161,1,40,236,1927,47,1,2252,634,47.9148936170213,768,0,16.3404255319149,1484,634,31.5744680851064,"YES"
16,1,34,0,1,4,259,3,1,195,180,65,2,0,0.666666666666667,193,180,64.3333333333333,"NO"
19,1,88,0,20,123,783,11,1,543,235,49.3636363636364,231,0,21,312,219,28.3636363636364,"YES"
12,2,34,0,5,42,188,3,1,207,184,69,8,0,2.66666666666667,199,184,66.3333333333333,"NO"
11,1,54,0,11,0,302,8,1,385,261,48.125,34,0,4.25,351,261,43.875,"NO"
3,1,21,0,11,3,117,2,1,30,29,15,16,0,8,14,14,7,"NO"
15,1,50,0,11,105,896,7,1,96,77,13.7142857142857,73,0,10.4285714285714,23,69,3.28571428571429,"YES"
64,6,268,0,154,1652,2220,55,1,819,94,14.8909090909091,511,0,9.29090909090909,308,51,5.6,"YES"
6,5,50,0,16,1,546,8,1,76,40,9.5,125,0,15.625,-49,35,-6.125,"NO"
7,2,30,0,10,0,617,5,1,28,16,5.6,21,0,4.2,7,12,1.4,"NO"
2,1,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,"NO"
24,5,96,0,24,88,463,21,1,260,70,12.3809523809524,614,0,29.2380952380952,-354,20,-16.8571428571429,"YES"
8,6,45,0,15,12,339,14,1,234,83,16.7142857142857,90,0,6.42857142857143,144,70,10.2857142857143,"NO"
61,5,218,0,65,1430,1885,46,1,798,121,17.3478260869565,584,0,12.695652173913,214,54,4.65217391304348,"YES"
16,5,120,0,18,88,873,21,1,549,233,26.1428571428571,52,0,2.47619047619048,497,233,23.6666666666667,"YES"
13,2,40,0,9,28,418,9,1,416,235,46.2222222222222,126,0,14,290,235,32.2222222222222,"YES"
12,7,97,0,23,32,569,16,1,222,122,13.875,209,0,13.0625,13,65,0.8125,"YES"
8,7,57,0,15,8,429,22,1,401,143,18.2272727272727,95,0,4.31818181818182,306,143,13.9090909090909,"NO"
7,1,8,1,3,21,16,5,1,50,23,10,22,0,4.4,28,23,5.6,"NO"
6,1,6,0,4,15,6,6,1,52,23,8.66666666666667,24,0,4,28,23,4.66666666666667,"NO"
13,2,124,0,14,8,1749,23,1,269,76,11.695652173913,102,0,4.43478260869565,167,44,7.26086956521739,"NO"
11,1,17,0,2,0,383,1,1,0,0,0,6,0,6,-6,0,-6,"NO"
2,2,3,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,"NO"
2,2,5,0,2,1,74,2,1,3,3,1.5,4,0,2,-1,0,-0.5,"NO"
13,1,34,3,13,52,168,7,1,55,31,7.85714285714286,25,0,3.57142857142857,30,11,4.28571428571429,"NO"
2,2,6,0,5,1,65,0,0,0,0,0,0,0,0,0,0,0,"NO"
9,1,55,0,10,14,607,12,1,430,170,35.8333333333333,24,0,2,406,168,33.8333333333333,"YES"
11,1,14,0,2,49,50,0,0,0,0,0,0,0,0,0,0,0,"NO"
21,1,32,0,8,18,841,6,1,27,20,4.5,255,0,42.5,-228,0,-38,"NO"
5,1,17,0,4,0,130,34,1,1461,298,42.9705882352941,1284,0,37.7647058823529,177,264,5.20588235294118,"NO"
11,1,16,0,2,35,52,0,0,0,0,0,0,0,0,0,0,0,"NO"
17,1,31,0,9,48,507,12,1,184,59,15.3333333333333,141,0,11.75,43,7,3.58333333333333,"NO"
8,5,33,0,5,0,419,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,7,27,0,5,3,111,2,1,14,13,7,2,0,1,12,12,6,"NO"
17,5,76,0,21,76,496,27,1,726,317,26.8888888888889,172,0,6.37037037037037,554,317,20.5185185185185,"NO"
5,6,34,0,7,2,203,1,1,1,1,1,1,0,1,0,0,0,"NO"
13,2,20,0,1,30,115,0,0,0,0,0,0,0,0,0,0,0,"NO"
2,8,3,0,5,1,13,3,1,21,12,7,75,0,25,-54,5,-18,"NO"
12,7,69,0,13,32,692,6,1,35,25,5.83333333333333,26,0,4.33333333333333,9,24,1.5,"NO"
4,5,17,0,7,0,61,0,0,0,0,0,0,0,0,0,0,0,"NO"
11,2,24,0,3,25,177,0,0,0,0,0,0,0,0,0,0,0,"NO"
14,7,55,0,7,67,357,2,1,2,1,1,2,0,1,0,0,0,"NO"
3,6,14,0,8,3,46,1,1,1,1,1,1,0,1,0,0,0,"NO"
18,5,98,0,17,123,639,19,1,188,100,9.89473684210526,74,0,3.89473684210526,114,59,6,"NO"
1,1,1,0,5,0,1,1,1,41,41,41,0,0,0,41,41,41,"NO"
16,3,56,0,10,50,524,25,1,404,102,16.16,476,0,19.04,-72,42,-2.88,"NO"
5,1,5,0,7,10,5,2,1,2,1,1,3,0,1.5,-1,1,-0.5,"NO"
41,5,143,0,41,560,1660,49,1,1329,155,27.1224489795918,729,0,14.8775510204082,600,85,12.2448979591837,"YES"
10,6,47,0,7,19,254,2,1,40,39,20,6,0,3,34,34,17,"NO"
3,7,10,0,5,1,41,5,1,35,21,7,18,0,3.6,17,17,3.4,"NO"
5,6,16,18,21,10,56,0,0,0,0,0,0,0,0,0,0,0,"NO"
4,4,25,0,2,0,197,1,1,3,3,3,1,0,1,2,2,2,"NO"
5,7,40,0,5,6,219,4,1,18,11,4.5,6,0,1.5,12,11,3,"YES"
15,7,87,0,8,71,726,11,1,469,196,42.6363636363636,52,0,4.72727272727273,417,196,37.9090909090909,"NO"
13,6,38,0,9,62,177,9,1,70,33,7.77777777777778,18,0,2,52,33,5.77777777777778,"YES"
8,6,25,0,9,16,105,4,1,101,82,25.25,7,0,1.75,94,78,23.5,"NO"
22,7,85,0,8,187,698,0,0,0,0,0,0,0,0,0,0,0,"NO"
24,6,80,0,9,240,564,10,1,100,31,10,92,0,9.2,8,29,0.8,"NO"
12,2,61,0,13,20,435,10,1,289,83,28.9,197,0,19.7,92,50,9.2,"NO"
29,6,94,2,26,240,621,5,1,50,24,10,31,0,6.2,19,9,3.8,"NO"
6,5,29,0,9,5,141,1,1,4,4,4,1,0,1,3,3,3,"NO"
19,1,58,1,20,93,451,8,1,78,26,9.75,82,0,10.25,-4,22,-0.5,"NO"
10,5,42,0,5,43,219,2,1,2,1,1,2,0,1,0,0,0,"YES"
10,1,46,0,8,33,569,23,1,583,284,25.3478260869565,113,0,4.91304347826087,470,284,20.4347826086957,"NO"
3,1,12,0,7,1,261,23,1,235,61,10.2173913043478,202,0,8.78260869565217,33,21,1.43478260869565,"YES"
11,5,55,0,12,21,231,11,1,191,56,17.3636363636364,47,0,4.27272727272727,144,48,13.0909090909091,"NO"
18,7,120,2,15,117,897,9,1,168,117,18.6666666666667,104,0,11.5555555555556,64,69,7.11111111111111,"NO"
23,1,93,0,20,105,700,27,1,527,95,19.5185185185185,349,0,12.9259259259259,178,85,6.59259259259259,"YES"
10,7,67,0,9,19,375,6,1,268,211,44.6666666666667,21,0,3.5,247,211,41.1666666666667,"NO"
9,6,34,1,17,26,142,6,1,95,43,15.8333333333333,9,0,1.5,86,42,14.3333333333333,"NO"
5,7,52,0,8,2,372,2,1,7,6,3.5,3,0,1.5,4,4,2,"NO"
4,4,49,0,3,0,236,6,1,24,15,4,42,0,7,-18,1,-3,"NO"
23,5,113,0,38,153,1127,14,1,233,155,16.6428571428571,111,0,7.92857142857143,122,89,8.71428571428571,"NO"
7,7,41,1,7,21,220,5,1,54,37,10.8,24,0,4.8,30,35,6,"NO"
8,7,60,0,6,20,294,1,1,1,1,1,1,0,1,0,0,0,"NO"
5,1,17,0,2,4,137,0,0,0,0,0,0,0,0,0,0,0,"NO"
16,1,35,0,3,100,679,1,1,25,25,25,29,0,29,-4,0,-4,"NO"
6,7,47,0,8,9,300,1,1,1,1,1,1,0,1,0,0,0,"NO"
11,1,57,0,11,23,513,7,1,45,20,6.42857142857143,24,0,3.42857142857143,21,17,3,"NO"
6,5,29,0,10,5,139,0,0,0,0,0,0,0,0,0,0,0,"NO"
12,5,68,0,19,36,437,10,1,100,49,10,53,0,5.3,47,28,4.7,"NO"
20,6,107,0,20,142,569,5,1,53,44,10.6,14,0,2.8,39,37,7.8,"YES"
10,2,36,0,11,13,291,4,1,80,62,20,40,0,10,40,30,10,"NO"
11,2,34,0,5,41,321,5,1,144,80,28.8,113,0,22.6,31,17,6.2,"NO"
18,2,80,0,14,153,591,18,1,135,55,7.5,125,0,6.94444444444444,10,41,0.555555555555556,"YES"
4,2,17,0,4,6,86,0,0,0,0,0,0,0,0,0,0,0,"NO"
36,1,88,4,40,534,725,14,1,244,113,17.4285714285714,50,0,3.57142857142857,194,113,13.8571428571429,"YES"
26,1,81,0,53,217,413,8,1,89,46,11.125,31,0,3.875,58,32,7.25,"NO"
130,1,450,0,258,7403,5494,126,1,1481,66,11.7539682539683,1107,0,8.78571428571429,374,46,2.96825396825397,"YES"
3,1,34,0,13,1,227,1,1,19,19,19,23,0,23,-4,0,-4,"NO"
2,1,2,0,8,1,2,2,1,53,52,26.5,1,0,0.5,52,52,26,"NO"
6,7,36,0,8,1,219,1,1,39,39,39,39,0,39,0,0,0,"NO"
8,7,41,0,12,22,212,9,1,166,73,18.4444444444444,87,0,9.66666666666667,79,54,8.77777777777778,"NO"
6,6,38,0,8,0,253,2,1,1,1,0.5,3,0,1.5,-2,0,-1,"NO"
3,1,18,0,12,3,89,2,1,107,107,53.5,4,0,2,103,107,51.5,"NO"
4,1,25,0,6,6,124,1,1,26,26,26,48,0,48,-22,0,-22,"NO"
3,1,22,0,8,3,101,1,1,12,12,12,32,0,32,-20,0,-20,"NO"
4,1,37,0,6,6,326,1,1,12,12,12,54,0,54,-42,0,-42,"NO"
3,1,29,0,11,3,157,2,1,40,22,20,25,0,12.5,15,22,7.5,"NO"
3,1,31,0,12,3,153,2,1,47,28,23.5,42,0,21,5,13,2.5,"NO"
6,2,14,0,9,5,86,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,2,12,0,5,0,60,2,1,109,107,54.5,1,0,0.5,108,107,54,"NO"
3,2,8,0,7,0,29,3,1,125,107,41.6666666666667,56,0,18.6666666666667,69,107,23,"NO"
5,2,13,0,5,4,52,0,0,0,0,0,0,0,0,0,0,0,"NO"
2,2,4,0,4,1,10,0,0,0,0,0,0,0,0,0,0,0,"NO"
1,2,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,"NO"
1,2,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,"NO"
6,2,15,0,7,5,68,4,1,129,103,32.25,4,0,1,125,103,31.25,"NO"
1,2,2,0,12,0,5,0,0,0,0,0,0,0,0,0,0,0,"NO"
1,2,2,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,9,0,6,0,36,0,0,0,0,0,0,0,0,0,0,0,"NO"
5,2,13,0,5,4,52,0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,3,0,2,1,16,0,0,0,0,0,0,0,0,0,0,0,"NO"
11,2,31,0,8,0,178,0,0,0,0,0,0,0,0,0,0,0,"NO"
16,6,95,0,14,80,559,3,1,38,35,12.6666666666667,20,0,6.66666666666667,18,15,6,"NO"
5,6,46,0,7,4,395,5,1,158,85,31.6,86,0,17.2,72,85,14.4,"NO"
3,6,15,0,2,1,126,1,1,94,94,94,0,0,0,94,94,94,"NO"
14,2,39,0,5,19,306,0,0,0,0,0,0,0,0,0,0,0,"NO"
13,6,56,0,9,44,316,1,1,71,71,71,11,0,11,60,60,60,"NO"
3,6,17,0,2,1,303,2,1,28,18,14,15,0,7.5,13,10,6.5,"NO"
11,7,64,0,11,29,397,0,0,0,0,0,0,0,0,0,0,0,"NO"
11,6,53,0,8,25,349,3,1,11,6,3.66666666666667,5,0,1.66666666666667,6,6,2,"NO"
5,6,29,0,3,8,109,4,1,276,272,69,365,0,91.25,-89,272,-22.25,"NO"
14,6,56,0,10,35,708,8,1,75,27,9.375,31,0,3.875,44,25,5.5,"NO"
12,6,31,0,3,28,269,0,0,0,0,0,0,0,0,0,0,0,"NO"
7,6,36,0,6,3,508,8,1,188,114,23.5,127,0,15.875,61,23,7.625,"NO"
6,8,14,0,7,15,147,8,1,25,17,3.125,49,0,6.125,-24,2,-3,"NO"
3,6,30,0,4,1,335,5,1,20,14,4,83,0,16.6,-63,0,-12.6,"NO"
4,6,21,0,2,0,242,1,1,138,138,138,0,0,0,138,138,138,"NO"
5,6,45,0,8,0,318,9,1,352,196,39.1111111111111,85,0,9.44444444444444,267,196,29.6666666666667,"NO"
6,8,26,0,10,13,177,6,1,62,29,10.3333333333333,47,0,7.83333333333333,15,27,2.5,"NO"
3,6,23,0,4,1,208,1,1,20,20,20,0,0,0,20,20,20,"NO"
12,6,62,0,12,38,334,4,1,16,7,4,11,0,2.75,5,6,1.25,"YES"
5,6,22,0,4,4,450,3,1,41,29,13.6666666666667,0,0,0,41,29,13.6666666666667,"NO"
5,7,45,0,6,2,368,0,0,0,0,0,0,0,0,0,0,0,"NO"
8,2,26,0,10,0,153,0,0,0,0,0,0,0,0,0,0,0,"NO"
8,6,31,0,5,20,121,5,1,29,20,5.8,48,0,9.6,-19,3,-3.8,"NO"
5,6,33,0,5,0,431,4,1,36,15,9,32,0,8,4,14,1,"NO"
14,7,95,0,14,51,773,0,0,0,0,0,0,0,0,0,0,0,"NO"
13,6,68,0,10,42,512,3,1,9,7,3,2,0,0.666666666666667,7,7,2.33333333333333,"NO"
10,6,34,0,4,21,313,2,1,173,172,86.5,1,0,0.5,172,172,86,"NO"
11,2,28,0,7,25,161,0,0,0,0,0,0,0,0,0,0,0,"NO"
