"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
3,1,60,55,20,3,0,1,57,55,19,"NO"
2,1,111,104,55.5,7,0,3.5,104,104,52,"NO"
2,1,72,64,36,8,0,4,64,64,32,"NO"
4,1,128,122,32,6,0,1.5,122,122,30.5,"YES"
2,1,72,64,36,8,0,4,64,64,32,"NO"
3,1,30,28,10,2,0,0.666666666666667,28,28,9.33333333333333,"NO"
1,1,91,91,91,0,0,0,91,91,91,"NO"
3,1,24,22,8,2,0,0.666666666666667,22,22,7.33333333333333,"NO"
5,1,183,95,36.6,17,0,3.4,166,95,33.2,"NO"
4,1,73,67,18.25,6,0,1.5,67,67,16.75,"NO"
2,1,68,66,34,2,0,1,66,66,33,"NO"
2,1,91,83,45.5,2,0,1,89,83,44.5,"NO"
2,1,324,308,162,16,0,8,308,308,154,"YES"
2,1,49,48,24.5,1,0,0.5,48,48,24,"NO"
2,1,219,211,109.5,2,0,1,217,211,108.5,"NO"
2,1,179,171,89.5,8,0,4,171,171,85.5,"NO"
2,1,63,49,31.5,8,0,4,55,49,27.5,"NO"
2,1,57,49,28.5,2,0,1,55,49,27.5,"NO"
2,1,81,73,40.5,25,0,12.5,56,73,28,"NO"
2,1,32,29,16,3,0,1.5,29,29,14.5,"NO"
4,1,37,19,9.25,7,0,1.75,30,19,7.5,"NO"
3,1,29,21,9.66666666666667,3,0,1,26,21,8.66666666666667,"NO"
2,1,65,63,32.5,2,0,1,63,63,31.5,"NO"
2,1,122,116,61,6,0,3,116,116,58,"YES"
3,1,248,228,82.6666666666667,31,0,10.3333333333333,217,228,72.3333333333333,"YES"
2,1,199,194,99.5,5,0,2.5,194,194,97,"YES"
2,1,65,64,32.5,1,0,0.5,64,64,32,"NO"
2,1,72,68,36,4,0,2,68,68,34,"NO"
2,1,30,29,15,1,0,0.5,29,29,14.5,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,106,105,53,1,0,0.5,105,105,52.5,"NO"
2,1,63,61,31.5,2,0,1,61,61,30.5,"NO"
3,1,47,37,15.6666666666667,4,0,1.33333333333333,43,37,14.3333333333333,"NO"
2,1,33,26,16.5,7,0,3.5,26,26,13,"NO"
3,1,73,62,24.3333333333333,7,0,2.33333333333333,66,62,22,"NO"
2,1,95,90,47.5,5,0,2.5,90,90,45,"NO"
2,1,32,29,16,3,0,1.5,29,29,14.5,"NO"
2,1,81,79,40.5,2,0,1,79,79,39.5,"NO"
2,1,169,156,84.5,13,0,6.5,156,156,78,"NO"
2,1,58,54,29,4,0,2,54,54,27,"NO"
2,1,46,42,23,4,0,2,42,42,21,"NO"
3,1,106,100,35.3333333333333,6,0,2,100,100,33.3333333333333,"YES"
4,1,92,85,23,6,0,1.5,86,85,21.5,"YES"
2,1,43,42,21.5,1,0,0.5,42,42,21,"NO"
2,1,167,160,83.5,7,0,3.5,160,160,80,"NO"
2,1,187,179,93.5,8,0,4,179,179,89.5,"NO"
3,1,31,23,10.3333333333333,7,0,2.33333333333333,24,23,8,"NO"
2,1,45,42,22.5,3,0,1.5,42,42,21,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,55,52,27.5,3,0,1.5,52,52,26,"NO"
2,1,187,181,93.5,6,0,3,181,181,90.5,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,110,105,55,5,0,2.5,105,105,52.5,"YES"
2,1,106,102,53,4,0,2,102,102,51,"NO"
2,1,99,96,49.5,3,0,1.5,96,96,48,"NO"
2,1,94,90,47,4,0,2,90,90,45,"NO"
2,1,61,58,30.5,3,0,1.5,58,58,29,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
6,1,722,658,120.333333333333,61,0,10.1666666666667,661,658,110.166666666667,"YES"
2,1,211,203,105.5,8,0,4,203,203,101.5,"NO"
3,1,170,159,56.6666666666667,7,0,2.33333333333333,163,159,54.3333333333333,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,37,35,18.5,2,0,1,35,35,17.5,"NO"
2,1,132,125,66,7,0,3.5,125,125,62.5,"YES"
3,1,95,89,31.6666666666667,33,0,11,62,89,20.6666666666667,"NO"
2,1,59,57,29.5,2,0,1,57,57,28.5,"NO"
2,1,131,124,65.5,7,0,3.5,124,124,62,"NO"
2,1,53,51,26.5,2,0,1,51,51,25.5,"NO"
