"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
4,3,14,5,3.5,17,0,4.25,-3,4,-0.75,"YES"
13,3,153,35,11.7692307692308,329,0,25.3076923076923,-176,16,-13.5384615384615,"YES"
12,3,87,48,7.25,213,0,17.75,-126,6,-10.5,"NO"
3,3,59,37,19.6666666666667,35,0,11.6666666666667,24,31,8,"YES"
2,2,38,26,19,23,0,11.5,15,25,7.5,"NO"
9,3,431,153,47.8888888888889,123,0,13.6666666666667,308,151,34.2222222222222,"NO"
6,2,213,109,35.5,49,0,8.16666666666667,164,104,27.3333333333333,"YES"
7,3,20,10,2.85714285714286,64,0,9.14285714285714,-44,1,-6.28571428571429,"NO"
3,1,10,6,3.33333333333333,18,0,6,-8,0,-2.66666666666667,"NO"
5,2,8,4,1.6,25,0,5,-17,4,-3.4,"NO"
3,1,4,2,1.33333333333333,6,0,2,-2,0,-0.666666666666667,"NO"
6,3,23,17,3.83333333333333,66,0,11,-43,0,-7.16666666666667,"YES"
3,1,21,17,7,27,0,9,-6,0,-2,"YES"
7,3,29,15,4.14285714285714,70,0,10,-41,1,-5.85714285714286,"YES"
2,1,10,9,5,30,0,15,-20,0,-10,"YES"
13,4,134,42,10.3076923076923,277,0,21.3076923076923,-143,19,-11,"NO"
9,3,57,19,6.33333333333333,159,0,17.6666666666667,-102,4,-11.3333333333333,"NO"
2,2,2,1,1,3,0,1.5,-1,0,-0.5,"NO"
1,1,1,1,1,1,0,1,0,0,0,"YES"
2,2,44,37,22,13,0,6.5,31,24,15.5,"YES"
1,1,1,1,1,1,0,1,0,0,0,"NO"
2,2,12,9,6,4,0,2,8,8,4,"NO"
2,1,10,7,5,7,0,3.5,3,3,1.5,"YES"
1,1,1,1,1,3,0,3,-2,0,-2,"NO"
10,3,58,17,5.8,25,0,2.5,33,15,3.3,"YES"
10,3,146,39,14.6,184,0,18.4,-38,23,-3.8,"YES"
3,2,43,33,14.3333333333333,9,0,3,34,29,11.3333333333333,"YES"
5,2,65,32,13,6,0,1.2,59,32,11.8,"YES"
4,2,41,17,10.25,15,0,3.75,26,14,6.5,"YES"
3,2,32,22,10.6666666666667,12,0,4,20,12,6.66666666666667,"YES"
3,1,37,27,12.3333333333333,38,0,12.6666666666667,-1,1,-0.333333333333333,"NO"
2,2,12,8,6,12,0,6,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
17,4,379,141,22.2941176470588,203,0,11.9411764705882,176,123,10.3529411764706,"YES"
4,2,30,19,7.5,9,0,2.25,21,19,5.25,"NO"
4,3,123,111,30.75,13,0,3.25,110,111,27.5,"YES"
3,3,27,14,9,13,0,4.33333333333333,14,7,4.66666666666667,"YES"
2,2,19,18,9.5,16,0,8,3,17,1.5,"YES"
14,4,49,8,3.5,30,0,2.14285714285714,19,8,1.35714285714286,"YES"
1,1,2,2,2,4,0,4,-2,0,-2,"NO"
6,4,58,31,9.66666666666667,39,0,6.5,19,31,3.16666666666667,"YES"
1,1,2,2,2,2,0,2,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
6,3,79,38,13.1666666666667,96,0,16,-17,14,-2.83333333333333,"YES"
2,1,3,2,1.5,4,0,2,-1,1,-0.5,"NO"
10,4,85,53,8.5,154,0,15.4,-69,35,-6.9,"YES"
3,2,36,29,12,98,0,32.6666666666667,-62,5,-20.6666666666667,"NO"
2,2,5,5,2.5,7,0,3.5,-2,0,-1,"YES"
2,2,281,270,140.5,8,0,4,273,270,136.5,"YES"
5,3,74,53,14.8,30,0,6,44,41,8.8,"NO"
3,2,67,44,22.3333333333333,60,0,20,7,37,2.33333333333333,"NO"
8,3,95,68,11.875,36,0,4.5,59,56,7.375,"YES"
7,3,340,165,48.5714285714286,139,0,19.8571428571429,201,133,28.7142857142857,"NO"
8,4,84,54,10.5,54,0,6.75,30,36,3.75,"NO"
2,2,226,212,113,5,0,2.5,221,212,110.5,"YES"
2,1,4,2,2,2,0,1,2,2,1,"YES"
4,2,27,19,6.75,10,0,2.5,17,16,4.25,"YES"
3,3,15,7,5,11,0,3.66666666666667,4,4,1.33333333333333,"NO"
4,2,402,330,100.5,39,0,9.75,363,330,90.75,"NO"
5,3,86,44,17.2,41,0,8.2,45,37,9,"NO"
5,3,83,33,16.6,43,0,8.6,40,25,8,"NO"
4,3,80,42,20,48,0,12,32,26,8,"NO"
8,3,162,64,20.25,28,0,3.5,134,47,16.75,"NO"
1,1,12,12,12,14,0,14,-2,0,-2,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
5,3,61,40,12.2,12,0,2.4,49,29,9.8,"YES"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
4,1,8,5,2,9,0,2.25,-1,0,-0.25,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
1,1,32,32,32,0,0,0,32,32,32,"NO"
2,1,53,46,26.5,8,0,4,45,46,22.5,"NO"
1,1,34,34,34,0,0,0,34,34,34,"NO"
1,1,35,35,35,0,0,0,35,35,35,"NO"
1,1,35,35,35,0,0,0,35,35,35,"NO"
3,3,28,21,9.33333333333333,7,0,2.33333333333333,21,21,7,"YES"
1,1,1,1,1,1,0,1,0,0,0,"YES"
10,2,289,88,28.9,171,0,17.1,118,49,11.8,"YES"
9,3,325,241,36.1111111111111,53,0,5.88888888888889,272,241,30.2222222222222,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
5,2,8,4,1.6,14,0,2.8,-6,0,-1.2,"YES"
5,1,27,15,5.4,30,0,6,-3,0,-0.6,"YES"
4,3,108,69,27,50,0,12.5,58,62,14.5,"YES"
7,4,34,17,4.85714285714286,48,0,6.85714285714286,-14,5,-2,"YES"
3,2,8,6,2.66666666666667,6,0,2,2,3,0.666666666666667,"YES"
1,1,9,9,9,0,0,0,9,9,9,"YES"
1,1,11,11,11,0,0,0,11,11,11,"YES"
2,1,6,5,3,6,0,3,0,0,0,"NO"
2,2,7,5,3.5,5,0,2.5,2,2,1,"NO"
5,3,43,31,8.6,34,0,6.8,9,9,1.8,"NO"
3,3,22,20,7.33333333333333,35,0,11.6666666666667,-13,0,-4.33333333333333,"NO"
6,2,172,114,28.6666666666667,94,0,15.6666666666667,78,33,13,"YES"
9,3,253,156,28.1111111111111,287,0,31.8888888888889,-34,16,-3.77777777777778,"YES"
4,3,70,57,17.5,50,0,12.5,20,19,5,"YES"
5,2,138,57,27.6,108,0,21.6,30,18,6,"YES"
7,2,332,287,47.4285714285714,72,0,10.2857142857143,260,287,37.1428571428571,"YES"
1,1,9,9,9,9,0,9,0,0,0,"YES"
8,3,219,128,27.375,83,0,10.375,136,109,17,"YES"
5,1,104,93,20.8,17,0,3.4,87,88,17.4,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
5,2,8,4,1.6,9,0,1.8,-1,0,-0.2,"YES"
9,2,161,79,17.8888888888889,49,0,5.44444444444444,112,79,12.4444444444444,"YES"
7,3,18,5,2.57142857142857,16,0,2.28571428571429,2,5,0.285714285714286,"YES"
18,4,219,54,12.1666666666667,264,0,14.6666666666667,-45,43,-2.5,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,5,5,5,4,0,4,1,1,1,"NO"
1,1,5,5,5,4,0,4,1,1,1,"NO"
2,2,47,46,23.5,10,0,5,37,37,18.5,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
3,2,105,53,35,45,0,15,60,39,20,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
5,2,63,44,12.6,3,0,0.6,60,44,12,"NO"
2,2,25,22,12.5,1,0,0.5,24,22,12,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,2,13,11,6.5,1,0,0.5,12,11,6,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,2,10,6,5,4,0,2,6,6,3,"NO"
1,1,3,3,3,3,0,3,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,2,2,0,0,0,2,2,2,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,52,52,52,0,0,0,52,52,52,"NO"
2,2,68,58,34,7,0,3.5,61,58,30.5,"NO"
7,2,659,340,94.1428571428571,132,0,18.8571428571429,527,340,75.2857142857143,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
10,4,33,10,3.3,16,0,1.6,17,10,1.7,"YES"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,103,103,103,0,0,0,103,103,103,"NO"
4,2,76,73,19,4,0,1,72,73,18,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,2,0,2,-2,0,-2,"NO"
3,3,29,21,9.66666666666667,25,0,8.33333333333333,4,19,1.33333333333333,"NO"
6,2,366,220,61,36,0,6,330,220,55,"YES"
6,2,84,36,14,118,0,19.6666666666667,-34,13,-5.66666666666667,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,2,442,439,221,7,0,3.5,435,439,217.5,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
5,2,420,201,84,207,0,41.4,213,201,42.6,"YES"
1,1,44,44,44,0,0,0,44,44,44,"NO"
2,2,112,98,56,25,0,12.5,87,98,43.5,"NO"
2,2,153,141,76.5,11,0,5.5,142,141,71,"NO"
