"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,1,166,83,55.3333,0,0,0,166,83,55.3333,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,1,7,5,2.33333,7,5,2.33333,0,0,0,"YES"
2,1,2,2,1,2,2,1,0,0,0,"NO"
12,1,569,264,47.4167,111,47,9.25,458,264,38.1667,"NO"
2,1,9,9,4.5,3,3,1.5,6,6,3,"NO"
7,1,219,79,31.2857,5,2,0.714286,214,79,30.5714,"NO"
96,3,4201,1063,43.7604,1315,360,13.6979,2886,1063,30.0625,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
4,1,7,3,1.75,15,7,3.75,-8,0,-2,"NO"
4,1,4,2,1,3,2,0.75,1,1,0.25,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
134,8,2262,325,16.8806,2219,502,16.5597,43,159,0.320896,"YES"
9,1,388,161,43.1111,343,134,38.1111,45,27,5,"YES"
9,5,82,68,9.11111,90,77,10,-8,1,-0.888889,"NO"
7,4,37,29,5.28571,10,4,1.42857,27,27,3.85714,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
12,5,149,94,12.4167,25,6,2.08333,124,93,10.3333,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
6,1,205,76,34.1667,9,3,1.5,196,76,32.6667,"NO"
3,1,15,13,5,8,6,2.66667,7,7,2.33333,"NO"
6,1,184,88,30.6667,22,13,3.66667,162,88,27,"NO"
32,5,517,45,16.1563,347,101,10.8438,170,45,5.3125,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
12,4,1191,522,99.25,1243,542,103.583,-52,8,-4.33333,"YES"
43,7,872,184,20.2791,316,49,7.34884,556,139,12.9302,"YES"
9,2,142,51,15.7778,104,42,11.5556,38,19,4.22222,"NO"
3,1,2,2,0.666667,5,3,1.66667,-3,0,-1,"NO"
13,3,167,40,12.8462,52,26,4,115,40,8.84615,"NO"
3,1,14,13,4.66667,15,14,5,-1,0,-0.333333,"NO"
3,1,250,125,83.3333,0,0,0,250,125,83.3333,"YES"
30,6,428,233,14.2667,425,266,14.1667,3,54,0.1,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
19,6,126,32,6.63158,45,11,2.36842,81,27,4.26316,"YES"
23,6,1022,649,44.4348,1092,739,47.4783,-70,95,-3.04348,"YES"
15,6,151,74,10.0667,178,83,11.8667,-27,18,-1.8,"NO"
3,1,94,86,31.3333,8,7,2.66667,86,85,28.6667,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
5,2,28,13,5.6,19,12,3.8,9,9,1.8,"YES"
20,7,439,259,21.95,524,306,26.2,-85,14,-4.25,"YES"
9,5,52,15,5.77778,25,9,2.77778,27,8,3,"YES"
3,1,55,48,18.3333,20,14,6.66667,35,34,11.6667,"NO"
4,1,28,13,7,28,13,7,0,4,0,"YES"
21,2,263,67,12.5238,172,29,8.19048,91,43,4.33333,"NO"
13,1,421,183,32.3846,17,5,1.30769,404,183,31.0769,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
2,1,10,10,5,0,0,0,10,10,5,"NO"
3,1,3,2,1,3,2,1,0,0,0,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
5,3,81,38,16.2,5,3,1,76,38,15.2,"YES"
10,1,547,202,54.7,100,73,10,447,159,44.7,"YES"
37,7,541,47,14.6216,285,27,7.7027,256,44,6.91892,"YES"
1,1,0,0,0,0,0,0,0,0,0,"YES"
1,1,0,0,0,0,0,0,0,0,0,"YES"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
7,1,27,15,3.85714,19,14,2.71429,8,8,1.14286,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
3,1,3,2,1,3,2,1,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
14,2,312,136,22.2857,338,242,24.1429,-26,75,-1.85714,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
2,1,16,16,8,3,3,1.5,13,13,6.5,"NO"
20,6,161,50,8.05,122,60,6.1,39,24,1.95,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
16,4,670,280,41.875,97,29,6.0625,573,280,35.8125,"YES"
77,7,790,125,10.2597,1000,183,12.987,-210,49,-2.72727,"YES"
7,2,93,56,13.2857,42,22,6,51,34,7.28571,"YES"
1,1,0,0,0,0,0,0,0,0,0,"YES"
40,7,2866,1355,71.65,2438,1432,60.95,428,145,10.7,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
19,6,627,454,33,633,481,33.3158,-6,14,-0.315789,"NO"
5,1,361,177,72.2,1,1,0.2,360,177,72,"YES"
6,1,310,154,51.6667,5,4,0.833333,305,154,50.8333,"NO"
50,7,1467,430,29.34,516,170,10.32,951,374,19.02,"YES"
3,1,13,11,4.33333,4,2,1.33333,9,9,3,"NO"
18,2,232,62,12.8889,102,56,5.66667,130,62,7.22222,"NO"
2,1,3,3,1.5,1,1,0.5,2,2,1,"NO"
11,5,260,142,23.6364,99,49,9,161,131,14.6364,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
19,4,490,237,25.7895,193,62,10.1579,297,230,15.6316,"NO"
21,5,401,170,19.0952,204,141,9.71429,197,170,9.38095,"NO"
71,6,1323,371,18.6338,1984,747,27.9437,-661,28,-9.30986,"YES"
5,1,60,28,12,2,1,0.4,58,28,11.6,"NO"
13,1,646,285,49.6923,22,7,1.69231,624,285,48,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
105,7,2604,285,24.8,2537,387,24.1619,67,111,0.638095,"YES"
23,7,207,61,9,153,56,6.65217,54,36,2.34783,"YES"
16,6,139,71,8.6875,209,120,13.0625,-70,3,-4.375,"NO"
16,4,313,110,19.5625,221,64,13.8125,92,46,5.75,"YES"
18,1,1356,572,75.3333,140,52,7.77778,1216,572,67.5556,"YES"
14,6,155,89,11.0714,74,22,5.28571,81,75,5.78571,"YES"
8,1,449,199,56.125,8,4,1,441,199,55.125,"YES"
27,5,472,102,17.4815,143,44,5.2963,329,66,12.1852,"YES"
7,5,45,27,6.42857,62,34,8.85714,-17,0,-2.42857,"NO"
5,1,147,72,29.4,2,2,0.4,145,72,29,"NO"
67,5,789,93,11.7761,905,230,13.5075,-116,89,-1.73134,"YES"
12,7,220,104,18.3333,104,78,8.66667,116,102,9.66667,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
4,1,265,132,66.25,3,3,0.75,262,132,65.5,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
18,6,251,128,13.9444,265,149,14.7222,-14,26,-0.777778,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
169,7,2958,124,17.503,1610,128,9.52663,1348,104,7.97633,"YES"
9,3,342,161,38,16,6,1.77778,326,161,36.2222,"YES"
26,3,1624,335,62.4615,881,340,33.8846,743,335,28.5769,"NO"
4,1,280,165,70,62,62,15.5,218,165,54.5,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
8,1,280,101,35,12,6,1.5,268,101,33.5,"YES"
18,4,344,101,19.1111,324,106,18,20,28,1.11111,"YES"
2,2,3,3,1.5,3,3,1.5,0,0,0,"YES"
20,5,483,249,24.15,496,276,24.8,-13,23,-0.65,"YES"
26,3,224,63,8.61538,309,186,11.8846,-85,35,-3.26923,"NO"
5,1,91,43,18.2,4,3,0.8,87,43,17.4,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
7,3,11,4,1.57143,13,4,1.85714,-2,0,-0.285714,"NO"
5,1,982,489,196.4,3,2,0.6,979,489,195.8,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
10,4,110,37,11,91,25,9.1,19,27,1.9,"YES"
4,1,5,2,1.25,5,2,1.25,0,0,0,"YES"
16,3,80,27,5,60,15,3.75,20,12,1.25,"NO"
11,6,88,26,8,39,13,3.54545,49,13,4.45455,"YES"
18,4,849,551,47.1667,871,570,48.3889,-22,44,-1.22222,"YES"
1,1,0,0,0,0,0,0,0,0,0,"YES"
4,2,46,29,11.5,37,26,9.25,9,20,2.25,"YES"
35,6,504,74,14.4,394,77,11.2571,110,37,3.14286,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
5,2,8,4,1.6,3,3,0.6,5,3,1,"NO"
8,1,101,86,12.625,15,10,1.875,86,76,10.75,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
6,5,17,9,2.83333,35,28,5.83333,-18,1,-3,"NO"
14,6,91,24,6.5,56,10,4,35,14,2.5,"YES"
11,2,134,84,12.1818,109,83,9.90909,25,79,2.27273,"YES"
25,6,230,69,9.2,207,60,8.28,23,21,0.92,"YES"
11,2,454,210,41.2727,38,14,3.45455,416,210,37.8182,"YES"
39,6,457,75,11.7179,238,66,6.10256,219,75,5.61538,"YES"
12,2,234,80,19.5,160,58,13.3333,74,60,6.16667,"YES"
6,1,111,78,18.5,30,19,5,81,59,13.5,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
32,7,383,130,11.9687,394,93,12.3125,-11,37,-0.34375,"YES"
15,6,124,60,8.26667,158,86,10.5333,-34,3,-2.26667,"NO"
7,1,28,10,4,4,3,0.571429,24,10,3.42857,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
31,4,2965,768,95.6452,2272,442,73.2903,693,619,22.3548,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,1,12,8,4,5,3,1.66667,7,6,2.33333,"NO"
15,1,1033,442,68.8667,73,28,4.86667,960,442,64,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
8,2,57,37,7.125,57,42,7.125,0,33,0,"NO"
3,2,4,2,1.33333,4,2,1.33333,0,0,0,"NO"
3,1,234,117,78,0,0,0,234,117,78,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
15,1,1146,550,76.4,127,51,8.46667,1019,550,67.9333,"YES"
20,3,394,146,19.7,85,27,4.25,309,146,15.45,"YES"
9,3,212,86,23.5556,28,10,3.11111,184,86,20.4444,"YES"
4,1,41,15,10.25,29,14,7.25,12,8,3,"YES"
18,4,526,140,29.2222,449,144,24.9444,77,33,4.27778,"YES"
3,1,136,68,45.3333,0,0,0,136,68,45.3333,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
31,1,2656,1111,85.6774,126,33,4.06452,2530,1111,81.6129,"YES"
13,4,78,16,6,56,10,4.30769,22,10,1.69231,"NO"
11,2,775,360,70.4545,60,23,5.45455,715,360,65,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
6,1,7,3,1.16667,2,1,0.333333,5,2,0.833333,"YES"
5,1,163,80,32.6,2,2,0.4,161,80,32.2,"NO"
7,5,200,190,28.5714,210,200,30,-10,0,-1.42857,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
24,5,210,45,8.75,101,41,4.20833,109,27,4.54167,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
9,3,383,177,42.5556,161,70,17.8889,222,177,24.6667,"NO"
7,5,24,16,3.42857,85,43,12.1429,-61,0,-8.71429,"NO"
13,7,156,52,12,116,60,8.92308,40,23,3.07692,"YES"
38,6,795,296,20.9211,173,39,4.55263,622,257,16.3684,"NO"
9,1,671,341,74.5556,43,37,4.77778,628,341,69.7778,"YES"
12,1,662,282,55.1667,56,22,4.66667,606,282,50.5,"NO"
3,1,5,3,1.66667,1,1,0.333333,4,3,1.33333,"NO"
47,7,688,157,14.6383,575,161,12.234,113,46,2.40426,"YES"
32,7,877,162,27.4062,813,331,25.4063,64,102,2,"NO"
4,2,33,21,8.25,29,19,7.25,4,13,1,"YES"
10,4,55,27,5.5,51,27,5.1,4,2,0.4,"YES"
9,1,980,406,108.889,88,61,9.77778,892,406,99.1111,"YES"
9,4,345,149,38.3333,361,152,40.1111,-16,8,-1.77778,"YES"
12,6,116,86,9.66667,127,95,10.5833,-11,0,-0.916667,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
8,1,51,22,6.375,22,7,2.75,29,22,3.625,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
14,2,157,61,11.2143,89,28,6.35714,68,33,4.85714,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
2,1,2,2,1,2,2,1,0,0,0,"NO"
15,6,85,20,5.66667,41,9,2.73333,44,12,2.93333,"YES"
78,6,1442,252,18.4872,663,124,8.5,779,128,9.98718,"YES"
5,1,53,28,10.6,18,7,3.6,35,21,7,"NO"
11,2,111,28,10.0909,151,55,13.7273,-40,7,-3.63636,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
36,6,350,78,9.72222,511,141,14.1944,-161,51,-4.47222,"YES"
5,1,14,6,2.8,12,5,2.4,2,1,0.4,"NO"
24,6,269,92,11.2083,245,115,10.2083,24,19,1,"YES"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
3,2,2,2,0.666667,2,2,0.666667,0,0,0,"NO"
4,3,7,4,1.75,7,4,1.75,0,0,0,"NO"
16,5,500,170,31.25,233,106,14.5625,267,170,16.6875,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
7,1,136,59,19.4286,18,13,2.57143,118,59,16.8571,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
12,4,52,12,4.33333,50,15,4.16667,2,4,0.166667,"NO"
8,1,89,33,11.125,41,17,5.125,48,30,6,"NO"
3,1,3,2,1,1,1,0.333333,2,1,0.666667,"NO"
20,6,1193,577,59.65,1018,670,50.9,175,81,8.75,"YES"
12,3,305,92,25.4167,77,31,6.41667,228,92,19,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
57,6,932,191,16.3509,314,30,5.50877,618,183,10.8421,"YES"
2,1,2,2,1,2,2,1,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
8,5,54,20,6.75,15,4,1.875,39,18,4.875,"YES"
14,2,203,45,14.5,74,16,5.28571,129,38,9.21429,"NO"
2,1,2,2,1,2,2,1,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
6,2,281,139,46.8333,4,3,0.666667,277,139,46.1667,"NO"
7,1,221,91,31.5714,0,0,0,221,91,31.5714,"YES"
5,1,166,81,33.2,3,3,0.6,163,81,32.6,"YES"
19,6,119,37,6.26316,177,83,9.31579,-58,3,-3.05263,"YES"
17,5,139,27,8.17647,41,8,2.41176,98,27,5.76471,"YES"
5,1,188,92,37.6,3,3,0.6,185,92,37,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
26,3,3032,837,116.615,2652,892,102,380,142,14.6154,"YES"
25,6,195,40,7.8,212,36,8.48,-17,29,-0.68,"YES"
36,3,1590,480,44.1667,407,185,11.3056,1183,480,32.8611,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
21,2,889,302,42.3333,91,47,4.33333,798,302,38,"YES"
