"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
19,6,391,281,20.5789,907,516,47.7368,-516,5,-27.1579,"NO"
2,1,2,2,1,5,5,2.5,-3,0,-1.5,"NO"
22,9,107,24,4.86364,99,44,4.5,8,9,0.363636,"NO"
2,2,10,10,5,17,17,8.5,-7,0,-3.5,"NO"
2,2,25,25,12.5,26,26,13,-1,0,-0.5,"NO"
8,3,111,86,13.875,96,86,12,15,86,1.875,"NO"
19,5,235,43,12.3684,295,89,15.5263,-60,20,-3.15789,"NO"
14,6,72,23,5.14286,87,29,6.21429,-15,14,-1.07143,"NO"
6,3,124,52,20.6667,15,14,2.5,109,52,18.1667,"NO"
14,5,174,45,12.4286,185,58,13.2143,-11,28,-0.785714,"NO"
4,1,34,31,8.5,32,31,8,2,31,0.5,"NO"
31,8,228,103,7.35484,203,100,6.54839,25,6,0.806452,"NO"
2,2,11,11,5.5,5,5,2.5,6,6,3,"NO"
18,7,131,38,7.27778,113,43,6.27778,18,14,1,"NO"
14,5,230,53,16.4286,127,33,9.07143,103,32,7.35714,"NO"
46,8,970,176,21.087,646,178,14.0435,324,81,7.04348,"NO"
4,2,198,94,49.5,162,146,40.5,36,80,9,"NO"
3,1,10,10,3.33333,1,1,0.333333,9,10,3,"NO"
2,2,2,2,1,2,2,1,0,0,0,"NO"
12,3,265,97,22.0833,189,135,15.75,76,49,6.33333,"YES"
3,1,86,43,28.6667,0,0,0,86,43,28.6667,"NO"
60,7,3422,490,57.0333,3402,490,56.7,20,209,0.333333,"NO"
23,4,580,168,25.2174,181,47,7.86956,399,168,17.3478,"YES"
5,3,67,32,13.4,3,2,0.6,64,32,12.8,"NO"
45,8,742,304,16.4889,670,223,14.8889,72,81,1.6,"NO"
13,4,394,114,30.3077,139,84,10.6923,255,109,19.6154,"YES"
23,4,559,140,24.3043,199,48,8.65217,360,140,15.6522,"NO"
4,3,50,33,12.5,30,23,7.5,20,10,5,"NO"
11,4,194,83,17.6364,20,7,1.81818,174,83,15.8182,"NO"
5,4,107,101,21.4,117,115,23.4,-10,3,-2,"NO"
10,4,314,130,31.4,29,12,2.9,285,130,28.5,"NO"
13,4,221,62,17,72,50,5.53846,149,62,11.4615,"NO"
19,3,296,105,15.5789,282,115,14.8421,14,79,0.736842,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
10,4,391,162,39.1,69,37,6.9,322,162,32.2,"NO"
3,2,44,34,14.6667,12,11,4,32,33,10.6667,"YES"
26,6,233,55,8.96154,137,43,5.26923,96,53,3.69231,"NO"
13,3,480,382,36.9231,880,382,67.6923,-400,382,-30.7692,"NO"
23,7,298,117,12.9565,296,211,12.8696,2,36,0.0869565,"NO"
9,4,22,6,2.44444,20,5,2.22222,2,3,0.222222,"NO"
7,4,22,10,3.14286,23,12,3.28571,-1,10,-0.142857,"NO"
9,3,133,75,14.7778,71,29,7.88889,62,74,6.88889,"NO"
83,9,1996,718,24.0482,1671,657,20.1325,325,83,3.91566,"YES"
9,4,516,277,57.3333,133,107,14.7778,383,277,42.5556,"NO"
4,3,16,10,4,4,3,1,12,10,3,"NO"
21,4,501,104,23.8571,416,104,19.8095,85,40,4.04762,"NO"
4,2,34,17,8.5,111,88,27.75,-77,0,-19.25,"NO"
4,3,64,46,16,56,48,14,8,10,2,"NO"
2,2,11,11,5.5,11,11,5.5,0,0,0,"YES"
3,3,2,1,0.666667,2,1,0.666667,0,0,0,"NO"
22,8,172,78,7.81818,142,72,6.45455,30,15,1.36364,"NO"
10,3,219,113,21.9,167,69,16.7,52,62,5.2,"NO"
12,2,72,40,6,79,46,6.58333,-7,2,-0.583333,"YES"
2,1,5,5,2.5,6,6,3,-1,0,-0.5,"NO"
4,2,106,51,26.5,4,4,1,102,51,25.5,"NO"
2,1,22,22,11,20,20,10,2,2,1,"NO"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
11,7,59,33,5.36364,44,24,4,15,9,1.36364,"NO"
27,8,351,87,13,341,89,12.6296,10,43,0.37037,"YES"
33,5,969,345,29.3636,1296,345,39.2727,-327,23,-9.90909,"NO"
2,1,7,7,3.5,10,10,5,-3,0,-1.5,"NO"
6,4,12,5,2,12,5,2,0,4,0,"NO"
11,4,102,26,9.27273,108,33,9.81818,-6,21,-0.545455,"NO"
2,2,10,10,5,12,12,6,-2,0,-1,"NO"
6,3,80,50,13.3333,20,9,3.33333,60,43,10,"NO"
13,6,66,18,5.07692,41,12,3.15385,25,11,1.92308,"NO"
16,3,325,100,20.3125,240,110,15,85,72,5.3125,"YES"
4,3,101,74,25.25,61,44,15.25,40,61,10,"NO"
32,6,264,50,8.25,194,74,6.0625,70,18,2.1875,"YES"
8,4,76,26,9.5,22,17,2.75,54,24,6.75,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
9,4,88,27,9.77778,64,45,7.11111,24,20,2.66667,"NO"
16,6,68,20,4.25,43,14,2.6875,25,20,1.5625,"NO"
8,3,260,155,32.5,90,77,11.25,170,155,21.25,"NO"
4,3,17,10,4.25,11,10,2.75,6,10,1.5,"NO"
9,4,41,20,4.55556,39,28,4.33333,2,4,0.222222,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
6,6,53,35,8.83333,40,29,6.66667,13,6,2.16667,"NO"
15,7,80,46,5.33333,69,42,4.6,11,6,0.733333,"YES"
3,3,12,11,4,10,9,3.33333,2,2,0.666667,"NO"
3,2,28,27,9.33333,31,30,10.3333,-3,0,-1,"NO"
3,2,34,32,11.3333,40,40,13.3333,-6,2,-2,"NO"
14,3,749,279,53.5,162,63,11.5714,587,279,41.9286,"YES"
3,2,36,26,12,2,2,0.666667,34,26,11.3333,"YES"
15,3,257,105,17.1333,70,36,4.66667,187,105,12.4667,"NO"
4,2,64,31,16,2,2,0.5,62,31,15.5,"NO"
55,7,1897,458,34.4909,906,494,16.4727,991,372,18.0182,"NO"
2,2,1,1,0.5,2,2,1,-1,0,-0.5,"NO"
2,2,74,74,37,105,105,52.5,-31,0,-15.5,"NO"
2,2,4,4,2,6,6,3,-2,0,-1,"NO"
6,2,67,47,11.1667,23,11,3.83333,44,47,7.33333,"YES"
14,8,226,140,16.1429,247,90,17.6429,-21,50,-1.5,"NO"
17,8,96,22,5.64706,35,10,2.05882,61,22,3.58824,"NO"
38,8,502,149,13.2105,539,241,14.1842,-37,66,-0.973684,"NO"
51,9,687,170,13.4706,533,150,10.451,154,51,3.01961,"YES"
13,3,545,280,41.9231,538,289,41.3846,7,42,0.538462,"NO"
7,3,30,10,4.28571,31,18,4.42857,-1,10,-0.142857,"NO"
10,6,96,31,9.6,75,23,7.5,21,17,2.1,"NO"
34,4,1947,597,57.2647,550,224,16.1765,1397,597,41.0882,"YES"
10,4,36,10,3.6,26,8,2.6,10,10,1,"NO"
8,3,462,186,57.75,103,52,12.875,359,186,44.875,"YES"
40,4,431,102,10.775,559,257,13.975,-128,56,-3.2,"YES"
3,2,7,4,2.33333,7,4,2.33333,0,0,0,"NO"
45,6,866,208,19.2444,406,58,9.02222,460,208,10.2222,"NO"
3,2,31,29,10.3333,29,27,9.66667,2,2,0.666667,"NO"
19,7,123,26,6.47368,81,31,4.26316,42,26,2.21053,"NO"
23,7,214,64,9.30435,258,91,11.2174,-44,10,-1.91304,"NO"
32,9,493,238,15.4062,342,177,10.6875,151,61,4.71875,"NO"
14,6,160,55,11.4286,74,52,5.28571,86,45,6.14286,"NO"
5,2,71,36,14.2,9,8,1.8,62,36,12.4,"NO"
12,4,49,10,4.08333,30,13,2.5,19,10,1.58333,"NO"
10,4,67,46,6.7,155,132,15.5,-88,2,-8.8,"NO"
2,2,14,14,7,29,29,14.5,-15,0,-7.5,"NO"
3,1,11,10,3.66667,1,1,0.333333,10,10,3.33333,"NO"
10,7,38,10,3.8,27,9,2.7,11,10,1.1,"NO"
11,3,149,58,13.5455,63,27,5.72727,86,55,7.81818,"NO"
3,1,4,3,1.33333,5,3,1.66667,-1,0,-0.333333,"NO"
3,2,15,11,5,17,13,5.66667,-2,0,-0.666667,"NO"
24,8,222,69,9.25,202,62,8.41667,20,46,0.833333,"YES"
4,3,7,4,1.75,11,5,2.75,-4,0,-1,"NO"
9,3,201,76,22.3333,65,34,7.22222,136,76,15.1111,"NO"
21,4,367,120,17.4762,94,31,4.47619,273,120,13,"NO"
6,4,12,8,2,18,12,3,-6,0,-1,"NO"
29,4,528,202,18.2069,506,142,17.4483,22,60,0.758621,"YES"
16,8,99,40,6.1875,79,33,4.9375,20,7,1.25,"NO"
8,3,172,80,21.5,11,6,1.375,161,80,20.125,"NO"
12,5,383,165,31.9167,32,13,2.66667,351,165,29.25,"NO"
6,2,93,67,15.5,121,105,20.1667,-28,8,-4.66667,"NO"
17,6,225,104,13.2353,154,37,9.05882,71,82,4.17647,"NO"
4,2,236,175,59,90,83,22.5,146,172,36.5,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
13,6,199,71,15.3077,117,71,9,82,48,6.30769,"NO"
2,1,0,0,0,0,0,0,0,0,0,"NO"
4,2,15,10,3.75,8,6,2,7,10,1.75,"NO"
16,4,493,183,30.8125,116,69,7.25,377,183,23.5625,"YES"
5,3,49,42,9.8,32,21,6.4,17,40,3.4,"NO"
5,3,27,14,5.4,22,21,4.4,5,10,1,"YES"
9,7,41,16,4.55556,31,19,3.44444,10,10,1.11111,"NO"
2,2,3,3,1.5,4,4,2,-1,0,-0.5,"NO"
13,5,157,46,12.0769,99,46,7.61538,58,25,4.46154,"NO"
25,7,181,41,7.24,136,23,5.44,45,18,1.8,"NO"
3,3,16,15,5.33333,20,19,6.66667,-4,0,-1.33333,"NO"
2,1,7,7,3.5,0,0,0,7,7,3.5,"NO"
10,4,153,73,15.3,87,46,8.7,66,46,6.6,"NO"
2,1,5,5,2.5,5,5,2.5,0,0,0,"NO"
4,2,18,15,4.5,23,19,5.75,-5,0,-1.25,"NO"
6,2,184,82,30.6667,22,17,3.66667,162,82,27,"NO"
29,8,645,187,22.2414,531,196,18.3103,114,43,3.93103,"NO"
13,7,90,46,6.92308,77,31,5.92308,13,15,1,"NO"
15,5,125,31,8.33333,111,63,7.4,14,17,0.933333,"NO"
6,5,67,45,11.1667,52,38,8.66667,15,8,2.5,"NO"
55,7,1160,135,21.0909,770,137,14,390,114,7.09091,"NO"
22,5,730,253,33.1818,204,111,9.27273,526,253,23.9091,"NO"
17,8,97,29,5.70588,91,27,5.35294,6,6,0.352941,"NO"
66,8,1141,370,17.2879,1098,366,16.6364,43,44,0.651515,"YES"
10,3,126,64,12.6,111,52,11.1,15,60,1.5,"NO"
20,7,102,26,5.1,71,11,3.55,31,18,1.55,"NO"
61,9,1255,253,20.5738,846,301,13.8689,409,246,6.70492,"NO"
5,4,13,10,2.6,4,2,0.8,9,10,1.8,"NO"
10,8,56,33,5.6,42,27,4.2,14,6,1.4,"NO"
23,9,189,74,8.21739,151,71,6.56522,38,18,1.65217,"NO"
7,4,15,5,2.14286,18,6,2.57143,-3,0,-0.428571,"NO"
2,1,5,5,2.5,6,6,3,-1,0,-0.5,"NO"
20,6,159,56,7.95,118,44,5.9,41,52,2.05,"NO"
2,1,4,4,2,4,4,2,0,0,0,"NO"
2,2,5,5,2.5,5,5,2.5,0,0,0,"NO"
10,4,301,140,30.1,22,16,2.2,279,140,27.9,"NO"
6,3,27,15,4.5,29,22,4.83333,-2,3,-0.333333,"NO"
3,1,55,36,18.3333,40,31,13.3333,15,27,5,"NO"
10,3,54,15,5.4,9,4,0.9,45,15,4.5,"NO"
6,4,26,17,4.33333,23,14,3.83333,3,3,0.5,"NO"
4,3,6,3,1.5,6,3,1.5,0,0,0,"NO"
16,3,127,54,7.9375,95,65,5.9375,32,33,2,"NO"
14,6,109,19,7.78571,194,81,13.8571,-85,16,-6.07143,"NO"
12,7,75,41,6.25,55,28,4.58333,20,13,1.66667,"NO"
2,2,2,2,1,2,2,1,0,0,0,"NO"
13,3,184,48,14.1538,68,16,5.23077,116,48,8.92308,"YES"
4,3,8,4,2,13,7,3.25,-5,0,-1.25,"NO"
4,3,7,4,1.75,9,5,2.25,-2,0,-0.5,"NO"
18,7,122,43,6.77778,146,47,8.11111,-24,6,-1.33333,"NO"
2,2,11,11,5.5,5,5,2.5,6,6,3,"NO"
5,2,73,54,14.6,52,23,10.4,21,31,4.2,"NO"
6,4,35,28,5.83333,39,33,6.5,-4,1,-0.666667,"NO"
3,3,27,22,9,30,17,10,-3,5,-1,"NO"
15,7,153,94,10.2,140,86,9.33333,13,8,0.866667,"NO"
12,3,384,199,32,368,176,30.6667,16,199,1.33333,"NO"
19,7,157,35,8.26316,120,47,6.31579,37,23,1.94737,"YES"
8,3,180,119,22.5,202,109,25.25,-22,10,-2.75,"YES"
4,3,19,10,4.75,13,12,3.25,6,10,1.5,"NO"
25,5,438,65,17.52,209,52,8.36,229,65,9.16,"YES"
8,3,51,24,6.375,11,5,1.375,40,21,5,"NO"
6,2,92,51,15.3333,127,68,21.1667,-35,10,-5.83333,"NO"
3,2,22,12,7.33333,15,15,5,7,10,2.33333,"NO"
10,6,89,77,8.9,150,59,15,-61,58,-6.1,"NO"
13,4,87,48,6.69231,46,15,3.53846,41,42,3.15385,"NO"
2,2,2,2,1,3,3,1.5,-1,0,-0.5,"NO"
2,2,9,9,4.5,9,9,4.5,0,0,0,"NO"
9,5,24,9,2.66667,26,9,2.88889,-2,4,-0.222222,"YES"
3,2,113,112,37.6667,104,103,34.6667,9,9,3,"NO"
5,3,347,236,69.4,310,241,62,37,38,7.4,"NO"
12,7,43,17,3.58333,33,12,2.75,10,6,0.833333,"NO"
44,9,544,101,12.3636,310,53,7.04545,234,95,5.31818,"NO"
8,6,50,28,6.25,40,26,5,10,6,1.25,"NO"
10,6,113,42,11.3,89,42,8.9,24,42,2.4,"NO"
35,6,527,283,15.0571,570,368,16.2857,-43,246,-1.22857,"NO"
9,4,130,40,14.4444,139,89,15.4444,-9,32,-1,"NO"
2,2,8,8,4,11,11,5.5,-3,0,-1.5,"NO"
9,3,163,103,18.1111,89,46,9.88889,74,85,8.22222,"NO"
4,3,18,10,4.5,15,13,3.75,3,6,0.75,"NO"
114,9,2068,547,18.1404,2879,709,25.2544,-811,100,-7.11403,"NO"
3,2,4,4,1.33333,0,0,0,4,4,1.33333,"NO"
12,3,271,106,22.5833,81,47,6.75,190,106,15.8333,"NO"
12,3,163,79,13.5833,40,13,3.33333,123,79,10.25,"NO"
66,9,2036,286,30.8485,1375,224,20.8333,661,129,10.0152,"NO"
10,7,56,18,5.6,51,22,5.1,5,10,0.5,"NO"
13,4,35,9,2.69231,54,28,4.15385,-19,7,-1.46154,"NO"
15,4,101,26,6.73333,66,16,4.4,35,20,2.33333,"NO"
5,2,38,20,7.6,36,35,7.2,2,14,0.4,"NO"
9,4,19,7,2.11111,94,71,10.4444,-75,7,-8.33333,"NO"
22,8,132,35,6,142,49,6.45455,-10,7,-0.454545,"NO"
11,5,48,24,4.36364,58,22,5.27273,-10,22,-0.909091,"NO"
18,7,449,167,24.9444,393,156,21.8333,56,15,3.11111,"YES"
5,2,32,20,6.4,83,74,16.6,-51,3,-10.2,"NO"
13,8,86,44,6.61538,74,43,5.69231,12,6,0.923077,"NO"
21,6,267,73,12.7143,345,209,16.4286,-78,32,-3.71429,"YES"
3,2,4,4,1.33333,0,0,0,4,4,1.33333,"NO"
3,3,22,19,7.33333,6,5,2,16,18,5.33333,"NO"
14,6,176,72,12.5714,127,72,9.07143,49,72,3.5,"NO"
2,2,2,2,1,6,6,3,-4,0,-2,"YES"
2,2,10,10,5,16,16,8,-6,0,-3,"YES"
23,4,770,219,33.4783,348,263,15.1304,422,219,18.3478,"NO"
6,4,37,31,6.16667,36,33,6,1,3,0.166667,"NO"
15,4,440,111,29.3333,86,25,5.73333,354,110,23.6,"NO"
51,8,886,239,17.3725,677,275,13.2745,209,59,4.09804,"NO"
17,6,476,213,28,466,298,27.4118,10,189,0.588235,"NO"
7,4,110,56,15.7143,6,4,0.857143,104,56,14.8571,"NO"
42,8,666,179,15.8571,454,123,10.8095,212,66,5.04762,"NO"
4,1,21,17,5.25,26,24,6.5,-5,2,-1.25,"NO"
4,3,11,10,2.75,22,19,5.5,-11,0,-2.75,"NO"
20,8,243,86,12.15,318,112,15.9,-75,14,-3.75,"NO"
5,3,33,17,6.6,31,26,6.2,2,14,0.4,"NO"
10,4,327,106,32.7,53,40,5.3,274,106,27.4,"YES"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
5,4,15,10,3,7,5,1.4,8,10,1.6,"NO"
3,2,32,28,10.6667,35,31,11.6667,-3,0,-1,"NO"
3,1,80,79,26.6667,109,108,36.3333,-29,0,-9.66667,"NO"
43,9,760,332,17.6744,864,385,20.093,-104,66,-2.4186,"NO"
18,6,223,141,12.3889,172,69,9.55556,51,72,2.83333,"NO"
4,2,67,32,16.75,4,4,1,63,32,15.75,"NO"
10,4,214,77,21.4,33,20,3.3,181,77,18.1,"YES"
7,3,62,34,8.85714,16,6,2.28571,46,33,6.57143,"YES"
7,3,85,41,12.1429,68,30,9.71429,17,11,2.42857,"YES"
2,2,8,8,4,21,21,10.5,-13,0,-6.5,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
15,6,48,10,3.2,38,8,2.53333,10,10,0.666667,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
26,5,168,29,6.46154,120,49,4.61538,48,15,1.84615,"YES"
17,6,195,49,11.4706,117,31,6.88235,78,36,4.58824,"NO"
8,3,20,10,2.5,107,93,13.375,-87,10,-10.875,"YES"
20,7,110,38,5.5,100,39,5,10,10,0.5,"NO"
39,6,1217,223,31.2051,657,118,16.8462,560,220,14.359,"YES"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
2,2,4,4,2,4,4,2,0,0,0,"NO"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
3,1,22,12,7.33333,12,12,4,10,10,3.33333,"NO"
3,1,12,9,4,11,10,3.66667,1,2,0.333333,"NO"
4,3,6,4,1.5,9,7,2.25,-3,0,-0.75,"NO"
4,2,5,4,1.25,1,1,0.25,4,4,1,"NO"
23,4,94,24,4.08696,51,18,2.21739,43,11,1.86957,"YES"
4,2,11,10,2.75,5,4,1.25,6,10,1.5,"NO"
10,4,455,212,45.5,89,46,8.9,366,212,36.6,"NO"
61,9,508,54,8.32787,506,82,8.29508,2,40,0.0327869,"NO"
46,7,428,50,9.30435,302,72,6.56522,126,41,2.73913,"NO"
8,4,23,10,2.875,25,10,3.125,-2,4,-0.25,"NO"
5,3,6,3,1.2,12,6,2.4,-6,0,-1.2,"NO"
6,3,20,10,3.33333,28,18,4.66667,-8,7,-1.33333,"NO"
4,3,10,7,2.5,19,17,4.75,-9,1,-2.25,"NO"
10,3,170,74,17,60,43,6,110,74,11,"NO"
2,2,32,32,16,32,32,16,0,0,0,"NO"
22,8,340,93,15.4545,171,28,7.77273,169,67,7.68182,"NO"
4,3,69,61,17.25,12,8,3,57,58,14.25,"YES"
9,4,542,252,60.2222,98,51,10.8889,444,252,49.3333,"NO"
8,3,67,21,8.375,30,14,3.75,37,18,4.625,"NO"
9,5,23,10,2.55556,34,9,3.77778,-11,8,-1.22222,"NO"
104,10,1965,290,18.8942,1258,164,12.0962,707,250,6.79808,"YES"
12,4,139,42,11.5833,96,49,8,43,32,3.58333,"NO"
13,4,145,48,11.1538,53,30,4.07692,92,48,7.07692,"NO"
13,5,55,33,4.23077,99,58,7.61538,-44,1,-3.38462,"NO"
3,1,11,10,3.66667,1,1,0.333333,10,10,3.33333,"NO"
7,3,74,33,10.5714,37,20,5.28571,37,27,5.28571,"YES"
25,6,264,82,10.56,259,65,10.36,5,23,0.2,"NO"
6,3,231,99,38.5,41,27,6.83333,190,99,31.6667,"NO"
133,9,3644,368,27.3985,3241,617,24.3684,403,148,3.03008,"YES"
17,6,129,30,7.58824,54,28,3.17647,75,28,4.41176,"NO"
17,4,481,182,28.2941,106,64,6.23529,375,182,22.0588,"YES"
2,1,5,5,2.5,7,7,3.5,-2,0,-1,"NO"
3,2,17,9,5.66667,32,22,10.6667,-15,0,-5,"NO"
6,4,38,30,6.33333,80,70,13.3333,-42,0,-7,"NO"
33,8,325,38,9.84848,346,75,10.4848,-21,36,-0.636364,"NO"
23,7,252,100,10.9565,248,75,10.7826,4,58,0.173913,"NO"
14,4,266,185,19,95,36,6.78571,171,157,12.2143,"NO"
14,6,83,17,5.92857,44,6,3.14286,39,12,2.78571,"NO"
14,9,97,41,6.92857,95,44,6.78571,2,6,0.142857,"NO"
4,2,49,46,12.25,57,54,14.25,-8,0,-2,"NO"
16,3,175,49,10.9375,161,50,10.0625,14,24,0.875,"NO"
4,3,20,10,5,10,9,2.5,10,10,2.5,"NO"
3,2,9,8,3,10,9,3.33333,-1,0,-0.333333,"NO"
6,3,46,19,7.66667,33,19,5.5,13,11,2.16667,"NO"
17,4,459,117,27,254,97,14.9412,205,117,12.0588,"NO"
8,4,8,2,1,209,102,26.125,-201,1,-25.125,"NO"
15,3,701,203,46.7333,255,126,17,446,203,29.7333,"YES"
11,3,88,56,8,52,23,4.72727,36,48,3.27273,"NO"
9,2,541,418,60.1111,301,143,33.4444,240,354,26.6667,"NO"
6,1,79,40,13.1667,63,32,10.5,16,26,2.66667,"NO"
10,3,391,176,39.1,49,29,4.9,342,176,34.2,"NO"
2,2,0,0,0,0,0,0,0,0,0,"NO"
8,5,90,47,11.25,55,27,6.875,35,47,4.375,"NO"
8,2,498,358,62.25,518,358,64.75,-20,358,-2.5,"NO"
7,3,106,49,15.1429,131,84,18.7143,-25,19,-3.57143,"NO"
17,4,308,98,18.1176,67,22,3.94118,241,98,14.1765,"NO"
13,5,106,40,8.15385,80,25,6.15385,26,39,2,"NO"
20,4,117,30,5.85,86,41,4.3,31,14,1.55,"NO"
4,2,66,32,16.5,2,2,0.5,64,32,16,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
20,6,272,75,13.6,182,70,9.1,90,43,4.5,"NO"
16,7,107,36,6.6875,137,40,8.5625,-30,31,-1.875,"NO"
60,8,877,130,14.6167,790,138,13.1667,87,63,1.45,"NO"
6,3,145,84,24.1667,122,90,20.3333,23,19,3.83333,"YES"
