"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
13,8,338,151,26,174,51,13.3846,164,111,12.6154,"NO"
3,2,8,6,2.66667,8,6,2.66667,0,0,0,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
7,5,49,25,7,67,51,9.57143,-18,18,-2.57143,"NO"
14,8,340,126,24.2857,425,310,30.3571,-85,52,-6.07143,"NO"
3,3,42,35,14,16,10,5.33333,26,25,8.66667,"YES"
11,6,142,75,12.9091,78,51,7.09091,64,68,5.81818,"NO"
2,1,2,1,1,2,1,1,0,0,0,"NO"
4,3,22,19,5.5,4,1,1,18,18,4.5,"NO"
5,2,58,52,11.6,58,52,11.6,0,1,0,"NO"
4,3,8,6,2,12,6,3,-4,0,-1,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
14,6,125,34,8.92857,100,28,7.14286,25,19,1.78571,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
9,3,9,1,1,9,1,1,0,0,0,"NO"
28,11,694,250,24.7857,282,51,10.0714,412,204,14.7143,"YES"
1,1,1,1,1,1,1,1,0,0,0,"NO"
6,4,34,26,5.66667,62,49,10.3333,-28,22,-4.66667,"NO"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
4,3,69,60,17.25,62,60,15.5,7,4,1.75,"NO"
3,1,116,114,38.6667,116,114,38.6667,0,0,0,"NO"
3,3,4,3,1.33333,4,2,1.33333,0,1,0,"NO"
2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
5,2,172,165,34.4,56,49,11.2,116,116,23.2,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,2,2,1,1,2,1,1,0,0,0,"NO"
8,6,64,22,8,45,20,5.625,19,16,2.375,"NO"
15,6,498,201,33.2,366,177,24.4,132,106,8.8,"NO"
2,1,3,2,1.5,3,2,1.5,0,0,0,"NO"
10,3,56,43,5.6,51,26,5.1,5,31,0.5,"NO"
5,5,70,43,14,18,8,3.6,52,36,10.4,"NO"
4,4,31,13,7.75,68,51,17,-37,1,-9.25,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
3,3,7,6,2.33333,6,5,2,1,1,0.333333,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
12,5,145,52,12.0833,52,13,4.33333,93,48,7.75,"NO"
25,11,398,110,15.92,238,51,9.52,160,77,6.4,"YES"
26,9,334,89,12.8462,221,51,8.5,113,54,4.34615,"YES"
2,2,2,1,1,4,3,2,-2,0,-1,"NO"
12,4,430,295,35.8333,348,295,29,82,25,6.83333,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,2,2,1,1,2,1,1,0,0,0,"NO"
4,4,9,6,2.25,9,5,2.25,0,1,0,"NO"
4,2,4,1,1,4,1,1,0,0,0,"NO"
6,3,6,1,1,6,1,1,0,0,0,"NO"
8,1,72,19,9,24,13,3,48,18,6,"NO"
11,5,352,128,32,192,128,17.4545,160,58,14.5455,"NO"
5,4,128,100,25.6,125,100,25,3,3,0.6,"NO"
5,3,95,85,19,71,62,14.2,24,23,4.8,"NO"
9,2,213,119,23.6667,194,92,21.5556,19,27,2.11111,"NO"
3,2,7,6,2.33333,19,13,6.33333,-12,1,-4,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
7,4,63,35,9,18,7,2.57143,45,33,6.42857,"NO"
5,3,18,15,3.6,9,5,1.8,9,10,1.8,"NO"
3,2,3,1,1,3,1,1,0,0,0,"NO"
3,2,87,83,29,11,7,3.66667,76,76,25.3333,"NO"
4,3,97,79,24.25,88,79,22,9,7,2.25,"NO"
6,2,32,11,5.33333,14,5,2.33333,18,9,3,"NO"
2,2,3,2,1.5,2,1,1,1,1,0.5,"NO"
2,1,2,1,1,1,1,0.5,1,1,0.5,"NO"
4,3,21,16,5.25,12,6,3,9,12,2.25,"NO"
2,1,16,15,8,2,1,1,14,14,7,"NO"
3,2,3,1,1,3,1,1,0,0,0,"NO"
7,4,50,15,7.14286,67,51,9.57143,-17,13,-2.42857,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,4,65,46,16.25,27,18,6.75,38,38,9.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,2,1,1,0.5,2,1,1,-1,0,-0.5,"NO"
3,2,1,1,0.333333,2,1,0.666667,-1,0,-0.333333,"NO"
2,2,2,1,1,2,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
3,3,7,5,2.33333,7,5,2.33333,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
46,10,991,136,21.5435,684,199,14.8696,307,133,6.67391,"YES"
1,1,1,1,1,1,1,1,0,0,0,"NO"
5,2,22,13,4.4,59,51,11.8,-37,1,-7.4,"NO"
7,5,46,18,6.57143,69,51,9.85714,-23,9,-3.28571,"NO"
2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
6,4,48,17,8,73,51,12.1667,-25,14,-4.16667,"NO"
8,4,98,52,12.25,78,47,9.75,20,17,2.5,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,3,9,6,2.25,9,5,2.25,0,1,0,"NO"
8,5,159,128,19.875,44,16,5.5,115,116,14.375,"YES"
2,2,2,1,1,2,1,1,0,0,0,"YES"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,4,3,2,3,2,1.5,1,1,0.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
9,6,56,13,6.22222,73,51,8.11111,-17,11,-1.88889,"NO"
2,1,40,39,20,2,1,1,38,38,19,"YES"
5,4,121,107,24.2,164,107,32.8,-43,0,-8.6,"NO"
7,4,50,23,7.14286,48,27,6.85714,2,15,0.285714,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
6,6,20,10,3.33333,23,13,3.83333,-3,1,-0.5,"NO"
3,1,3,1,1,3,1,1,0,0,0,"NO"
13,7,278,119,21.3846,228,118,17.5385,50,72,3.84615,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,2,4,1,1,4,1,1,0,0,0,"NO"
4,3,83,63,20.75,66,63,16.5,17,17,4.25,"NO"
6,5,66,52,11,17,5,2.83333,49,47,8.16667,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,8,7,4,8,7,4,0,0,0,"NO"
22,7,230,106,10.4545,133,28,6.04545,97,79,4.40909,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,2,4,1,1,4,1,1,0,0,0,"NO"
13,6,175,89,13.4615,30,8,2.30769,145,83,11.1538,"NO"
3,3,11,6,3.66667,10,5,3.33333,1,1,0.333333,"NO"
2,1,2,1,1,2,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
9,5,187,158,20.7778,175,158,19.4444,12,6,1.33333,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
12,5,12,1,1,12,1,1,0,0,0,"NO"
35,9,711,203,20.3143,771,433,22.0286,-60,196,-1.71429,"YES"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
6,3,25,16,4.16667,149,138,24.8333,-124,13,-20.6667,"NO"
4,2,24,17,6,6,4,1.5,18,17,4.5,"NO"
2,1,6,5,3,1,1,0.5,5,5,2.5,"NO"
7,3,101,30,14.4286,22,16,3.14286,79,30,11.2857,"NO"
6,4,88,29,14.6667,15,7,2.5,73,27,12.1667,"NO"
3,3,10,6,3.33333,12,6,4,-2,1,-0.666667,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
7,1,7,1,1,7,1,1,0,0,0,"NO"
6,4,49,23,8.16667,65,51,10.8333,-16,23,-2.66667,"NO"
4,2,33,19,8.25,15,7,3.75,18,12,4.5,"NO"
6,2,551,268,91.8333,604,276,100.667,-53,0,-8.83333,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,3,20,13,5,59,51,14.75,-39,1,-9.75,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
3,2,10,9,3.33333,14,12,4.66667,-4,0,-1.33333,"YES"
28,9,387,166,13.8214,210,51,7.5,177,161,6.32143,"YES"
3,3,9,6,3,14,8,4.66667,-5,1,-1.66667,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,2,1,1,2,1,1,0,0,0,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
2,2,24,23,12,3,2,1.5,21,21,10.5,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,1,17,13,5.66667,7,5,2.33333,10,8,3.33333,"NO"
2,1,23,22,11.5,2,1,1,21,21,10.5,"NO"
3,3,7,6,2.33333,8,5,2.66667,-1,1,-0.333333,"NO"
10,1,162,56,16.2,36,17,3.6,126,48,12.6,"NO"
6,6,53,35,8.83333,42,28,7,11,7,1.83333,"NO"
8,6,94,24,11.75,14,7,1.75,80,19,10,"NO"
4,2,15,6,3.75,11,5,2.75,4,4,1,"NO"
5,4,115,84,23,95,84,19,20,16,4,"NO"
27,8,731,179,27.0741,353,86,13.0741,378,119,14,"NO"
3,2,163,118,54.3333,45,44,15,118,118,39.3333,"NO"
13,6,96,23,7.38462,94,51,7.23077,2,23,0.153846,"NO"
3,3,6,4,2,6,3,2,0,2,0,"NO"
16,1,244,70,15.25,153,27,9.5625,91,44,5.6875,"YES"
3,2,73,59,24.3333,66,59,22,7,7,2.33333,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
3,1,24,16,8,10,8,3.33333,14,15,4.66667,"NO"
51,11,1172,174,22.9804,637,75,12.4902,535,107,10.4902,"YES"
3,3,2,1,0.666667,1,1,0.333333,1,1,0.333333,"NO"
9,7,99,35,11,92,51,10.2222,7,26,0.777778,"NO"
2,2,49,48,24.5,49,48,24.5,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,5,4,2.5,19,18,9.5,-14,0,-7,"NO"
2,1,42,41,21,5,4,2.5,37,37,18.5,"NO"
3,3,2,1,0.666667,3,1,1,-1,0,-0.333333,"NO"
2,1,2,1,1,2,1,1,0,0,0,"NO"
2,1,8,7,4,3,2,1.5,5,5,2.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
6,6,22,14,3.66667,12,5,2,10,13,1.66667,"NO"
2,2,3,2,1.5,3,2,1.5,0,0,0,"NO"
4,2,23,16,5.75,6,3,1.5,17,15,4.25,"NO"
5,2,79,29,15.8,26,14,5.2,53,16,10.6,"NO"
7,5,292,195,41.7143,312,195,44.5714,-20,7,-2.85714,"NO"
56,9,758,98,13.5357,465,73,8.30357,293,55,5.23214,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
3,3,63,56,21,43,37,14.3333,20,19,6.66667,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
10,5,40,13,4,66,51,6.6,-26,9,-2.6,"YES"
4,2,4,1,1,4,1,1,0,0,0,"NO"
27,8,316,91,11.7037,210,55,7.77778,106,43,3.92593,"NO"
4,2,90,72,22.5,85,72,21.25,5,4,1.25,"YES"
1,1,1,1,1,1,1,1,0,0,0,"NO"
10,3,326,221,32.6,297,221,29.7,29,10,2.9,"YES"
1,1,1,1,1,1,1,1,0,0,0,"NO"
12,6,79,18,6.58333,114,51,9.5,-35,7,-2.91667,"NO"
4,3,10,6,2.5,9,5,2.25,1,1,0.25,"NO"
4,2,13,12,3.25,2,1,0.5,11,12,2.75,"NO"
3,3,7,5,2.33333,7,3,2.33333,0,2,0,"NO"
4,2,4,1,1,4,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
3,2,79,41,26.3333,44,41,14.6667,35,35,11.6667,"NO"
2,1,5,4,2.5,8,7,4,-3,0,-1.5,"NO"
3,1,19,16,6.33333,8,6,2.66667,11,15,3.66667,"NO"
20,8,196,74,9.8,113,51,5.65,83,68,4.15,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
7,2,86,49,12.2857,43,10,6.14286,43,39,6.14286,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
9,2,9,1,1,9,1,1,0,0,0,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
2,1,2,1,1,2,1,1,0,0,0,"NO"
2,2,47,46,23.5,44,43,22,3,3,1.5,"NO"
4,3,21,18,5.25,14,11,3.5,7,7,1.75,"NO"
2,1,17,16,8.5,2,1,1,15,15,7.5,"NO"
10,6,52,31,5.2,46,27,4.6,6,5,0.6,"NO"
3,2,18,16,6,9,5,3,9,11,3,"NO"
4,2,127,114,31.75,116,114,29,11,10,2.75,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
3,3,4,2,1.33333,7,3,2.33333,-3,0,-1,"NO"
14,1,269,89,19.2143,38,16,2.71429,231,73,16.5,"NO"
3,3,20,13,6.66667,57,51,19,-37,1,-12.3333,"NO"
5,3,24,15,4.8,56,53,11.2,-32,7,-6.4,"NO"
6,5,49,26,8.16667,65,51,10.8333,-16,21,-2.66667,"NO"
10,3,108,56,10.8,109,56,10.9,-1,6,-0.1,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
4,3,57,43,14.25,46,43,11.5,11,11,2.75,"NO"
14,7,208,46,14.8571,106,46,7.57143,102,41,7.28571,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
27,9,245,61,9.07407,164,50,6.07407,81,49,3,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
16,8,150,36,9.375,69,36,4.3125,81,20,5.0625,"NO"
5,2,5,1,1,5,1,1,0,0,0,"NO"
4,2,3,2,0.75,4,2,1,-1,0,-0.25,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,2,4,3,2,4,3,2,0,0,0,"NO"
2,1,7,6,3.5,6,5,3,1,1,0.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,2,4,1,1,4,1,1,0,0,0,"NO"
3,3,32,25,10.6667,9,5,3,23,22,7.66667,"YES"
7,4,198,134,28.2857,154,134,22,44,33,6.28571,"NO"
6,2,248,135,41.3333,173,79,28.8333,75,56,12.5,"NO"
13,7,95,19,7.30769,98,51,7.53846,-3,13,-0.230769,"NO"
4,2,122,101,30.5,102,101,25.5,20,16,5,"NO"
14,2,699,298,49.9286,292,99,20.8571,407,232,29.0714,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
16,7,164,39,10.25,139,51,8.6875,25,35,1.5625,"NO"
10,7,116,28,11.6,83,51,8.3,33,25,3.3,"YES"
4,3,4,1,1,4,1,1,0,0,0,"NO"
5,5,133,111,26.6,172,111,34.4,-39,1,-7.8,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,3,8,6,2.66667,8,5,2.66667,0,1,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
19,8,206,82,10.8421,147,51,7.73684,59,58,3.10526,"NO"
11,6,80,17,7.27273,77,62,7,3,16,0.272727,"NO"
3,2,20,13,6.66667,57,51,19,-37,1,-12.3333,"NO"
18,5,439,80,24.3889,238,56,13.2222,201,57,11.1667,"NO"
7,4,106,76,15.1429,47,33,6.71429,59,43,8.42857,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
7,2,60,17,8.57143,12,4,1.71429,48,17,6.85714,"NO"
14,6,182,47,13,131,90,9.35714,51,38,3.64286,"NO"
17,7,212,51,12.4706,142,51,8.35294,70,44,4.11765,"NO"
2,2,2,1,1,4,3,2,-2,0,-1,"NO"
7,3,266,167,38,187,180,26.7143,79,39,11.2857,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
9,5,284,257,31.5556,274,257,30.4444,10,10,1.11111,"NO"
2,2,1,1,0.5,2,1,1,-1,0,-0.5,"NO"
8,4,95,25,11.875,24,9,3,71,25,8.875,"NO"
3,3,10,6,3.33333,9,5,3,1,1,0.333333,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,152,151,76,152,151,76,0,0,0,"NO"
3,2,3,1,1,3,1,1,0,0,0,"NO"
3,1,2,1,0.666667,3,1,1,-1,0,-0.333333,"NO"
7,4,56,19,8,92,51,13.1429,-36,1,-5.14286,"NO"
4,3,60,55,15,57,55,14.25,3,3,0.75,"NO"
4,3,127,125,31.75,128,125,32,-1,0,-0.25,"NO"
4,4,9,6,2.25,10,5,2.5,-1,1,-0.25,"NO"
7,5,45,13,6.42857,73,51,10.4286,-28,5,-4,"NO"
2,2,21,18,10.5,3,3,1.5,18,18,9,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
2,1,2,1,1,2,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
11,7,107,23,9.72727,23,5,2.09091,84,23,7.63636,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
6,4,284,230,47.3333,251,230,41.8333,33,20,5.5,"NO"
10,4,422,309,42.2,368,309,36.8,54,19,5.4,"NO"
4,2,45,23,11.25,6,5,1.5,39,23,9.75,"NO"
5,5,12,6,2.4,8,5,1.6,4,3,0.8,"NO"
17,8,237,75,13.9412,107,51,6.29412,130,68,7.64706,"NO"
3,1,28,16,9.33333,29,27,9.66667,-1,15,-0.333333,"NO"
2,2,2,1,1,2,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
7,2,28,10,4,10,3,1.42857,18,7,2.57143,"NO"
4,3,52,49,13,60,49,15,-8,0,-2,"NO"
7,1,35,13,5,4,2,0.571429,31,13,4.42857,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
5,4,32,13,6.4,58,51,11.6,-26,11,-5.2,"NO"
4,3,24,15,6,11,5,2.75,13,10,3.25,"NO"
4,2,4,1,1,4,1,1,0,0,0,"NO"
5,4,73,63,14.6,118,63,23.6,-45,0,-9,"NO"
2,1,5,4,2.5,1,1,0.5,4,4,2,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,4,22,13,5.5,59,51,14.75,-37,1,-9.25,"NO"
5,3,3,1,0.6,11,6,2.2,-8,0,-1.6,"NO"
3,2,3,1,1,7,4,2.33333,-4,0,-1.33333,"NO"
11,6,69,25,6.27273,69,51,6.27273,0,25,0,"YES"
25,10,319,104,12.76,288,92,11.52,31,75,1.24,"YES"
1,1,1,1,1,1,1,1,0,0,0,"NO"
15,7,192,117,12.8,146,60,9.73333,46,57,3.06667,"NO"
8,4,17,6,2.125,24,15,3,-7,2,-0.875,"NO"
2,2,7,6,3.5,6,5,3,1,1,0.5,"NO"
7,2,7,1,1,7,1,1,0,0,0,"NO"
10,6,100,43,10,65,51,6.5,35,43,3.5,"YES"
22,10,403,136,18.3182,315,125,14.3182,88,56,4,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
29,10,799,257,27.5517,503,286,17.3448,296,96,10.2069,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
21,7,320,75,15.2381,246,51,11.7143,74,59,3.52381,"NO"
2,2,2,1,1,2,1,1,0,0,0,"NO"
2,1,25,24,12.5,1,1,0.5,24,24,12,"NO"
6,4,132,123,22,136,123,22.6667,-4,0,-0.666667,"NO"
4,3,52,39,13,42,39,10.5,10,10,2.5,"NO"
4,2,130,112,32.5,21,17,5.25,109,95,27.25,"NO"
9,5,47,13,5.22222,87,51,9.66667,-40,1,-4.44444,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
15,7,231,71,15.4,143,34,9.53333,88,65,5.86667,"NO"
7,6,38,17,5.42857,24,7,3.42857,14,13,2,"NO"
7,3,692,475,98.8571,514,475,73.4286,178,133,25.4286,"YES"
3,2,16,15,5.33333,1,1,0.333333,15,15,5,"NO"
3,2,15,13,5,21,19,7,-6,0,-2,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,2,21,11,5.25,10,8,2.5,11,8,2.75,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
6,3,107,84,17.8333,54,36,9,53,48,8.83333,"NO"
6,4,44,17,7.33333,3,1,0.5,41,17,6.83333,"NO"
2,2,2,1,1,2,1,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,8,6,2.66667,7,5,2.33333,1,1,0.333333,"NO"
3,3,18,17,6,2,1,0.666667,16,17,5.33333,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
4,3,14,6,3.5,10,5,2.5,4,4,1,"NO"
4,3,110,82,27.5,89,82,22.25,21,21,5.25,"NO"
14,8,183,46,13.0714,152,54,10.8571,31,34,2.21429,"NO"
5,3,5,1,1,5,1,1,0,0,0,"NO"
3,2,5,3,1.66667,7,3,2.33333,-2,0,-0.666667,"YES"
1,1,1,1,1,1,1,1,0,0,0,"NO"
1,1,1,1,1,1,1,1,0,0,0,"NO"
