"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
9,1,96,48,10.6667,84,48,9.33333,12,5,1.33333,"NO"
5,2,23,11,4.6,3,1,0.6,20,10,4,"NO"
5,2,24,14,4.8,7,5,1.4,17,13,3.4,"NO"
4,2,6,4,1.5,3,1,0.75,3,3,0.75,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
4,2,7,4,1.75,2,1,0.5,5,3,1.25,"NO"
4,2,10,10,2.5,2,2,0.5,8,8,2,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
23,3,92,20,4,94,48,4.08696,-2,7,-0.0869565,"NO"
2,1,2,2,1,2,2,1,0,0,0,"NO"
12,2,13,2,1.08333,14,2,1.16667,-1,0,-0.0833333,"NO"
40,2,397,63,9.925,234,28,5.85,163,63,4.075,"YES"
14,2,54,18,3.85714,40,7,2.85714,14,13,1,"NO"
51,3,187,59,3.66667,172,41,3.37255,15,18,0.294118,"YES"
4,2,27,16,6.75,5,2,1.25,22,14,5.5,"YES"
4,2,7,4,1.75,4,2,1,3,3,0.75,"YES"
9,2,189,162,21,206,179,22.8889,-17,7,-1.88889,"NO"
9,2,23,11,2.55556,18,6,2,5,5,0.555556,"NO"
9,2,86,67,9.55556,126,119,14,-40,7,-4.44444,"NO"
29,3,318,47,10.9655,341,47,11.7586,-23,18,-0.793103,"NO"
8,2,43,24,5.375,12,5,1.5,31,19,3.875,"NO"
6,2,8,5,1.33333,6,2,1,2,3,0.333333,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
4,2,6,4,1.5,2,1,0.5,4,4,1,"NO"
6,2,8,4,1.33333,9,5,1.5,-1,3,-0.166667,"NO"
11,2,31,17,2.81818,20,10,1.81818,11,7,1,"NO"
5,2,22,16,4.4,23,17,4.6,-1,3,-0.2,"NO"
3,2,5,4,1.66667,3,2,1,2,2,0.666667,"NO"
5,2,14,8,2.8,2,1,0.4,12,8,2.4,"NO"
10,2,78,39,7.8,244,71,24.4,-166,18,-16.6,"YES"
7,2,26,11,3.71429,5,2,0.714286,21,10,3,"NO"
6,1,9,5,1.5,8,4,1.33333,1,4,0.166667,"NO"
21,3,309,217,14.7143,140,74,6.66667,169,143,8.04762,"NO"
37,3,395,94,10.6757,186,47,5.02703,209,92,5.64865,"YES"
2,1,1,1,0.5,1,1,0.5,0,0,0,"YES"
18,2,55,12,3.05556,61,9,3.38889,-6,8,-0.333333,"NO"
61,4,628,122,10.2951,473,152,7.7541,155,31,2.54098,"NO"
4,2,7,4,1.75,4,2,1,3,3,0.75,"NO"
8,3,27,13,3.375,16,5,2,11,9,1.375,"NO"
3,2,18,16,6,12,10,4,6,6,2,"NO"
4,2,6,4,1.5,3,1,0.75,3,3,0.75,"NO"
8,3,18,5,2.25,11,3,1.375,7,4,0.875,"NO"
10,2,21,8,2.1,63,36,6.3,-42,3,-4.2,"NO"
15,2,76,24,5.06667,102,49,6.8,-26,23,-1.73333,"NO"
2,1,3,3,1.5,3,3,1.5,0,0,0,"NO"
27,3,241,45,8.92593,172,26,6.37037,69,43,2.55556,"NO"
6,2,16,6,2.66667,13,6,2.16667,3,3,0.5,"NO"
8,2,774,734,96.75,876,836,109.5,-102,7,-12.75,"NO"
8,2,36,12,4.5,33,10,4.125,3,2,0.375,"NO"
7,2,26,13,3.71429,34,18,4.85714,-8,3,-1.14286,"NO"
13,2,51,18,3.92308,33,16,2.53846,18,15,1.38462,"NO"
9,2,96,51,10.6667,61,22,6.77778,35,29,3.88889,"NO"
6,2,7,2,1.16667,4,2,0.666667,3,2,0.5,"NO"
5,2,27,21,5.4,12,6,2.4,15,17,3,"NO"
13,2,30,6,2.30769,16,3,1.23077,14,4,1.07692,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
12,2,248,73,20.6667,226,122,18.8333,22,73,1.83333,"YES"
16,2,54,20,3.375,35,5,2.1875,19,16,1.1875,"NO"
6,2,139,135,23.1667,145,141,24.1667,-6,0,-1,"NO"
13,3,57,16,4.38462,96,35,7.38462,-39,7,-3,"NO"
6,2,8,4,1.33333,5,2,0.833333,3,3,0.5,"NO"
14,3,36,9,2.57143,36,9,2.57143,0,5,0,"NO"
6,2,10,4,1.66667,3,1,0.5,7,3,1.16667,"NO"
5,2,6,2,1.2,6,3,1.2,0,1,0,"NO"
5,2,14,11,2.8,7,5,1.4,7,11,1.4,"NO"
42,3,418,113,9.95238,382,108,9.09524,36,108,0.857143,"NO"
3,1,7,6,2.33333,7,6,2.33333,0,0,0,"NO"
3,1,0,0,0,0,0,0,0,0,0,"NO"
9,2,18,4,2,17,6,1.88889,1,3,0.111111,"NO"
3,2,14,13,4.66667,13,12,4.33333,1,1,0.333333,"YES"
9,2,36,15,4,9,5,1,27,15,3,"NO"
20,3,181,111,9.05,172,63,8.6,9,48,0.45,"NO"
3,2,3,2,1,3,2,1,0,0,0,"NO"
13,3,100,69,7.69231,35,19,2.69231,65,50,5,"YES"
3,2,10,6,3.33333,6,5,2,4,3,1.33333,"NO"
3,1,11,6,3.66667,15,10,5,-4,0,-1.33333,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,2,5,4,1.66667,2,1,0.666667,3,3,1,"NO"
12,2,26,7,2.16667,60,25,5,-34,7,-2.83333,"NO"
3,3,4,4,1.33333,1,1,0.333333,3,3,1,"NO"
6,2,10,4,1.66667,6,3,1,4,2,0.666667,"NO"
37,3,402,138,10.8649,535,120,14.4595,-133,98,-3.59459,"NO"
9,2,84,65,9.33333,80,65,8.88889,4,65,0.444444,"NO"
5,2,4,1,0.8,4,2,0.8,0,1,0,"NO"
6,2,20,7,3.33333,20,12,3.33333,0,3,0,"NO"
6,1,13,5,2.16667,14,6,2.33333,-1,4,-0.166667,"NO"
18,2,62,15,3.44444,91,47,5.05556,-29,4,-1.61111,"YES"
3,2,8,7,2.66667,2,1,0.666667,6,6,2,"NO"
7,2,15,5,2.14286,11,4,1.57143,4,3,0.571429,"NO"
6,2,9,4,1.5,14,5,2.33333,-5,2,-0.833333,"NO"
14,2,91,52,6.5,94,58,6.71429,-3,3,-0.214286,"NO"
9,1,105,34,11.6667,114,48,12.6667,-9,8,-1,"NO"
14,3,38,10,2.71429,28,5,2,10,9,0.714286,"NO"
6,2,26,22,4.33333,25,22,4.16667,1,1,0.166667,"NO"
2,1,2,2,1,2,2,1,0,0,0,"NO"
5,3,7,4,1.4,3,1,0.6,4,3,0.8,"NO"
3,1,6,5,2,1,1,0.333333,5,5,1.66667,"NO"
15,3,112,37,7.46667,94,43,6.26667,18,24,1.2,"NO"
9,3,10,4,1.11111,13,5,1.44444,-3,3,-0.333333,"NO"
14,2,53,13,3.78571,37,9,2.64286,16,7,1.14286,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
2,1,0,0,0,0,0,0,0,0,0,"NO"
5,2,18,13,3.6,3,1,0.6,15,13,3,"NO"
10,2,20,7,2,24,13,2.4,-4,3,-0.4,"NO"
8,1,18,11,2.25,9,6,1.125,9,5,1.125,"NO"
18,2,228,54,12.6667,70,34,3.88889,158,37,8.77778,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
12,2,31,13,2.58333,21,5,1.75,10,8,0.833333,"NO"
24,3,119,60,4.95833,72,28,3,47,59,1.95833,"YES"
1,1,0,0,0,0,0,0,0,0,0,"YES"
14,3,25,4,1.78571,22,5,1.57143,3,3,0.214286,"NO"
8,1,82,63,10.25,20,5,2.5,62,59,7.75,"NO"
22,2,123,16,5.59091,143,16,6.5,-20,3,-0.909091,"NO"
17,3,370,161,21.7647,522,230,30.7059,-152,31,-8.94118,"NO"
8,2,11,5,1.375,9,4,1.125,2,1,0.25,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
52,2,1666,455,32.0385,1331,359,25.5962,335,191,6.44231,"YES"
3,1,2,1,0.666667,2,1,0.666667,0,0,0,"NO"
5,1,8,5,1.6,7,4,1.4,1,4,0.2,"NO"
3,2,8,7,2.66667,8,7,2.66667,0,0,0,"NO"
4,2,6,4,1.5,2,1,0.5,4,3,1,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"YES"
16,2,38,6,2.375,35,8,2.1875,3,4,0.1875,"NO"
11,3,43,14,3.90909,45,20,4.09091,-2,4,-0.181818,"NO"
19,2,121,56,6.36842,41,5,2.15789,80,53,4.21053,"NO"
30,4,172,40,5.73333,127,32,4.23333,45,13,1.5,"YES"
10,2,79,30,7.9,49,28,4.9,30,12,3,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
4,2,3,2,0.75,3,2,0.75,0,0,0,"NO"
3,2,4,3,1.33333,4,3,1.33333,0,0,0,"NO"
64,3,641,113,10.0156,636,226,9.9375,5,48,0.078125,"NO"
9,2,13,5,1.44444,24,15,2.66667,-11,4,-1.22222,"NO"
27,3,94,10,3.48148,75,10,2.77778,19,7,0.703704,"YES"
20,3,128,39,6.4,67,10,3.35,61,34,3.05,"NO"
15,3,60,15,4,62,15,4.13333,-2,4,-0.133333,"NO"
5,2,6,4,1.2,7,4,1.4,-1,3,-0.2,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,2,9,5,3,15,11,5,-6,0,-2,"NO"
46,3,534,121,11.6087,463,178,10.0652,71,91,1.54348,"YES"
2,1,2,2,1,2,2,1,0,0,0,"NO"
9,2,106,76,11.7778,107,77,11.8889,-1,7,-0.111111,"NO"
14,3,80,21,5.71429,50,7,3.57143,30,19,2.14286,"NO"
20,3,152,42,7.6,149,65,7.45,3,22,0.15,"NO"
16,3,101,60,6.3125,81,60,5.0625,20,60,1.25,"NO"
11,2,39,20,3.54545,31,6,2.81818,8,17,0.727273,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
15,3,300,192,20,246,108,16.4,54,183,3.6,"NO"
17,2,144,34,8.47059,86,30,5.05882,58,34,3.41176,"NO"
20,2,431,102,21.55,399,104,19.95,32,21,1.6,"NO"
11,2,15,5,1.36364,61,42,5.54545,-46,3,-4.18182,"NO"
30,2,246,96,8.2,179,96,5.96667,67,96,2.23333,"YES"
52,3,251,68,4.82692,289,67,5.55769,-38,64,-0.730769,"NO"
10,2,14,4,1.4,68,49,6.8,-54,3,-5.4,"NO"
7,1,19,11,2.71429,4,1,0.571429,15,10,2.14286,"NO"
6,2,8,4,1.33333,5,1,0.833333,3,3,0.5,"NO"
80,3,1609,322,20.1125,1001,332,12.5125,608,129,7.6,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,3,8,8,2.66667,3,3,1,5,5,1.66667,"NO"
9,2,103,74,11.4444,106,77,11.7778,-3,7,-0.333333,"NO"
46,4,1114,300,24.2174,778,300,16.913,336,300,7.30435,"YES"
21,3,41,5,1.95238,40,5,1.90476,1,4,0.047619,"NO"
2,2,3,3,1.5,3,3,1.5,0,0,0,"NO"
7,2,45,31,6.42857,14,6,2,31,30,4.42857,"NO"
14,2,41,11,2.92857,64,25,4.57143,-23,11,-1.64286,"NO"
19,2,177,99,9.31579,73,24,3.84211,104,99,5.47368,"YES"
4,2,30,24,7.5,8,6,2,22,18,5.5,"NO"
10,3,20,5,2,19,4,1.9,1,4,0.1,"NO"
5,2,12,7,2.4,6,3,1.2,6,4,1.2,"NO"
7,2,14,6,2,13,6,1.85714,1,1,0.142857,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
5,2,9,5,1.8,7,4,1.4,2,1,0.4,"NO"
25,2,46,8,1.84,44,8,1.76,2,3,0.08,"NO"
16,2,113,43,7.0625,72,43,4.5,41,43,2.5625,"NO"
2,2,0,0,0,0,0,0,0,0,0,"NO"
18,3,48,11,2.66667,37,8,2.05556,11,8,0.611111,"NO"
62,2,1290,255,20.8065,1011,319,16.3065,279,100,4.5,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
15,2,151,36,10.0667,92,44,6.13333,59,19,3.93333,"NO"
5,3,16,7,3.2,4,1,0.8,12,6,2.4,"NO"
11,3,16,4,1.45455,16,4,1.45455,0,3,0,"NO"
5,2,33,28,6.6,3,2,0.6,30,28,6,"NO"
12,2,49,12,4.08333,20,5,1.66667,29,10,2.41667,"NO"
26,3,445,278,17.1154,414,283,15.9231,31,278,1.19231,"NO"
22,2,48,7,2.18182,41,7,1.86364,7,4,0.318182,"NO"
4,2,26,20,6.5,19,17,4.75,7,4,1.75,"NO"
7,2,11,4,1.57143,9,2,1.28571,2,3,0.285714,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
7,1,10,5,1.42857,8,4,1.14286,2,4,0.285714,"NO"
47,2,442,185,9.40425,637,269,13.5532,-195,7,-4.14894,"YES"
5,1,71,35,14.2,4,3,0.8,67,32,13.4,"NO"
3,2,15,10,5,1,1,0.333333,14,10,4.66667,"NO"
2,1,2,2,1,2,2,1,0,0,0,"NO"
6,3,12,4,2,8,3,1.33333,4,3,0.666667,"NO"
7,1,35,26,5,35,26,5,0,26,0,"NO"
26,2,138,16,5.30769,120,17,4.61538,18,8,0.692308,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
3,2,11,9,3.66667,11,9,3.66667,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
15,2,42,6,2.8,34,6,2.26667,8,3,0.533333,"NO"
22,2,157,57,7.13636,645,511,29.3182,-488,29,-22.1818,"NO"
8,2,73,37,9.125,46,34,5.75,27,17,3.375,"NO"
18,2,70,21,3.88889,45,9,2.5,25,12,1.38889,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
16,2,43,16,2.6875,25,4,1.5625,18,14,1.125,"NO"
4,2,7,4,1.75,4,2,1,3,3,0.75,"NO"
9,1,141,111,15.6667,30,16,3.33333,111,95,12.3333,"NO"
15,3,149,53,9.93333,39,10,2.6,110,52,7.33333,"NO"
10,2,26,5,2.6,26,5,2.6,0,3,0,"NO"
24,2,294,92,12.25,142,61,5.91667,152,47,6.33333,"NO"
4,2,33,31,8.25,34,28,8.5,-1,3,-0.25,"NO"
3,2,5,4,1.66667,2,1,0.666667,3,3,1,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
35,2,240,55,6.85714,183,37,5.22857,57,18,1.62857,"YES"
7,2,9,4,1.28571,6,1,0.857143,3,3,0.428571,"NO"
12,3,69,27,5.75,149,68,12.4167,-80,11,-6.66667,"NO"
14,2,110,38,7.85714,43,6,3.07143,67,34,4.78571,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
8,2,28,8,3.5,22,7,2.75,6,3,0.75,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
15,2,62,17,4.13333,357,313,23.8,-295,17,-19.6667,"NO"
169,3,2469,474,14.6095,2181,267,12.9053,288,421,1.70414,"NO"
13,3,69,21,5.30769,105,88,8.07692,-36,20,-2.76923,"YES"
6,1,8,4,1.33333,8,4,1.33333,0,3,0,"NO"
4,2,55,31,13.75,2,1,0.5,53,30,13.25,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"YES"
3,1,0,0,0,0,0,0,0,0,0,"NO"
6,2,2073,2058,345.5,1970,1956,328.333,103,102,17.1667,"NO"
6,2,6,4,1,20,15,3.33333,-14,3,-2.33333,"YES"
4,2,6,4,1.5,3,1,0.75,3,3,0.75,"NO"
7,2,38,19,5.42857,22,11,3.14286,16,15,2.28571,"NO"
5,2,7,4,1.4,7,4,1.4,0,3,0,"NO"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
17,3,57,11,3.35294,46,9,2.70588,11,8,0.647059,"YES"
15,2,775,214,51.6667,413,170,27.5333,362,128,24.1333,"YES"
2,1,2,2,1,2,2,1,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
5,2,9,5,1.8,14,11,2.8,-5,4,-1,"NO"
2,1,0,0,0,4,4,2,-4,0,-2,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"YES"
4,2,6,4,1.5,3,1,0.75,3,3,0.75,"NO"
8,3,25,5,3.125,16,5,2,9,4,1.125,"NO"
15,2,28,6,1.86667,23,4,1.53333,5,4,0.333333,"NO"
6,2,9,4,1.5,8,5,1.33333,1,3,0.166667,"NO"
9,2,98,70,10.8889,104,76,11.5556,-6,7,-0.666667,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
11,2,20,5,1.81818,14,3,1.27273,6,4,0.545455,"NO"
7,2,9,4,1.28571,6,1,0.857143,3,3,0.428571,"NO"
5,2,5,2,1,4,2,0.8,1,1,0.2,"NO"
8,2,28,8,3.5,23,8,2.875,5,5,0.625,"NO"
10,3,38,26,3.8,37,26,3.7,1,26,0.1,"NO"
6,2,128,89,21.3333,16,8,2.66667,112,89,18.6667,"NO"
2,2,5,5,2.5,5,5,2.5,0,0,0,"NO"
20,3,423,265,21.15,198,104,9.9,225,161,11.25,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
32,2,261,94,8.15625,372,151,11.625,-111,30,-3.46875,"NO"
3,2,4,2,1.33333,4,2,1.33333,0,0,0,"NO"
2,1,1,1,0.5,0,0,0,1,1,0.5,"NO"
47,2,220,22,4.68085,269,42,5.7234,-49,13,-1.04255,"NO"
4,2,5,3,1.25,5,3,1.25,0,0,0,"NO"
5,2,10,7,2,10,6,2,0,1,0,"NO"
77,3,2200,348,28.5714,1366,352,17.7403,834,172,10.8312,"NO"
3,2,3,2,1,3,2,1,0,0,0,"NO"
3,1,13,11,4.33333,2,2,0.666667,11,11,3.66667,"NO"
9,2,16,4,1.77778,18,10,2,-2,3,-0.222222,"NO"
3,2,5,3,1.66667,5,3,1.66667,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
4,1,56,53,14,36,33,9,20,20,5,"NO"
4,2,20,10,5,9,6,2.25,11,9,2.75,"NO"
5,2,23,17,4.6,9,4,1.8,14,14,2.8,"NO"
18,1,415,145,23.0556,285,137,15.8333,130,54,7.22222,"NO"
14,2,280,101,20,177,101,12.6429,103,76,7.35714,"YES"
5,2,21,14,4.2,9,4,1.8,12,10,2.4,"NO"
5,2,5,2,1,4,2,0.8,1,1,0.2,"NO"
3,1,4,3,1.33333,4,3,1.33333,0,0,0,"NO"
3,1,10,9,3.33333,10,9,3.33333,0,0,0,"NO"
3,1,32,18,10.6667,22,14,7.33333,10,10,3.33333,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
17,3,106,23,6.23529,95,26,5.58824,11,9,0.647059,"NO"
9,2,92,65,10.2222,95,68,10.5556,-3,7,-0.333333,"NO"
27,3,166,33,6.14815,94,13,3.48148,72,30,2.66667,"NO"
9,3,163,72,18.1111,30,9,3.33333,133,63,14.7778,"NO"
4,2,13,8,3.25,13,9,3.25,0,1,0,"NO"
2,1,0,0,0,0,0,0,0,0,0,"NO"
9,2,347,255,38.5556,316,287,35.1111,31,61,3.44444,"NO"
2,1,1,1,0.5,1,1,0.5,0,0,0,"NO"
5,2,7,4,1.4,4,1,0.8,3,3,0.6,"NO"
9,2,127,99,14.1111,135,107,15,-8,7,-0.888889,"NO"
6,1,22,14,3.66667,23,14,3.83333,-1,3,-0.166667,"NO"
9,2,389,271,43.2222,325,295,36.1111,64,86,7.11111,"NO"
2,1,2,2,1,0,0,0,2,2,1,"NO"
5,2,7,3,1.4,3,2,0.6,4,3,0.8,"NO"
5,1,97,89,19.4,106,88,21.2,-9,1,-1.8,"NO"
6,2,10,4,1.66667,6,2,1,4,3,0.666667,"NO"
4,2,6,4,1.5,8,7,2,-2,3,-0.5,"NO"
24,2,88,14,3.66667,84,10,3.5,4,9,0.166667,"NO"
2,1,3,3,1.5,3,3,1.5,0,0,0,"NO"
9,1,23,6,2.55556,23,8,2.55556,0,3,0,"NO"
7,3,11,4,1.57143,11,4,1.57143,0,3,0,"NO"
8,2,11,4,1.375,11,4,1.375,0,3,0,"NO"
5,1,38,19,7.6,29,19,5.8,9,7,1.8,"NO"
23,3,175,50,7.6087,161,36,7,14,38,0.608696,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
4,2,8,4,2,5,3,1.25,3,3,0.75,"NO"
12,2,37,6,3.08333,34,6,2.83333,3,3,0.25,"NO"
7,1,12,5,1.71429,11,4,1.57143,1,4,0.142857,"NO"
6,1,184,91,30.6667,214,102,35.6667,-30,0,-5,"NO"
14,2,86,27,6.14286,41,9,2.92857,45,25,3.21429,"NO"
4,1,12,7,3,7,3,1.75,5,4,1.25,"NO"
6,2,20,7,3.33333,12,6,2,8,4,1.33333,"YES"
4,1,71,31,17.75,12,6,3,59,27,14.75,"NO"
5,2,25,11,5,12,9,2.4,13,10,2.6,"NO"
