"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
11,2,134,40,12.1818181818182,211,0,19.1818181818182,-77,40,-7,"YES"
1,1,10,10,10,4,0,4,6,6,6,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
4,1,28,14,7,97,0,24.25,-69,1,-17.25,"YES"
2,1,7,5,3.5,11,0,5.5,-4,5,-2,"YES"
3,2,52,26,17.3333333333333,13,0,4.33333333333333,39,19,13,"YES"
14,2,430,236,30.7142857142857,148,0,10.5714285714286,282,236,20.1428571428571,"YES"
11,2,180,82,16.3636363636364,331,0,30.0909090909091,-151,36,-13.7272727272727,"YES"
3,1,4,2,1.33333333333333,3,0,1,1,1,0.333333333333333,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,1,159,156,53,7,0,2.33333333333333,152,156,50.6666666666667,"YES"
3,1,15,12,5,15,0,5,0,1,0,"YES"
4,2,19,10,4.75,6,0,1.5,13,9,3.25,"NO"
3,1,42,28,14,2,0,0.666666666666667,40,28,13.3333333333333,"NO"
5,1,16,7,3.2,14,0,2.8,2,3,0.4,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,0,0,0,1,1,1,"YES"
1,1,1,1,1,0,0,0,1,1,1,"YES"
1,1,1,1,1,0,0,0,1,1,1,"NO"
7,2,71,37,10.1428571428571,22,0,3.14285714285714,49,35,7,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,1,1,1,0,0,0,1,1,1,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,0,0,0,1,1,1,"NO"
3,1,189,186,63,3,0,1,186,186,62,"YES"
1,1,1,1,1,3,0,3,-2,0,-2,"NO"
4,1,14,11,3.5,14,0,3.5,0,1,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,32,32,32,33,0,33,-1,0,-1,"NO"
2,1,2,1,1,2,0,1,0,0,0,"NO"
12,2,889,386,74.0833333333333,810,0,67.5,79,46,6.58333333333333,"YES"
2,1,82,80,41,2,0,1,80,80,40,"YES"
6,2,1292,502,215.333333333333,1053,0,175.5,239,174,39.8333333333333,"YES"
3,2,4,2,1.33333333333333,4,0,1.33333333333333,0,0,0,"YES"
2,1,4,3,2,12,0,6,-8,1,-4,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
4,3,57,43,14.25,23,0,5.75,34,32,8.5,"NO"
3,2,22,12,7.33333333333333,82,0,27.3333333333333,-60,8,-20,"NO"
3,2,5,2,1.66666666666667,10,0,3.33333333333333,-5,1,-1.66666666666667,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
1,1,3,3,3,5,0,5,-2,0,-2,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"YES"
6,2,30,12,5,20,0,3.33333333333333,10,9,1.66666666666667,"YES"
2,2,14,13,7,74,0,37,-60,0,-30,"NO"
3,2,43,42,14.3333333333333,51,0,17,-8,0,-2.66666666666667,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
1,1,2,2,2,3,0,3,-1,0,-1,"YES"
1,1,2,2,2,3,0,3,-1,0,-1,"YES"
1,1,2,2,2,4,0,4,-2,0,-2,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
2,2,2,1,1,2,0,1,0,1,0,"NO"
2,2,5,3,2.5,9,0,4.5,-4,0,-2,"YES"
2,2,5,3,2.5,8,0,4,-3,0,-1.5,"YES"
4,2,29,17,7.25,11,0,2.75,18,17,4.5,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
2,2,4,3,2,4,0,2,0,1,0,"NO"
4,3,12,6,3,15,0,3.75,-3,0,-0.75,"NO"
2,2,5,3,2.5,9,0,4.5,-4,0,-2,"YES"
2,2,5,3,2.5,9,0,4.5,-4,0,-2,"YES"
2,2,6,5,3,7,0,3.5,-1,1,-0.5,"NO"
1,1,156,156,156,0,0,0,156,156,156,"NO"
6,2,68,28,11.3333333333333,29,0,4.83333333333333,39,25,6.5,"YES"
2,2,17,16,8.5,80,0,40,-63,0,-31.5,"NO"
2,2,4,3,2,71,0,35.5,-67,0,-33.5,"NO"
3,2,43,41,14.3333333333333,50,0,16.6666666666667,-7,2,-2.33333333333333,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
2,2,3,2,1.5,3,0,1.5,0,1,0,"NO"
2,2,4,2,2,5,0,2.5,-1,1,-0.5,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
13,3,186,93,14.3076923076923,75,0,5.76923076923077,111,90,8.53846153846154,"YES"
8,3,41,14,5.125,18,0,2.25,23,10,2.875,"NO"
2,2,4,3,2,5,0,2.5,-1,1,-0.5,"YES"
9,2,152,57,16.8888888888889,86,0,9.55555555555556,66,34,7.33333333333333,"NO"
2,2,4,3,2,69,0,34.5,-65,0,-32.5,"NO"
1,1,2,2,2,3,0,3,-1,0,-1,"YES"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
1,1,1,1,1,2,0,2,-1,0,-1,"NO"
1,1,1,1,1,0,0,0,1,1,1,"NO"
3,1,8,4,2.66666666666667,3,0,1,5,3,1.66666666666667,"NO"
2,1,8,4,4,2,0,1,6,4,3,"NO"
2,1,5,4,2.5,2,0,1,3,2,1.5,"YES"
2,1,5,4,2.5,2,0,1,3,2,1.5,"YES"
1,1,1,1,1,1,0,1,0,0,0,"NO"
3,2,9,5,3,3,0,1,6,5,2,"YES"
5,2,65,26,13,48,0,9.6,17,14,3.4,"NO"
3,2,6,4,2,43,0,14.3333333333333,-37,4,-12.3333333333333,"YES"
2,1,6,4,3,1,0,0.5,5,3,2.5,"NO"
2,1,5,4,2.5,2,0,1,3,2,1.5,"NO"
1,1,1,1,1,0,0,0,1,1,1,"NO"
3,1,7,4,2.33333333333333,2,0,0.666666666666667,5,3,1.66666666666667,"NO"
6,2,40,11,6.66666666666667,14,0,2.33333333333333,26,11,4.33333333333333,"YES"
2,1,7,4,3.5,3,0,1.5,4,3,2,"NO"
4,1,44,21,11,21,0,5.25,23,21,5.75,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,6,6,6,2,0,2,4,4,4,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
9,1,146,43,16.2222222222222,146,0,16.2222222222222,0,21,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
5,2,41,17,8.2,34,0,6.8,7,11,1.4,"NO"
4,1,42,33,10.5,4,0,1,38,33,9.5,"YES"
1,1,8,8,8,3,0,3,5,5,5,"NO"
3,1,8,6,2.66666666666667,5,0,1.66666666666667,3,3,1,"NO"
3,1,58,47,19.3333333333333,6,0,2,52,47,17.3333333333333,"YES"
1,1,5,5,5,6,0,6,-1,0,-1,"YES"
8,1,281,228,35.125,153,0,19.125,128,97,16,"YES"
7,1,73,45,10.4285714285714,20,0,2.85714285714286,53,35,7.57142857142857,"NO"
1,1,1,1,1,0,0,0,1,1,1,"NO"
3,1,12,10,4,3,0,1,9,7,3,"NO"
3,1,11,9,3.66666666666667,3,0,1,8,6,2.66666666666667,"NO"
2,2,48,42,24,42,0,21,6,6,3,"YES"
1,1,5,5,5,0,0,0,5,5,5,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,58,57,29,0,0,0,58,57,29,"NO"
1,1,1,1,1,0,0,0,1,1,1,"YES"
1,1,1,1,1,0,0,0,1,1,1,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,0,0,0,1,1,1,"NO"
5,1,118,113,23.6,3,0,0.6,115,113,23,"YES"
1,1,1,1,1,0,0,0,1,1,1,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,2,2,0,0,0,2,2,2,"NO"
1,1,1,1,1,0,0,0,1,1,1,"NO"
1,1,109,109,109,0,0,0,109,109,109,"YES"
1,1,37,37,37,0,0,0,37,37,37,"NO"
9,1,158,56,17.5555555555556,163,0,18.1111111111111,-5,16,-0.555555555555556,"YES"
2,1,4,3,2,2,0,1,2,1,1,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,1,193,192,64.3333333333333,8,0,2.66666666666667,185,192,61.6666666666667,"NO"
4,1,3,1,0.75,18,0,4.5,-15,1,-3.75,"NO"
3,1,2,1,0.666666666666667,69,0,23,-67,1,-22.3333333333333,"NO"
2,1,1,1,0.5,14,0,7,-13,1,-6.5,"NO"
3,1,24,21,8,50,0,16.6666666666667,-26,1,-8.66666666666667,"NO"
3,2,121,101,40.3333333333333,1,0,0.333333333333333,120,101,40,"YES"
7,1,308,92,44,380,0,54.2857142857143,-72,25,-10.2857142857143,"YES"
1,1,1,1,1,0,0,0,1,1,1,"NO"
3,2,16,12,5.33333333333333,24,0,8,-8,1,-2.66666666666667,"NO"
2,1,10,9,5,9,0,4.5,1,1,0.5,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
15,2,202,98,13.4666666666667,23,0,1.53333333333333,179,95,11.9333333333333,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
