"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
34,7,316,123,9.29412,181,123,5.32353,135,60,3.97059,"NO"
13,7,52,17,4,7,4,0.538462,45,17,3.46154,"NO"
11,5,18,5,1.63636,21,5,1.90909,-3,0,-0.272727,"NO"
44,6,292,61,6.63636,271,61,6.15909,21,16,0.477273,"NO"
41,8,535,87,13.0488,363,87,8.85366,172,41,4.19512,"NO"
18,4,134,64,7.44444,136,64,7.55556,-2,5,-0.111111,"NO"
52,7,355,130,6.82692,355,130,6.82692,0,10,0,"NO"
24,7,267,108,11.125,124,44,5.16667,143,64,5.95833,"YES"
9,5,12,4,1.33333,11,4,1.22222,1,1,0.111111,"NO"
42,6,254,53,6.04762,255,53,6.07143,-1,5,-0.0238095,"NO"
19,5,101,37,5.31579,22,4,1.15789,79,37,4.15789,"NO"
17,6,80,15,4.70588,37,6,2.17647,43,9,2.52941,"NO"
19,5,70,23,3.68421,89,23,4.68421,-19,11,-1,"NO"
7,1,94,34,13.4286,73,26,10.4286,21,11,3,"NO"
39,8,431,164,11.0513,258,164,6.61538,173,74,4.4359,"NO"
22,8,105,23,4.77273,66,23,3,39,19,1.77273,"YES"
84,8,919,251,10.9405,803,251,9.55952,116,18,1.38095,"NO"
132,8,2132,535,16.1515,2129,535,16.1288,3,39,0.0227273,"NO"
8,4,12,4,1.5,10,4,1.25,2,1,0.25,"YES"
5,2,144,82,28.8,1,1,0.2,143,82,28.6,"NO"
45,7,813,187,18.0667,414,187,9.2,399,93,8.86667,"NO"
28,5,265,76,9.46429,256,76,9.14286,9,6,0.321429,"NO"
19,6,317,121,16.6842,312,120,16.4211,5,18,0.263158,"NO"
33,4,397,54,12.0303,280,53,8.48485,117,53,3.54545,"NO"
49,9,630,89,12.8571,197,43,4.02041,433,89,8.83673,"NO"
121,10,1517,223,12.5372,1385,237,11.4463,132,39,1.09091,"NO"
5,2,26,11,5.2,10,4,2,16,7,3.2,"NO"
38,7,453,172,11.9211,269,172,7.07895,184,77,4.84211,"NO"
49,7,497,97,10.1429,583,97,11.898,-86,19,-1.7551,"YES"
15,7,86,17,5.73333,52,11,3.46667,34,15,2.26667,"NO"
111,9,5118,788,46.1081,5065,788,45.6306,53,279,0.477477,"NO"
21,7,52,15,2.47619,227,82,10.8095,-175,2,-8.33333,"NO"
44,8,286,82,6.5,252,82,5.72727,34,21,0.772727,"NO"
36,7,597,165,16.5833,87,12,2.41667,510,165,14.1667,"NO"
30,6,929,78,30.9667,902,78,30.0667,27,16,0.9,"NO"
18,4,599,151,33.2778,51,24,2.83333,548,151,30.4444,"YES"
19,7,240,46,12.6316,215,44,11.3158,25,10,1.31579,"NO"
26,7,207,50,7.96154,164,50,6.30769,43,14,1.65385,"NO"
38,7,484,172,12.7368,296,172,7.78947,188,73,4.94737,"NO"
45,8,1727,444,38.3778,722,107,16.0444,1005,430,22.3333,"NO"
9,3,234,103,26,26,15,2.88889,208,103,23.1111,"NO"
72,7,873,188,12.125,818,188,11.3611,55,14,0.763889,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
35,6,177,54,5.05714,201,54,5.74286,-24,5,-0.685714,"NO"
27,8,317,98,11.7407,91,35,3.37037,226,63,8.37037,"NO"
17,5,66,23,3.88235,41,17,2.41176,25,22,1.47059,"NO"
16,4,79,27,4.9375,81,27,5.0625,-2,6,-0.125,"NO"
3,2,3,2,1,3,2,1,0,0,0,"NO"
34,7,553,184,16.2647,514,184,15.1176,39,25,1.14706,"NO"
107,9,1707,139,15.9533,863,70,8.06542,844,119,7.88785,"YES"
22,4,192,109,8.72727,185,109,8.40909,7,5,0.318182,"NO"
2,1,2,2,1,3,3,1.5,-1,0,-0.5,"NO"
34,7,316,122,9.29412,183,122,5.38235,133,59,3.91176,"NO"
35,7,215,50,6.14286,148,46,4.22857,67,41,1.91429,"YES"
28,7,981,334,35.0357,1039,334,37.1071,-58,12,-2.07143,"NO"
8,2,132,62,16.5,104,50,13,28,12,3.5,"YES"
38,5,239,58,6.28947,226,58,5.94737,13,9,0.342105,"YES"
116,8,1922,368,16.569,1691,368,14.5776,231,29,1.99138,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
58,8,673,206,11.6034,476,206,8.2069,197,49,3.39655,"NO"
76,8,1158,300,15.2368,1252,370,16.4737,-94,23,-1.23684,"NO"
167,11,2144,515,12.8383,1636,515,9.79641,508,47,3.04192,"NO"
27,5,629,146,23.2963,80,12,2.96296,549,146,20.3333,"NO"
29,4,280,93,9.65517,256,93,8.82759,24,25,0.827586,"NO"
90,8,4337,329,48.1889,4198,329,46.6444,139,101,1.54444,"YES"
38,7,493,173,12.9737,285,173,7.5,208,75,5.47368,"NO"
21,5,147,54,7,139,54,6.61905,8,31,0.380952,"NO"
82,7,1665,441,20.3049,1510,441,18.4146,155,135,1.89024,"NO"
80,8,620,91,7.75,506,91,6.325,114,15,1.425,"NO"
4,2,11,8,2.75,11,8,2.75,0,0,0,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
33,5,798,141,24.1818,730,127,22.1212,68,72,2.06061,"NO"
47,9,502,140,10.6809,300,140,6.38298,202,71,4.29787,"NO"
28,5,104,44,3.71429,103,44,3.67857,1,6,0.0357143,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
87,7,3123,378,35.8966,2127,378,24.4483,996,216,11.4483,"YES"
7,4,19,7,2.71429,13,5,1.85714,6,6,0.857143,"NO"
35,8,219,110,6.25714,49,7,1.4,170,106,4.85714,"YES"
84,6,857,102,10.2024,680,102,8.09524,177,59,2.10714,"YES"
8,3,28,7,3.5,18,5,2.25,10,6,1.25,"NO"
17,4,68,23,4,68,23,4,0,6,0,"NO"
41,7,337,105,8.21951,316,105,7.70732,21,15,0.512195,"NO"
37,5,1295,285,35,1325,285,35.8108,-30,43,-0.810811,"NO"
135,9,5002,649,37.0519,4154,634,30.7704,848,269,6.28148,"NO"
51,5,809,159,15.8627,805,159,15.7843,4,13,0.0784314,"NO"
381,9,19905,1343,52.2441,16702,1343,43.8373,3203,240,8.40682,"YES"
85,8,2035,315,23.9412,1862,315,21.9059,173,55,2.03529,"YES"
42,7,365,126,8.69048,218,126,5.19048,147,60,3.5,"NO"
34,8,1053,319,30.9706,473,70,13.9118,580,249,17.0588,"NO"
12,5,58,31,4.83333,52,31,4.33333,6,5,0.5,"NO"
3,1,9,7,3,35,23,11.6667,-26,0,-8.66667,"NO"
5,2,22,10,4.4,28,17,5.6,-6,10,-1.2,"NO"
14,5,129,87,9.21429,156,87,11.1429,-27,5,-1.92857,"NO"
397,10,22934,2078,57.7683,19199,2001,48.3602,3735,630,9.40806,"YES"
4,3,21,19,5.25,15,13,3.75,6,6,1.5,"NO"
7,3,146,69,20.8571,8,4,1.14286,138,69,19.7143,"NO"
7,3,9,5,1.28571,9,5,1.28571,0,0,0,"NO"
21,5,65,16,3.09524,77,21,3.66667,-12,1,-0.571429,"NO"
112,7,1709,500,15.2589,1953,593,17.4375,-244,44,-2.17857,"YES"
71,10,979,202,13.7887,716,210,10.0845,263,50,3.70423,"YES"
19,5,201,39,10.5789,99,42,5.21053,102,33,5.36842,"NO"
28,5,139,53,4.96429,136,53,4.85714,3,6,0.107143,"NO"
12,4,56,27,4.66667,45,27,3.75,11,10,0.916667,"NO"
16,4,115,55,7.1875,119,55,7.4375,-4,6,-0.25,"NO"
21,6,246,104,11.7143,229,104,10.9048,17,12,0.809524,"NO"
35,5,386,100,11.0286,214,100,6.11429,172,37,4.91429,"YES"
73,7,2135,604,29.2466,2223,604,30.4521,-88,22,-1.20548,"YES"
33,4,617,331,18.697,324,129,9.81818,293,202,8.87879,"NO"
30,7,198,77,6.6,115,77,3.83333,83,36,2.76667,"NO"
9,4,12,4,1.33333,11,4,1.22222,1,1,0.111111,"NO"
26,4,153,47,5.88462,139,47,5.34615,14,15,0.538462,"NO"
183,9,2680,542,14.6448,1779,542,9.72131,901,84,4.9235,"YES"
3,3,5,4,1.66667,5,4,1.66667,0,0,0,"NO"
8,4,155,76,19.375,19,11,2.375,136,76,17,"NO"
11,3,234,205,21.2727,29,9,2.63636,205,205,18.6364,"YES"
44,6,328,72,7.45455,277,72,6.29545,51,34,1.15909,"NO"
140,10,7441,594,53.15,6989,594,49.9214,452,111,3.22857,"YES"
72,7,3216,448,44.6667,3112,448,43.2222,104,52,1.44444,"YES"
35,6,205,78,5.85714,214,78,6.11429,-9,6,-0.257143,"NO"
21,5,138,55,6.57143,106,37,5.04762,32,18,1.52381,"NO"
13,5,85,60,6.53846,85,65,6.53846,0,3,0,"NO"
7,1,122,35,17.4286,44,17,6.28571,78,30,11.1429,"NO"
66,8,1809,310,27.4091,1676,310,25.3939,133,87,2.01515,"NO"
6,1,63,33,10.5,87,32,14.5,-24,1,-4,"NO"
14,5,59,12,4.21429,70,19,5,-11,4,-0.785714,"NO"
53,7,420,133,7.92453,382,133,7.20755,38,19,0.716981,"NO"
24,6,1029,316,42.875,448,159,18.6667,581,290,24.2083,"NO"
45,7,625,230,13.8889,368,230,8.17778,257,104,5.71111,"NO"
43,8,888,445,20.6512,427,216,9.93023,461,229,10.7209,"NO"
112,10,5361,1562,47.8661,2652,1562,23.6786,2709,746,24.1875,"NO"
13,3,130,45,10,21,14,1.61538,109,31,8.38461,"YES"
78,7,1025,277,13.141,1060,277,13.5897,-35,64,-0.448718,"NO"
49,8,785,308,16.0204,525,308,10.7143,260,61,5.30612,"YES"
9,4,149,68,16.5556,13,4,1.44444,136,68,15.1111,"NO"
18,4,246,75,13.6667,254,75,14.1111,-8,9,-0.444444,"NO"
65,5,1612,232,24.8,1119,217,17.2154,493,231,7.58461,"YES"
31,4,157,48,5.06452,182,48,5.87097,-25,6,-0.806452,"NO"
7,1,9,4,1.28571,8,4,1.14286,1,1,0.142857,"NO"
35,6,154,42,4.4,123,42,3.51429,31,18,0.885714,"NO"
11,6,250,134,22.7273,168,134,15.2727,82,64,7.45455,"NO"
150,10,4705,765,31.3667,4440,746,29.6,265,43,1.76667,"YES"
140,8,2114,539,15.1,2023,539,14.45,91,206,0.65,"NO"
23,7,124,39,5.3913,123,39,5.34783,1,5,0.0434783,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,1,2,1,0.666667,2,1,0.666667,0,0,0,"NO"
30,5,578,138,19.2667,576,138,19.2,2,10,0.0666667,"NO"
36,5,833,498,23.1389,822,498,22.8333,11,30,0.305556,"NO"
33,7,276,150,8.36364,364,150,11.0303,-88,15,-2.66667,"YES"
7,4,22,12,3.14286,11,4,1.57143,11,11,1.57143,"NO"
31,8,216,41,6.96774,171,41,5.51613,45,36,1.45161,"NO"
22,5,368,85,16.7273,101,31,4.59091,267,65,12.1364,"NO"
17,5,91,42,5.35294,104,42,6.11765,-13,4,-0.764706,"NO"
106,11,4597,1604,43.3679,2447,849,23.0849,2150,1604,20.283,"YES"
4,2,6,4,1.5,6,4,1.5,0,0,0,"NO"
25,6,443,128,17.72,511,128,20.44,-68,3,-2.72,"NO"
9,5,31,11,3.44444,31,11,3.44444,0,0,0,"NO"
52,6,1715,296,32.9808,1882,323,36.1923,-167,22,-3.21154,"NO"
58,10,317,78,5.46552,334,78,5.75862,-17,10,-0.293103,"YES"
38,7,373,119,9.81579,276,119,7.26316,97,65,2.55263,"NO"
39,8,449,104,11.5128,403,104,10.3333,46,16,1.17949,"NO"
30,4,387,121,12.9,295,121,9.83333,92,71,3.06667,"NO"
13,1,337,78,25.9231,167,45,12.8462,170,50,13.0769,"YES"
9,4,14,4,1.55556,13,4,1.44444,1,1,0.111111,"NO"
143,10,7111,1444,49.7273,7724,1444,54.014,-613,217,-4.28671,"YES"
156,11,3401,580,21.8013,2342,588,15.0128,1059,222,6.78846,"YES"
40,7,624,92,15.6,271,89,6.775,353,74,8.825,"NO"
36,7,614,220,17.0556,384,220,10.6667,230,86,6.38889,"NO"
54,8,621,91,11.5,459,91,8.5,162,48,3,"NO"
90,7,2398,590,26.6444,2072,590,23.0222,326,91,3.62222,"NO"
131,7,2700,580,20.6107,2515,580,19.1985,185,42,1.41221,"YES"
43,8,557,190,12.9535,315,190,7.32558,242,100,5.62791,"NO"
27,5,287,81,10.6296,280,81,10.3704,7,7,0.259259,"NO"
60,7,653,163,10.8833,626,163,10.4333,27,17,0.45,"NO"
43,6,392,71,9.11628,318,71,7.39535,74,52,1.72093,"NO"
59,9,588,205,9.9661,594,205,10.0678,-6,21,-0.101695,"YES"
11,3,194,141,17.6364,78,33,7.09091,116,121,10.5455,"NO"
31,7,508,87,16.3871,85,9,2.74194,423,87,13.6452,"NO"
120,12,3335,544,27.7917,2024,588,16.8667,1311,125,10.925,"NO"
38,7,359,135,9.44737,216,135,5.68421,143,58,3.76316,"NO"
38,9,161,27,4.23684,138,21,3.63158,23,14,0.605263,"NO"
81,9,796,143,9.82716,565,143,6.97531,231,47,2.85185,"NO"
119,9,8425,2042,70.7983,2635,594,22.1429,5790,2013,48.6555,"YES"
37,8,120,16,3.24324,101,29,2.72973,19,9,0.513513,"NO"
42,7,1347,618,32.0714,1432,637,34.0952,-85,5,-2.02381,"NO"
7,3,64,25,9.14286,49,26,7,15,8,2.14286,"NO"
11,5,39,8,3.54545,14,5,1.27273,25,7,2.27273,"NO"
244,8,10254,1386,42.0246,5777,1386,23.6762,4477,564,18.3484,"YES"
29,8,172,63,5.93103,146,75,5.03448,26,7,0.896552,"YES"
34,7,433,238,12.7353,303,238,8.91176,130,60,3.82353,"NO"
37,6,252,66,6.81081,258,66,6.97297,-6,12,-0.162162,"NO"
20,4,187,89,9.35,179,89,8.95,8,6,0.4,"NO"
38,7,1976,971,52,2022,971,53.2105,-46,10,-1.21053,"NO"
2,1,11,11,5.5,1,1,0.5,10,10,5,"NO"
18,4,80,27,4.44444,101,33,5.61111,-21,6,-1.16667,"NO"
46,6,943,310,20.5,964,310,20.9565,-21,10,-0.456522,"NO"
42,7,539,170,12.8333,289,170,6.88095,250,74,5.95238,"NO"
6,2,23,10,3.83333,37,31,6.16667,-14,6,-2.33333,"NO"
31,5,562,75,18.129,312,65,10.0645,250,74,8.06452,"NO"
16,6,130,22,8.125,51,20,3.1875,79,22,4.9375,"NO"
14,3,443,180,31.6429,51,22,3.64286,392,180,28,"NO"
21,6,129,32,6.14286,110,32,5.2381,19,8,0.904762,"NO"
24,6,225,77,9.375,189,77,7.875,36,47,1.5,"NO"
5,1,22,19,4.4,18,15,3.6,4,4,0.8,"NO"
16,4,95,42,5.9375,91,22,5.6875,4,21,0.25,"NO"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
9,5,18,4,2,11,4,1.22222,7,4,0.777778,"NO"
65,7,643,217,9.89231,787,324,12.1077,-144,13,-2.21538,"NO"
4,1,3,1,0.75,3,1,0.75,0,0,0,"NO"
5,1,40,19,8,1,1,0.2,39,18,7.8,"NO"
109,8,2519,442,23.1101,1822,290,16.7156,697,213,6.3945,"NO"
36,7,351,130,9.75,208,130,5.77778,143,58,3.97222,"NO"
10,1,85,55,8.5,13,3,1.3,72,54,7.2,"NO"
7,5,11,4,1.57143,8,4,1.14286,3,3,0.428571,"YES"
36,7,482,175,13.3889,288,175,8,194,76,5.38889,"NO"
2,2,0,0,0,0,0,0,0,0,0,"NO"
38,7,476,152,12.5263,395,152,10.3947,81,56,2.13158,"NO"
157,8,2349,392,14.9618,1852,392,11.7962,497,295,3.16561,"YES"
45,8,1126,157,25.0222,729,306,16.2,397,148,8.82222,"NO"
78,7,1262,219,16.1795,1014,246,13,248,205,3.17949,"YES"
44,7,244,31,5.54545,174,21,3.95455,70,17,1.59091,"YES"
33,5,168,74,5.09091,141,74,4.27273,27,11,0.818182,"NO"
25,8,1229,291,49.16,765,122,30.6,464,169,18.56,"NO"
28,6,115,34,4.10714,75,34,2.67857,40,11,1.42857,"NO"
226,10,50221,3693,222.217,44127,2958,195.252,6094,2050,26.9646,"YES"
15,2,120,27,8,48,20,3.2,72,26,4.8,"YES"
38,6,496,105,13.0526,478,105,12.5789,18,9,0.473684,"NO"
127,10,8666,1365,68.2362,5536,1365,43.5905,3130,546,24.6457,"YES"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
8,1,75,24,9.375,20,12,2.5,55,19,6.875,"NO"
21,6,335,130,15.9524,253,130,12.0476,82,46,3.90476,"NO"
21,8,269,195,12.8095,229,194,10.9048,40,14,1.90476,"NO"
25,6,119,36,4.76,103,36,4.12,16,8,0.64,"NO"
3,2,5,3,1.66667,4,3,1.33333,1,1,0.333333,"NO"
239,10,14272,3055,59.7155,13174,3055,55.1213,1098,269,4.59414,"YES"
54,6,525,115,9.72222,494,115,9.14815,31,21,0.574074,"NO"
58,7,905,215,15.6034,476,215,8.2069,429,132,7.39655,"NO"
31,7,212,105,6.83871,280,105,9.03226,-68,8,-2.19355,"YES"
98,13,15621,3028,159.398,12538,3026,127.939,3083,751,31.4592,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
90,8,3173,548,35.2556,3015,610,33.5,158,76,1.75556,"NO"
97,8,1990,289,20.5155,1403,289,14.4639,587,140,6.05155,"YES"
36,5,310,59,8.61111,307,59,8.52778,3,10,0.0833333,"NO"
3,2,24,18,8,97,87,32.3333,-73,8,-24.3333,"NO"
18,7,64,14,3.55556,33,10,1.83333,31,12,1.72222,"YES"
43,5,768,230,17.8605,467,87,10.8605,301,161,7,"NO"
29,7,276,113,9.51724,162,113,5.58621,114,52,3.93103,"NO"
25,6,339,113,13.56,67,7,2.68,272,107,10.88,"NO"
55,8,988,192,17.9636,975,192,17.7273,13,50,0.236364,"YES"
28,6,352,112,12.5714,113,36,4.03571,239,112,8.53571,"NO"
39,7,400,171,10.2564,255,171,6.53846,145,60,3.71795,"NO"
27,6,257,45,9.51852,114,44,4.22222,143,31,5.2963,"YES"
22,5,268,61,12.1818,99,30,4.5,169,31,7.68182,"YES"
95,8,845,75,8.89474,382,51,4.02105,463,61,4.87368,"NO"
56,7,3556,587,63.5,4880,1041,87.1429,-1324,307,-23.6429,"YES"
38,7,356,130,9.36842,214,130,5.63158,142,58,3.73684,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
1,1,0,0,0,0,0,0,0,0,0,"NO"
3,1,18,14,6,3,2,1,15,13,5,"NO"
23,6,81,19,3.52174,81,14,3.52174,0,17,0,"NO"
35,6,179,54,5.11429,201,54,5.74286,-22,5,-0.628571,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
19,5,47,9,2.47368,64,9,3.36842,-17,7,-0.894737,"NO"
53,7,697,175,13.1509,418,175,7.88679,279,160,5.26415,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
28,5,105,45,3.75,103,45,3.67857,2,6,0.0714286,"NO"
30,5,132,55,4.4,136,55,4.53333,-4,7,-0.133333,"NO"
15,4,144,60,9.6,145,60,9.66667,-1,10,-0.0666667,"NO"
66,9,1416,249,21.4545,763,249,11.5606,653,147,9.89394,"NO"
11,5,27,10,2.45455,20,5,1.81818,7,5,0.636364,"NO"
2,2,1,1,0.5,1,1,0.5,0,0,0,"NO"
70,9,809,102,11.5571,625,102,8.92857,184,51,2.62857,"NO"
2,2,1,1,0.5,6,6,3,-5,0,-2.5,"NO"
34,5,163,68,4.79412,164,68,4.82353,-1,5,-0.0294118,"NO"
48,9,778,144,16.2083,318,144,6.625,460,94,9.58333,"NO"
42,7,262,115,6.2381,204,115,4.85714,58,14,1.38095,"NO"
24,5,1171,357,48.7917,585,217,24.375,586,306,24.4167,"NO"
21,5,157,38,7.47619,135,38,6.42857,22,7,1.04762,"NO"
23,6,100,35,4.34783,87,35,3.78261,13,6,0.565217,"NO"
92,9,1830,206,19.8913,982,146,10.6739,848,205,9.21739,"YES"
75,7,2054,181,27.3867,1763,181,23.5067,291,112,3.88,"YES"
15,3,163,79,10.8667,161,79,10.7333,2,8,0.133333,"NO"
318,10,17380,3852,54.6541,12236,2861,38.478,5144,1378,16.1761,"YES"
115,11,2006,339,17.4435,1814,339,15.7739,192,68,1.66957,"YES"
20,6,106,37,5.3,97,32,4.85,9,27,0.45,"NO"
90,9,2269,335,25.2111,1645,335,18.2778,624,96,6.93333,"YES"
3,2,16,15,5.33333,1,1,0.333333,15,15,5,"NO"
37,6,706,351,19.0811,739,351,19.973,-33,5,-0.891892,"NO"
43,7,1703,718,39.6047,1711,718,39.7907,-8,44,-0.186047,"NO"
16,6,60,13,3.75,43,9,2.6875,17,6,1.0625,"NO"
80,6,1712,152,21.4,853,113,10.6625,859,105,10.7375,"YES"
166,11,4331,668,26.0904,2972,616,17.9036,1359,119,8.18675,"YES"
16,4,144,45,9,121,29,7.5625,23,22,1.4375,"NO"
34,7,314,123,9.23529,179,123,5.26471,135,60,3.97059,"NO"
9,4,44,22,4.88889,39,22,4.33333,5,5,0.555556,"YES"
38,6,385,132,10.1316,305,132,8.02632,80,23,2.10526,"NO"
12,5,40,11,3.33333,14,4,1.16667,26,11,2.16667,"NO"
17,4,106,23,6.23529,24,6,1.41176,82,23,4.82353,"NO"
51,7,426,143,8.35294,394,143,7.72549,32,13,0.627451,"NO"
35,6,336,103,9.6,306,89,8.74286,30,22,0.857143,"NO"
66,8,885,193,13.4091,823,193,12.4697,62,53,0.939394,"NO"
6,1,10,3,1.66667,6,2,1,4,2,0.666667,"NO"
121,9,1943,305,16.0579,1245,305,10.2893,698,150,5.76859,"YES"
6,1,98,37,16.3333,13,9,2.16667,85,37,14.1667,"NO"
24,5,269,100,11.2083,68,9,2.83333,201,91,8.375,"NO"
20,5,155,46,7.75,150,54,7.5,5,14,0.25,"NO"
31,5,148,67,4.77419,153,67,4.93548,-5,4,-0.16129,"NO"
66,9,2006,584,30.3939,470,105,7.12121,1536,556,23.2727,"NO"
33,7,310,87,9.39394,86,19,2.60606,224,68,6.78788,"NO"
13,3,86,47,6.61538,49,13,3.76923,37,35,2.84615,"NO"
43,8,485,178,11.2791,140,46,3.25581,345,132,8.02326,"NO"
1,1,0,0,0,0,0,0,0,0,0,"YES"
